0.794,828.8886,23.8047
0.804,828.8774,23.8038
0.814,828.8889,23.8037
0.824,828.8953,23.8016
0.834,828.8889,23.7999
0.844,828.8774,23.8012
0.854,828.8884,23.8036
0.864,828.8884,23.8045
0.874,828.8758,23.8033
0.884,828.8702,23.8046
0.894,828.8884,23.8045
0.904,828.8876,23.8036
0.914,828.8756,23.8038
0.924,828.8756,23.8047
0.934,828.8756,23.8053
0.944,828.8756,23.8059
0.954,828.8694,23.8068
0.964,828.8694,23.8063
0.974,828.8694,23.8055
0.984,828.8758,23.8055
0.994,828.8761,23.8063
1.004,828.8828,23.8062
1.014,828.8828,23.8061
1.024,828.8937,23.8055
1.034,828.8828,23.807
1.044,828.8804,23.8059
1.054,828.8772,23.8049
1.064,828.8713,23.8076
1.074,828.8713,23.8076
1.084,828.8804,23.8096
1.094,828.8713,23.8101
1.104,828.883,23.8074
1.114,828.8892,23.8064
1.124,828.8964,23.8089
1.134,828.883,23.81
1.144,828.8964,23.8092
1.154,828.8964,23.8091
1.164,828.8801,23.8099
1.174,828.8737,23.81
1.184,828.8764,23.8093
1.194,828.8764,23.8108
1.204,828.8801,23.8112
1.214,828.8959,23.8105
1.224,828.8959,23.8116
1.234,828.8959,23.8105
1.244,828.8841,23.8089
1.254,828.8841,23.8095
1.264,828.883,23.8093
1.274,828.8841,23.8112
1.284,828.8881,23.8112
1.294,828.8881,23.8117
1.304,828.8881,23.8123
1.314,828.9074,23.8113
1.324,828.8881,23.8118
1.334,828.9076,23.8123
1.344,828.9076,23.8138
1.354,828.8962,23.8135
1.364,828.882,23.8126
1.374,828.882,23.8126
1.384,828.882,23.8121
1.394,828.882,23.8122
1.404,828.8967,23.812
1.414,828.8967,23.812
1.424,828.8967,23.8134
1.434,828.886,23.8148
1.444,828.886,23.8142
1.454,828.886,23.814
1.464,828.886,23.8147
1.474,828.886,23.8142
1.484,828.8994,23.8144
1.494,828.8903,23.8137
1.504,828.8815,23.8137
1.514,828.8903,23.8134
1.524,828.8903,23.8127
1.534,828.8903,23.8135
1.544,828.8777,23.8134
1.554,828.866,23.8143
1.564,828.866,23.8144
1.574,828.8785,23.8144
1.584,828.8785,23.8159
1.594,828.8908,23.815
1.604,828.8908,23.8137
1.614,828.8916,23.8144
1.624,828.8908,23.8146
1.634,828.8991,23.815
1.644,828.8852,23.8152
1.654,828.8857,23.8148
1.664,828.8566,23.815
1.674,828.8857,23.8148
1.684,828.8857,23.8156
1.694,828.8863,23.8169
1.704,828.8884,23.8175
1.714,828.8884,23.8161
1.724,828.8884,23.8148
1.734,828.8884,23.8144
1.744,828.8951,23.8154
1.754,828.8849,23.8169
1.764,828.8849,23.8172
1.774,828.8975,23.8172
1.784,828.8849,23.8154
1.794,828.8849,23.814
1.804,828.8849,23.8155
1.814,828.8991,23.8165
1.824,828.8994,23.8168
1.834,828.9079,23.8165
1.844,828.8994,23.8169
1.854,828.9087,23.8185
1.864,828.8994,23.819
1.874,828.9087,23.8178
1.884,828.8972,23.8173
1.894,828.8972,23.8185
1.904,828.8972,23.8196
1.914,828.8972,23.8194
1.924,828.8783,23.8188
1.934,828.8783,23.8178
1.944,828.8796,23.8185
1.954,828.8783,23.8188
1.964,828.8783,23.8173
1.974,828.8796,23.8176
1.984,828.8796,23.8185
1.994,828.8834,23.8181
2.004,828.8834,23.8182
2.014,828.8834,23.8182
2.024,828.8834,23.8178
2.034,828.8689,23.8192
2.044,828.8639,23.8199
2.054,828.8644,23.8194
2.064,828.8689,23.8197
2.074,828.8689,23.819
2.084,828.8839,23.8188
2.094,828.8871,23.8194
2.104,828.8874,23.8196
2.114,828.8871,23.8201
2.124,828.8871,23.8211
2.134,828.8746,23.8222
2.144,828.8746,23.8206
2.154,828.8655,23.8199
2.164,828.8607,23.8211
2.174,828.8655,23.8214
2.184,828.8756,23.8216
2.194,828.8655,23.8199
2.204,828.8615,23.8193
2.214,828.874,23.8209
2.224,828.874,23.8203
2.234,828.874,23.821
2.244,828.8756,23.8211
2.254,828.8756,23.8218
2.264,828.8756,23.8216
2.274,828.8756,23.8193
2.284,828.8767,23.8197
2.294,828.8767,23.8199
2.304,828.8775,23.8223
2.314,828.8775,23.8223
2.324,828.8767,23.8205
2.334,828.8748,23.8206
2.344,828.8748,23.8205
2.354,828.8724,23.821
2.364,828.8748,23.8211
2.374,828.8724,23.8211
2.384,828.8855,23.8211
2.394,828.8724,23.8215
2.404,828.8863,23.8206
2.414,828.8863,23.8205
2.424,828.8863,23.8211
2.434,828.8828,23.821
2.444,828.8828,23.8207
2.454,828.8828,23.8213
2.464,828.8828,23.8219
2.474,828.8868,23.8224
2.484,828.8868,23.8216
2.494,828.8868,23.8209
2.504,828.8802,23.8213
2.514,828.8746,23.8222
2.524,828.8714,23.8234
2.534,828.8714,23.8231
2.544,828.8714,23.8234
2.554,828.8775,23.8236
2.564,828.8791,23.8219
2.574,828.8807,23.8216
2.584,828.8807,23.8234
2.594,828.8791,23.8235
2.604,828.8772,23.8232
2.614,828.8772,23.8228
2.624,828.8665,23.8226
2.634,828.8772,23.8228
2.644,828.8772,23.8224
2.654,828.8714,23.8232
2.664,828.8714,23.8234
2.674,828.8764,23.8226
2.684,828.8764,23.8222
2.694,828.8767,23.8223
2.704,828.8767,23.8248
2.714,828.8767,23.8261
2.724,828.8799,23.8248
2.734,828.8727,23.8249
2.744,828.8727,23.8254
2.754,828.8727,23.8241
2.764,828.8716,23.8239
2.774,828.8716,23.8239
2.784,828.8743,23.8244
2.794,828.8743,23.8252
2.804,828.8863,23.8239
2.814,828.8951,23.8247
2.824,828.8951,23.8269
2.834,828.8951,23.8268
2.844,828.8797,23.8275
2.854,828.8791,23.8274
2.864,828.8724,23.8265
2.874,828.8791,23.8262
2.884,828.8791,23.8268
2.894,828.8791,23.8264
2.904,828.8724,23.8257
2.914,828.8887,23.8266
2.924,828.8898,23.8266
2.934,828.8943,23.8269
2.944,828.8898,23.827
2.954,828.8943,23.8264
2.964,828.8943,23.8269
2.974,828.889,23.829
2.984,828.8823,23.8282
2.994,828.8767,23.8274
3.004,828.8767,23.8269
3.014,828.889,23.8269
3.024,828.8767,23.8272
3.034,828.8885,23.826
3.044,828.8885,23.8272
3.054,828.8797,23.8281
3.064,828.8786,23.8292
3.074,828.8797,23.8296
3.084,828.8797,23.8291
3.094,828.8786,23.8281
3.104,828.8732,23.8261
3.114,828.8901,23.8261
3.124,828.8901,23.8285
3.134,828.8751,23.8292
3.144,828.8778,23.8285
3.154,828.8802,23.8279
3.164,828.8802,23.8283
3.174,828.8778,23.8286
3.184,828.8802,23.8287
3.194,828.8943,23.829
3.204,828.8943,23.8274
3.214,828.8882,23.8264
3.224,828.8927,23.827
3.234,828.8882,23.8291
3.244,828.8831,23.8283
3.254,828.8818,23.8272
3.264,828.8831,23.8282
3.274,828.8818,23.8285
3.284,828.8831,23.8298
3.294,828.8818,23.8292
3.304,828.8797,23.8287
3.314,828.8797,23.8291
3.324,828.8874,23.829
3.334,828.8874,23.8294
3.344,828.8874,23.8303
3.354,828.8874,23.8296
3.364,828.8861,23.8286
3.374,828.8861,23.8299
3.384,828.8829,23.8296
3.394,828.8829,23.8306
3.404,828.8861,23.8312
3.414,828.8754,23.8299
3.424,828.8754,23.831
3.434,828.8754,23.8319
3.444,828.8719,23.8313
3.454,828.8719,23.8319
3.464,828.8765,23.8308
3.474,828.873,23.83
3.484,828.885,23.8319
3.494,828.885,23.8333
3.504,828.8805,23.8328
3.514,828.8805,23.8328
3.524,828.8805,23.8333
3.534,828.8759,23.8311
3.544,828.8759,23.8313
3.554,828.8757,23.832
3.564,828.8757,23.83
3.574,828.8759,23.8311
3.584,828.8813,23.833
3.594,828.8842,23.8328
3.604,828.8842,23.831
3.614,828.8842,23.8306
3.624,828.8813,23.8324
3.634,828.881,23.8328
3.644,828.8808,23.8315
3.654,828.8808,23.8317
3.664,828.8767,23.8344
3.674,828.8808,23.8362
3.684,828.8695,23.8353
3.694,828.8695,23.8323
3.704,828.8808,23.8319
3.714,828.8858,23.834
3.724,828.8808,23.8353
3.734,828.8914,23.835
3.744,828.8826,23.8346
3.754,828.8914,23.8346
3.764,828.8826,23.8344
3.774,828.8829,23.834
3.784,828.8829,23.8324
3.794,828.8829,23.8327
3.804,828.8754,23.8321
3.814,828.8754,23.8316
3.824,828.8754,23.8327
3.834,828.8754,23.8324
3.844,828.8783,23.8323
3.854,828.8783,23.8328
3.864,828.8783,23.8334
3.874,828.8818,23.8344
3.884,828.8746,23.8323
3.894,828.8746,23.8321
3.904,828.8746,23.8359
3.914,828.8746,23.8355
3.924,828.8746,23.8338
3.934,828.8922,23.834
3.944,828.8922,23.8363
3.954,828.8922,23.8362
3.964,828.8922,23.8345
3.974,828.8816,23.8348
3.984,828.8794,23.8346
3.994,828.8794,23.8338
4.004,828.8794,23.8334
4.014,828.8805,23.8341
4.024,828.8805,23.8355
4.034,828.8805,23.8351
4.044,828.8749,23.8342
4.054,828.8738,23.8357
4.064,828.8738,23.8354
4.074,828.8738,23.8355
4.084,828.8829,23.8357
4.094,828.8864,23.8362
4.104,828.8864,23.8372
4.114,828.8829,23.8367
4.124,828.8719,23.8355
4.134,828.8719,23.8358
4.144,828.8719,23.8389
4.154,828.8714,23.8383
4.164,828.8714,23.8368
4.174,828.8749,23.838
4.184,828.8749,23.8368
4.194,828.8749,23.8361
4.204,828.8824,23.8374
4.214,828.885,23.8371
4.224,828.885,23.837
4.234,828.8824,23.8378
4.244,828.8824,23.8384
4.254,828.865,23.8395
4.264,828.865,23.8388
4.274,828.8789,23.8371
4.284,828.885,23.8365
4.294,828.885,23.838
4.304,828.8923,23.8392
4.314,828.8923,23.8399
4.324,828.8923,23.8391
4.334,828.8856,23.8386
4.344,828.8856,23.8404
4.354,828.8856,23.8405
4.364,828.8832,23.8382
4.374,828.8832,23.837
4.384,828.8872,23.8392
4.394,828.8832,23.8389
4.404,828.8832,23.8384
4.414,828.877,23.8404
4.424,828.8842,23.8404
4.434,828.8842,23.8399
4.444,828.8842,23.8397
4.454,828.877,23.8386
4.464,828.881,23.8378
4.474,828.881,23.8375
4.484,828.881,23.8372
4.494,828.881,23.8397
4.504,828.881,23.8409
4.514,828.8765,23.84
4.524,828.8765,23.8378
4.534,828.8765,23.8372
4.544,828.877,23.8399
4.554,828.8944,23.8412
4.564,828.8944,23.8421
4.574,828.9019,23.842
4.584,828.9019,23.8422
4.594,828.8944,23.842
4.604,828.8856,23.8401
4.614,828.8856,23.8395
4.624,828.8821,23.8404
4.634,828.8821,23.8405
4.644,828.8856,23.8388
4.654,828.8952,23.8399
4.664,828.8952,23.8429
4.674,828.8957,23.8442
4.684,828.8952,23.8439
4.694,828.8952,23.8424
4.704,828.8779,23.8427
4.714,828.81,23.845
4.724,828.7876,23.8437
4.734,828.7774,23.8424
4.744,828.5424,23.8426
4.754,828.2069,23.8413
4.764,827.6551,23.8412
4.774,827.2248,23.8429
4.784,826.7902,23.8416
4.794,826.3036,23.8392
4.804,826.3036,23.8404
4.814,826.3036,23.8422
4.824,826.51,23.8426
4.834,826.51,23.8431
4.844,826.51,23.8447
4.854,826.5002,23.8451
4.864,826.4612,23.8434
4.874,826.1465,23.8414
4.884,826.0752,23.843
4.894,825.9101,23.8441
4.904,825.9542,23.8433
4.914,825.9101,23.8437
4.924,825.9101,23.8424
4.934,825.9542,23.8405
4.944,826.0579,23.8418
4.954,826.1254,23.8429
4.964,826.1348,23.8429
4.974,826.1687,23.8443
4.984,826.1938,23.8443
4.994,826.2368,23.8421
5.004,826.1954,23.8412
5.014,826.1954,23.8413
5.024,826.2045,23.8405
5.034,826.1954,23.8412
5.044,826.0677,23.8441
5.054,826.0298,23.845
5.064,826.0269,23.8437
5.074,825.9534,23.8427
5.084,825.9534,23.8442
5.094,825.9139,23.8447
5.104,825.9534,23.8433
5.114,825.9534,23.8426
5.124,825.9972,23.843
5.134,825.9777,23.8444
5.144,825.9986,23.8438
5.154,825.994,23.8438
5.164,825.994,23.8462
5.174,825.9777,23.8454
5.184,825.9716,23.8433
5.194,825.9692,23.8463
5.204,825.9673,23.8469
5.214,825.9211,23.8454
5.224,825.8495,23.8451
5.234,825.8212,23.8452
5.244,825.8046,23.8469
5.254,825.7413,23.8477
5.264,825.8046,23.8473
5.274,825.8127,23.8459
5.284,825.8127,23.8463
5.294,825.8786,23.8475
5.304,825.9668,23.8467
5.314,826.0215,23.8469
5.324,826.0215,23.848
5.334,826.0215,23.8459
5.344,826.0504,23.8444
5.354,826.029,23.8458
5.364,826.0071,23.8455
5.374,826.029,23.846
5.384,826.0504,23.8463
5.394,826.072,23.845
5.404,826.1412,23.8451
5.414,826.1559,23.8451
5.424,826.1412,23.8468
5.434,826.1973,23.848
5.444,826.1973,23.848
5.454,826.1284,23.8479
5.464,826.06,23.8465
5.474,826.0207,23.8464
5.484,826.0148,23.8465
5.494,825.9729,23.8469
5.504,825.9427,23.8477
5.514,825.9267,23.8472
5.524,825.9267,23.8475
5.534,825.9267,23.8479
5.544,825.9398,23.8462
5.554,825.9398,23.8472
5.564,825.9919,23.8492
5.574,826.0148,23.8477
5.584,826.0373,23.8482
5.594,826.0375,23.8493
5.604,826.0375,23.8482
5.614,826.0375,23.8486
5.624,825.9929,23.8472
5.634,825.9903,23.8467
5.644,825.9903,23.8479
5.654,825.9868,23.8488
5.664,825.9155,23.8503
5.674,825.9184,23.8492
5.684,825.9518,23.8481
5.694,825.9184,23.8486
5.704,825.9184,23.8503
5.714,825.9475,23.851
5.724,825.9475,23.8489
5.734,825.9475,23.8492
5.744,825.9563,23.85
5.754,826.0351,23.8497
5.764,826.0351,23.8501
5.774,826.0351,23.8509
5.784,825.967,23.8519
5.794,825.9451,23.8518
5.804,825.9451,23.8523
5.814,825.967,23.8507
5.824,826.0512,23.8502
5.834,826.0544,23.8497
5.844,826.0544,23.8477
5.854,826.0512,23.8502
5.864,825.9887,23.851
5.874,825.9887,23.8513
5.884,825.986,23.8535
5.894,825.986,23.8519
5.904,825.9911,23.8506
5.914,826.0244,23.852
5.924,825.9911,23.8513
5.934,825.9911,23.8524
5.944,825.9911,23.8527
5.954,825.9697,23.851
5.964,825.955,23.8507
5.974,825.955,23.8522
5.984,825.9537,23.8517
5.994,825.9537,23.8493
6.004,825.9991,23.85
6.014,825.9991,23.8506
6.024,825.9542,23.8534
6.034,825.9542,23.8543
6.044,825.9061,23.8511
6.054,825.9061,23.8513
6.064,825.9061,23.8518
6.074,825.9275,23.8522
6.084,825.9355,23.8526
6.094,825.9355,23.8507
6.104,825.9355,23.8506
6.114,825.9179,23.8502
6.124,825.9011,23.8511
6.134,825.8647,23.8518
6.144,825.8647,23.8515
6.154,825.8647,23.8535
6.164,825.8647,23.8544
6.174,825.8717,23.8514
6.184,825.8722,23.8522
6.194,825.9505,23.8543
6.204,825.9745,23.8532
6.214,825.9745,23.8549
6.224,825.9745,23.8561
6.234,825.9449,23.8536
6.244,825.9449,23.8524
6.254,825.9286,23.8553
6.264,825.9286,23.8544
6.274,825.9064,23.8536
6.284,825.9286,23.8549
6.294,825.9064,23.8556
6.304,825.9013,23.8562
6.314,825.9064,23.8556
6.324,825.9347,23.8569
6.334,825.9066,23.8557
6.344,825.9066,23.8536
6.354,825.9066,23.8548
6.364,825.8882,23.8549
6.374,825.8882,23.8551
6.384,825.8882,23.8544
6.394,825.951,23.8536
6.404,826.0017,23.8547
6.414,826.0017,23.8559
6.424,826.0119,23.856
6.434,826.0119,23.8556
6.444,826.0119,23.856
6.454,826.0327,23.8548
6.464,826.0327,23.8561
6.474,826.0092,23.8562
6.484,826.0092,23.8545
6.494,826.0015,23.8547
6.504,825.9686,23.854
6.514,825.9686,23.8557
6.524,825.9686,23.8581
6.534,825.9702,23.8585
6.544,826.0057,23.8579
6.554,826.0255,23.8583
6.564,826.0255,23.8585
6.574,826.0108,23.8581
6.584,826.0057,23.8582
6.594,825.9619,23.8591
6.604,825.9619,23.8593
6.614,825.9619,23.8599
6.624,825.9756,23.859
6.634,826.0079,23.8574
6.644,826.0079,23.8598
6.654,826.0079,23.8595
6.664,826.0164,23.8579
6.674,826.0164,23.8583
6.684,826.0164,23.8591
6.694,826.0164,23.8595
6.704,826.0001,23.8604
6.714,826.0001,23.8594
6.724,825.9948,23.8582
6.734,825.9603,23.8594
6.744,825.9603,23.8591
6.754,825.9678,23.8589
6.764,825.9678,23.8576
6.774,825.9742,23.8582
6.784,825.9777,23.8607
6.794,825.9742,23.8604
6.804,825.9817,23.8593
6.814,825.9817,23.8603
6.824,825.9817,23.8604
6.834,825.9817,23.8598
6.844,825.9822,23.859
6.854,825.9822,23.8579
6.864,825.9846,23.8591
6.874,826.0057,23.8607
6.884,826.0159,23.8603
6.894,826.0487,23.8594
6.904,826.0458,23.857
6.914,826.0458,23.8568
6.924,826.0458,23.8589
6.934,826.0461,23.8608
6.944,826.0461,23.8627
6.954,826.0629,23.8608
6.964,826.0912,23.8606
6.974,826.0979,23.86
6.984,826.0979,23.8587
6.994,826.0912,23.8586
7.004,826.1016,23.8599
7.014,826.0968,23.8603
7.024,826.0968,23.8597
7.034,826.1016,23.86
7.044,826.1054,23.8602
7.054,826.1054,23.8606
7.064,826.1147,23.8615
7.074,826.1147,23.8617
7.084,826.1393,23.8628
7.094,826.1478,23.8635
7.104,826.1478,23.8621
7.114,826.1478,23.8621
7.124,826.1478,23.862
7.134,826.1307,23.8627
7.144,826.1219,23.8636
7.154,826.1219,23.8632
7.164,826.1206,23.8628
7.174,826.1206,23.8616
7.184,826.1206,23.8607
7.194,826.1326,23.8619
7.204,826.1326,23.8629
7.214,826.1518,23.8616
7.224,826.1542,23.8614
7.234,826.1761,23.8633
7.244,826.1761,23.8641
7.254,826.1839,23.8633
7.264,826.1839,23.8629
7.274,826.1895,23.8633
7.284,826.2125,23.8637
7.294,826.213,23.8636
7.304,826.2146,23.8638
7.314,826.2515,23.8649
7.324,826.2515,23.8645
7.334,826.2515,23.8644
7.344,826.2515,23.8642
7.354,826.2504,23.8644
7.364,826.2504,23.8646
7.374,826.2515,23.8629
7.384,826.2504,23.8636
7.394,826.2504,23.8648
7.404,826.2437,23.8661
7.414,826.2338,23.8659
7.424,826.2338,23.8649
7.434,826.2338,23.8655
7.444,826.2515,23.8645
7.454,826.2515,23.8635
7.464,826.2515,23.8635
7.474,826.232,23.8649
7.484,826.2202,23.8661
7.494,826.2202,23.8659
7.504,826.2202,23.8655
7.514,826.2613,23.8655
7.524,826.2955,23.8652
7.534,826.3054,23.8658
7.544,826.319,23.8663
7.554,826.3415,23.8652
7.564,826.3415,23.8663
7.574,826.3415,23.8662
7.584,826.3335,23.8655
7.594,826.3415,23.8663
7.604,826.3335,23.8652
7.614,826.3415,23.8644
7.624,826.3543,23.8645
7.634,826.3898,23.8657
7.644,826.3992,23.8671
7.654,826.3992,23.8662
7.664,826.3936,23.8653
7.674,826.3992,23.8662
7.684,826.412,23.8659
7.694,826.412,23.867
7.704,826.4561,23.869
7.714,826.4561,23.8675
7.724,826.4796,23.8657
7.734,826.4967,23.8658
7.744,826.4967,23.8663
7.754,826.4967,23.8671
7.764,826.5097,23.868
7.774,826.5223,23.8682
7.784,826.5223,23.8687
7.794,826.5546,23.8688
7.804,826.5632,23.869
7.814,826.5731,23.8691
7.824,826.5731,23.8684
7.834,826.576,23.8686
7.844,826.5835,23.8692
7.854,826.5835,23.8695
7.864,826.5952,23.8692
7.874,826.5987,23.869
7.884,826.6123,23.8688
7.894,826.6105,23.8678
7.904,826.6105,23.8671
7.914,826.6254,23.868
7.924,826.6401,23.8692
7.934,826.6633,23.8697
7.944,826.6633,23.8683
7.954,826.6476,23.8684
7.964,826.6671,23.8695
7.974,826.6673,23.8697
7.984,826.716,23.869
7.994,826.716,23.8682
8.004,826.716,23.8684
8.014,826.716,23.8688
8.024,826.716,23.8692
8.034,826.7472,23.87
8.044,826.7477,23.8703
8.054,826.7501,23.8687
8.064,826.7547,23.8691
8.074,826.7841,23.8716
8.084,826.7875,23.8716
8.094,826.8092,23.8705
8.104,826.8252,23.8716
8.114,826.826,23.8701
8.124,826.8402,23.8695
8.134,826.8415,23.8701
8.144,826.8463,23.8707
8.154,826.8738,23.8714
8.164,826.881,23.8709
8.174,826.881,23.8707
8.184,826.8874,23.8707
8.194,826.8874,23.8709
8.204,826.8874,23.8708
8.214,826.8874,23.8707
8.224,826.9377,23.872
8.234,826.9564,23.8734
8.244,826.958,23.8726
8.254,826.959,23.87
8.264,826.9713,23.8703
8.274,826.9735,23.8726
8.284,826.9857,23.8724
8.294,827.0167,23.872
8.304,827.0619,23.8721
8.314,827.0619,23.873
8.324,827.0619,23.8735
8.334,827.0573,23.8726
8.344,827.0573,23.8726
8.354,827.0573,23.8726
8.364,827.0945,23.8735
8.374,827.1022,23.8734
8.384,827.1318,23.8725
8.394,827.1377,23.8722
8.404,827.1519,23.8717
8.414,827.1519,23.873
8.424,827.1781,23.8734
8.434,827.1781,23.8728
8.444,827.1781,23.8731
8.454,827.1781,23.873
8.464,827.1866,23.8733
8.474,827.2008,23.8743
8.484,827.2104,23.8746
8.494,827.2275,23.8745
8.504,827.2366,23.8743
8.514,827.2793,23.8742
8.524,827.2884,23.8739
8.534,827.3218,23.8722
8.544,827.3279,23.8722
8.554,827.3295,23.8751
8.564,827.3477,23.8756
8.574,827.3669,23.875
8.584,827.3698,23.8764
8.594,827.3765,23.876
8.604,827.3824,23.8752
8.614,827.4299,23.8756
8.624,827.4337,23.8747
8.634,827.4337,23.8746
8.644,827.4409,23.8752
8.654,827.4938,23.875
8.664,827.4938,23.8739
8.674,827.4938,23.8739
8.684,827.509,23.8742
8.694,827.509,23.8743
8.704,827.4791,23.875
8.714,827.509,23.875
8.724,827.4973,23.8746
8.734,827.4973,23.875
8.744,827.4973,23.8747
8.754,827.4973,23.8749
8.764,827.4839,23.8764
8.774,827.4839,23.8764
8.784,827.4839,23.8763
8.794,827.513,23.876
8.804,827.5835,23.8749
8.814,827.6121,23.876
8.824,827.6209,23.8777
8.834,827.6298,23.8783
8.844,827.6354,23.8767
8.854,827.6354,23.8764
8.864,827.6573,23.8781
8.874,827.6688,23.8766
8.884,827.7067,23.8771
8.894,827.7403,23.8793
8.904,827.786,23.8788
8.914,827.8103,23.8779
8.924,827.8103,23.8762
8.934,827.786,23.8751
8.944,827.7852,23.8756
8.954,827.7852,23.8754
8.964,827.7852,23.8741
8.974,827.8165,23.8762
8.984,827.8165,23.8772
8.994,827.8333,23.8767
9.004,827.8333,23.8775
9.014,827.8416,23.879
9.024,827.8619,23.8793
9.034,827.8841,23.879
9.044,827.8913,23.8792
9.054,827.9041,23.878
9.064,827.9182,23.8767
9.074,827.9228,23.878
9.084,827.9343,23.88
9.094,827.9551,23.8785
9.104,827.9781,23.8781
9.114,827.9781,23.8801
9.124,827.9794,23.8801
9.134,828.0163,23.8787
9.144,828.0323,23.8798
9.154,828.0323,23.8785
9.164,828.0323,23.8776
9.174,828.0454,23.8781
9.184,828.0323,23.8788
9.194,828.0459,23.8711
9.204,828.706,23.8695
9.214,828.7215,23.8764
9.224,828.7215,23.8769
9.234,828.7215,23.8781
9.244,828.706,23.8771
9.254,828.6974,23.8776
9.264,828.6961,23.8773
9.274,828.6867,23.8759
9.284,828.6867,23.8776
9.294,828.6867,23.8771
9.304,828.6867,23.8755
9.314,828.7113,23.8758
9.324,828.7113,23.8777
9.334,828.7102,23.8785
9.344,828.7102,23.8781
9.354,828.6945,23.8784
9.364,828.6945,23.878
9.374,828.6771,23.8787
9.384,828.6945,23.8802
9.394,828.6945,23.8784
9.404,828.6996,23.8784
9.414,828.6996,23.88
9.424,828.7062,23.8777
9.434,828.7086,23.8769
9.444,828.7094,23.878
9.454,828.7134,23.8792
9.464,828.7471,23.8793
9.474,828.7482,23.8797
9.484,828.7546,23.8806
9.494,828.7546,23.8806
9.504,828.7516,23.8789
9.514,828.7557,23.8788
9.524,828.7516,23.8801
9.534,828.7415,23.8821
9.544,828.7324,23.8834
9.554,828.7247,23.8817
9.564,828.7247,23.8797
9.574,828.7148,23.8804
9.584,828.7148,23.8797
9.594,828.7575,23.8788
9.604,828.7575,23.8802
9.614,828.7575,23.8801
9.624,828.7586,23.8809
9.634,828.7586,23.8806
9.644,828.7586,23.8807
9.654,828.7639,23.8821
9.664,828.7736,23.8817
9.674,828.7754,23.8823
9.684,828.7754,23.8806
9.694,828.7754,23.8789
9.704,828.7754,23.8796
9.714,828.7754,23.8814
9.724,828.784,23.883
9.734,828.7949,23.8832
9.744,828.7949,23.8831
9.754,828.784,23.8822
9.764,828.7834,23.8819
9.774,828.7607,23.8823
9.784,828.7607,23.8828
9.794,828.7685,23.8845
9.804,828.7784,23.8847
9.814,828.7685,23.8835
9.824,828.7685,23.8831
9.834,828.7466,23.8818
9.844,828.7466,23.8827
9.854,828.7418,23.8831
9.864,828.7466,23.8834
9.874,828.7567,23.8835
9.884,828.7567,23.8832
9.894,828.7567,23.8835
9.904,828.7664,23.8821
9.914,828.7567,23.8836
9.924,828.7664,23.8864
9.934,828.7664,23.8848
9.944,828.7594,23.8827
9.954,828.7594,23.883
9.964,828.7623,23.8832
9.974,828.7623,23.8844
9.984,828.7623,23.8844
9.994,828.7623,23.8834
10,4 828.755,7 23.8839
10.01,4 828.751,7 23.8847
10.02,4 828.751,7 23.8847
10.03,4 828.751,7 23.8856
10.04,4 828.753,3 23.8851
10.05,4 828.753,3 23.8845
10.06,4 828.761,8 23.8856
10.07,4 828.753,3 23.8853
10.08,4 828.765,3 23.8849
10.09,4 828.765,3 23.8857
