%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
74035.639,298.382,0.864,14.942,96.500,67.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.129
74027.577,298.380,0.864,14.949,96.579,67.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.903,-163.129
74039.671,298.380,0.864,14.948,96.579,67.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.097
74039.671,298.380,0.864,14.948,96.579,68.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.118
74039.671,298.380,0.864,14.954,96.658,68.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.129
74035.639,298.379,0.864,14.942,96.500,68.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.887,-163.107
74039.671,298.379,0.864,14.936,96.421,68.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.118
74043.702,298.382,0.864,14.948,96.579,68.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.118
74043.702,298.379,0.864,14.948,96.579,69.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.887,-163.118
74047.734,298.379,0.865,14.941,96.500,69.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.140
74043.702,298.382,0.864,14.929,96.342,69.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.838,-163.129
74047.734,298.380,0.865,14.929,96.342,69.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.887,-163.118
74047.734,298.380,0.865,14.941,96.500,70.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.129
74047.734,298.380,0.865,14.941,96.500,70.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.118
74047.734,298.379,0.865,14.935,96.421,70.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.129
74051.765,298.379,0.865,14.935,96.421,70.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.887,-163.140
74043.702,298.380,0.864,14.917,96.184,71.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.887,-163.140
74043.702,298.380,0.864,14.936,96.421,71.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.129
74047.734,298.379,0.865,14.929,96.342,71.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.129
74043.702,298.379,0.864,14.948,96.579,71.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.140
74047.734,298.380,0.865,14.929,96.342,71.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.903,-163.140
74047.734,298.382,0.865,14.923,96.263,72.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.838,-163.129
74047.734,298.380,0.865,14.929,96.342,72.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.118
74047.734,298.377,0.865,14.935,96.421,72.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.118
74043.702,298.379,0.864,14.917,96.184,72.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.887,-163.129
74047.734,298.380,0.865,14.923,96.263,72.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.118
74047.734,298.382,0.865,14.923,96.263,72.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.107
74051.765,298.382,0.865,14.916,96.184,72.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.118
74043.702,298.379,0.864,14.917,96.184,72.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.118
74047.734,298.380,0.865,14.911,96.105,72.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.129
74047.734,298.377,0.865,14.929,96.342,72.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.871,-163.129
74043.702,298.377,0.864,14.905,96.026,72.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.854,-163.118
74043.702,298.379,0.864,14.923,96.263,72.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.887,-163.129
74043.702,298.376,0.865,14.923,96.263,71.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-544.798,-289.718,14.557,-178.887,-163.150
