%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73692.973,297.208,0.864,14.855,95.305,94.947,-10.054,-5.796,-3.956,-3.549,-2.159,-6.851,-7.902,-8.350,-5.247,-2.293,-0.105,-7.754,-0.314,-1.776,-4.768,-7.430,0.000,-10.178,25.358,-1.223,-89.991,-40.006
73692.973,297.207,0.864,14.855,95.305,94.947,-10.379,-6.911,-4.705,-3.758,-2.483,-7.266,-7.582,-7.494,-6.028,-2.189,-0.211,-8.285,0.524,-2.194,-4.146,-6.867,0.000,-10.178,25.378,-1.227,-89.974,-40.006
73688.942,297.207,0.864,14.861,95.384,94.787,-10.054,-5.462,-5.239,-3.654,-2.483,-7.370,-7.582,-7.922,-5.247,-3.022,-0.422,-7.435,-0.418,-1.881,-4.768,-7.318,0.000,-10.178,25.378,-1.229,-89.958,-40.006
73688.942,297.208,0.864,14.855,95.305,95.107,-10.271,-6.354,-4.811,-4.071,-2.483,-7.058,-8.757,-7.387,-5.358,-3.022,-0.422,-7.541,0.209,-2.508,-4.457,-6.755,0.000,-10.255,25.378,-1.230,-89.991,-40.027
73684.910,297.208,0.864,14.868,95.463,95.107,-10.379,-6.019,-4.384,-4.071,-1.835,-6.954,-7.155,-7.815,-5.470,-2.397,-0.844,-7.966,0.105,-1.881,-4.560,-6.642,0.000,-10.293,25.419,-1.233,-89.958,-40.006
73692.973,297.207,0.864,14.861,95.384,95.107,-9.946,-6.688,-4.598,-4.071,-2.483,-7.162,-7.902,-7.815,-5.247,-2.293,-0.527,-8.497,-0.105,-1.985,-5.286,-6.642,0.000,-10.351,25.419,-1.235,-89.991,-39.984
73701.036,297.207,0.864,14.866,95.463,95.107,-10.054,-6.019,-5.132,-4.176,-1.943,-7.577,-7.368,-7.280,-5.916,-1.980,-0.316,-7.541,-0.000,-2.194,-4.146,-7.543,0.000,-10.390,25.419,-1.237,-89.991,-40.017
73688.942,297.211,0.864,14.855,95.305,95.107,-10.054,-5.685,-4.811,-3.758,-2.159,-6.747,-8.116,-7.601,-4.577,-2.918,-0.211,-7.223,0.419,-2.508,-4.560,-5.967,0.000,-10.447,25.439,-1.239,-89.991,-40.017
73688.942,297.208,0.864,14.861,95.384,94.947,-10.919,-6.242,-4.277,-4.489,-2.051,-7.058,-7.368,-7.815,-5.023,-1.772,-1.055,-7.647,-0.000,-2.090,-4.249,-6.304,0.000,-10.543,25.449,-1.240,-89.991,-40.017
73684.910,297.207,0.864,14.874,95.542,95.107,-9.946,-6.354,-4.491,-3.445,-2.915,-7.266,-7.475,-7.387,-5.247,-2.084,0.106,-7.435,0.105,-1.672,-4.560,-6.642,0.000,-10.582,25.460,-1.243,-89.974,-40.006
73692.973,297.208,0.864,14.867,95.463,95.107,-9.406,-6.019,-4.384,-3.445,-1.296,-7.266,-7.582,-7.815,-5.470,-2.397,-0.211,-7.541,-0.105,-1.776,-4.353,-7.430,0.000,-10.659,25.460,-1.244,-89.958,-40.006
73692.973,297.205,0.864,14.855,95.305,95.107,-10.054,-6.131,-5.453,-3.967,-1.943,-7.162,-7.902,-7.387,-4.465,-3.439,-0.844,-7.541,-0.627,-2.194,-4.249,-6.530,0.000,-10.736,25.490,-1.245,-89.991,-40.006
73697.005,297.203,0.864,14.854,95.305,95.107,-10.162,-6.019,-4.491,-4.593,-2.051,-7.058,-7.689,-7.387,-5.358,-1.980,-0.527,-8.072,0.209,-2.926,-4.249,-6.755,0.000,-10.774,25.510,-1.247,-90.007,-40.017
73692.973,297.203,0.864,14.867,95.463,94.787,-9.946,-6.354,-4.811,-3.758,-2.483,-7.058,-7.475,-8.136,-5.470,-2.397,0.000,-7.860,-0.209,-1.463,-4.871,-6.867,0.000,-10.832,25.521,-1.248,-89.991,-40.006
73697.005,297.205,0.864,14.867,95.463,95.107,-9.514,-6.465,-5.025,-3.967,-1.943,-7.058,-8.009,-7.280,-5.470,-2.397,-0.422,-8.497,0.314,-1.567,-4.353,-7.093,0.000,-10.948,25.541,-1.250,-89.925,-40.017
73701.036,297.210,0.864,14.873,95.542,95.107,-10.485,-6.242,-5.560,-4.176,-2.591,-7.370,-7.689,-7.815,-5.358,-2.293,-0.844,-7.541,-0.418,-1.776,-4.871,-6.530,0.000,-11.025,25.561,-1.252,-89.974,-40.006
73692.973,297.205,0.864,14.873,95.542,95.107,-10.161,-6.131,-4.705,-4.176,-2.375,-6.954,-8.329,-7.601,-5.135,-2.397,-0.211,-7.647,0.105,-2.926,-4.353,-6.980,0.000,-11.082,25.582,-1.253,-89.974,-39.984
73692.973,297.207,0.864,14.873,95.542,94.787,-9.945,-5.685,-4.170,-3.654,-1.727,-6.851,-7.475,-8.243,-5.582,-2.293,-0.949,-7.435,0.419,-1.776,-4.768,-6.867,0.000,-11.159,25.592,-1.254,-89.974,-40.017
73697.005,297.205,0.864,14.861,95.384,95.107,-9.620,-6.911,-4.491,-3.654,-2.375,-7.266,-7.582,-7.387,-5.693,-2.710,-0.105,-8.072,-0.000,-1.567,-4.353,-6.304,0.000,-11.198,25.602,-1.255,-89.958,-40.006
73692.973,297.205,0.864,14.873,95.542,94.947,-9.620,-5.796,-5.132,-3.445,-1.835,-7.785,-7.689,-7.708,-5.247,-2.606,-0.738,-7.541,-0.732,-1.985,-4.664,-7.318,0.000,-11.198,25.612,-1.257,-89.974,-40.006
73701.036,297.205,0.864,14.879,95.621,94.787,-9.512,-5.462,-4.491,-4.176,-2.267,-6.851,-8.223,-7.708,-5.247,-3.335,-0.527,-7.435,-0.105,-2.508,-4.768,-5.967,0.000,-11.256,25.612,-1.257,-89.958,-40.017
73697.005,297.205,0.864,14.879,95.621,94.947,-11.026,-6.131,-4.918,-4.489,-2.375,-7.058,-7.689,-7.601,-5.358,-2.293,-0.844,-7.116,-0.000,-2.717,-4.560,-6.192,0.000,-11.256,25.642,-1.258,-89.974,-40.027
73701.036,297.205,0.864,14.879,95.621,95.107,-9.945,-6.242,-4.705,-3.236,-2.915,-7.058,-7.368,-7.601,-5.917,-2.397,0.000,-7.966,-0.523,-1.463,-4.871,-6.755,0.000,-11.294,25.683,-1.259,-89.974,-39.995
73701.036,297.205,0.864,14.879,95.621,95.107,-9.945,-6.019,-5.239,-4.385,-2.159,-7.992,-8.543,-7.173,-6.028,-2.606,-0.527,-7.435,-0.418,-2.612,-4.146,-7.768,0.000,-11.333,25.663,-1.260,-89.958,-40.006
73701.036,297.207,0.864,14.897,95.858,95.267,-10.161,-6.131,-5.988,-3.654,-2.159,-6.954,-7.689,-8.029,-4.912,-3.335,-0.211,-7.435,-0.105,-1.776,-4.249,-6.642,0.000,-11.294,25.673,-1.261,-89.974,-40.017
73697.005,297.203,0.864,14.879,95.621,95.267,-10.161,-6.242,-4.384,-3.967,-2.591,-7.162,-8.116,-7.922,-5.582,-2.293,-0.738,-7.860,0.209,-3.030,-4.353,-6.755,0.000,-11.275,25.673,-1.262,-89.974,-40.027
73697.005,297.207,0.864,14.891,95.779,95.428,-10.485,-6.354,-4.598,-3.654,-2.591,-7.058,-7.796,-7.815,-5.135,-2.293,-0.633,-7.860,-0.418,-1.672,-4.768,-6.980,0.000,-11.236,25.693,-1.261,-89.942,-40.017
73692.973,297.207,0.864,14.892,95.779,95.267,-10.053,-7.022,-4.491,-4.176,-2.375,-6.851,-7.582,-7.494,-6.028,-2.189,-0.422,-7.647,0.419,-2.299,-3.835,-6.867,0.000,-11.256,25.714,-1.262,-89.974,-39.995
73697.005,297.207,0.864,14.891,95.779,95.428,-10.161,-5.796,-4.705,-3.549,-2.591,-7.473,-7.475,-7.601,-4.577,-2.293,0.000,-7.541,-0.523,-1.881,-4.560,-6.867,0.000,-11.217,25.693,-1.263,-89.974,-40.027
73697.005,297.205,0.864,14.885,95.700,95.107,-9.729,-5.573,-4.598,-4.176,-1.835,-7.162,-8.329,-6.851,-4.689,-1.980,-0.422,-7.754,0.942,-2.403,-4.249,-6.530,0.000,-11.159,25.683,-1.263,-89.991,-40.006
73692.973,297.210,0.864,14.886,95.700,95.107,-10.161,-6.242,-4.598,-3.863,-1.403,-6.747,-7.475,-8.136,-4.689,-1.876,-0.738,-7.329,-0.105,-2.403,-4.560,-6.417,0.000,-11.121,25.703,-1.265,-90.007,-40.027
73692.973,297.205,0.864,14.898,95.858,95.267,-10.054,-6.800,-5.025,-3.758,-2.375,-6.643,-7.262,-7.601,-5.023,-2.084,0.000,-7.860,-0.000,-1.672,-4.042,-6.642,0.000,-11.082,25.693,-1.263,-89.974,-39.995
73697.005,297.207,0.864,14.891,95.779,95.107,-9.838,-5.685,-4.918,-4.176,-2.051,-7.370,-7.902,-7.494,-5.023,-2.814,-0.527,-7.116,-0.314,-2.090,-4.146,-6.755,0.000,-11.005,25.673,-1.263,-89.974,-40.006
73701.036,297.207,0.864,14.891,95.779,95.267,-9.730,-5.796,-4.491,-3.654,-1.619,-6.747,-8.009,-7.173,-4.577,-2.501,0.528,-7.010,0.524,-2.090,-4.768,-5.967,0.000,-10.948,25.673,-1.264,-89.974,-39.984
73692.973,297.207,0.864,14.892,95.779,95.428,-10.595,-6.465,-4.918,-4.489,-2.051,-7.162,-7.048,-7.708,-5.358,-2.084,-0.211,-7.435,-0.105,-1.776,-3.731,-6.192,0.000,-10.871,25.653,-1.263,-89.974,-40.027
73697.005,297.208,0.864,14.898,95.858,95.267,-9.730,-7.022,-4.491,-3.549,-2.699,-6.643,-7.689,-7.708,-5.135,-1.980,-0.211,-8.179,-0.105,-2.194,-4.975,-6.417,0.000,-10.774,25.642,-1.263,-89.991,-40.006
73692.973,297.205,0.864,14.886,95.700,95.267,-10.162,-6.354,-4.918,-4.071,-1.943,-7.266,-7.902,-7.280,-5.470,-2.293,-0.105,-7.329,-0.000,-1.881,-3.938,-7.205,0.000,-10.678,25.622,-1.264,-89.958,-40.017
73692.973,297.208,0.864,14.892,95.779,95.428,-9.838,-5.573,-5.025,-3.654,-2.051,-6.643,-7.796,-8.457,-5.135,-3.022,-0.211,-7.435,-0.105,-1.985,-4.457,-6.867,0.000,-10.582,25.612,-1.263,-90.023,-39.995
73697.005,297.207,0.864,14.897,95.858,95.428,-10.162,-6.354,-4.491,-4.385,-2.591,-7.058,-8.330,-7.708,-5.470,-1.772,-1.160,-7.754,0.628,-2.612,-4.664,-6.642,0.000,-10.467,25.582,-1.263,-90.007,-39.995
73688.942,297.205,0.864,14.898,95.858,95.428,-10.379,-6.465,-3.956,-3.967,-2.591,-7.681,-7.689,-8.243,-5.247,-2.084,-0.422,-7.860,0.314,-1.776,-4.871,-6.755,0.000,-10.428,25.582,-1.262,-89.974,-40.006
73684.910,297.207,0.864,14.893,95.779,95.588,-9.838,-6.019,-4.811,-3.445,-2.159,-7.681,-7.689,-7.173,-5.693,-2.501,-0.211,-8.391,-0.105,-2.194,-4.042,-6.980,0.000,-10.351,25.582,-1.262,-90.007,-40.006
73680.879,297.207,0.864,14.899,95.858,95.428,-10.271,-6.465,-5.346,-4.176,-2.159,-7.473,-7.796,-7.922,-5.693,-2.814,-0.422,-7.860,-1.255,-1.776,-4.664,-6.642,0.000,-10.178,25.582,-1.263,-89.958,-40.017
73692.973,297.207,0.864,14.892,95.779,95.267,-10.162,-6.019,-4.598,-3.967,-2.699,-6.643,-8.436,-7.494,-5.582,-2.710,-0.211,-7.860,-0.000,-3.030,-4.664,-7.093,0.000,-10.120,25.541,-1.262,-89.991,-40.017
73688.942,297.205,0.864,14.892,95.779,95.107,-10.487,-6.577,-5.239,-4.071,-2.159,-7.162,-7.689,-8.457,-5.358,-2.084,-0.738,-7.435,0.105,-2.299,-4.664,-6.642,0.000,-10.005,25.531,-1.260,-89.958,-40.006
73684.910,297.205,0.864,14.893,95.779,95.267,-9.946,-6.911,-4.918,-4.280,-2.267,-6.851,-7.368,-7.173,-4.912,-2.293,0.317,-8.710,-0.209,-1.776,-4.353,-6.530,0.000,-9.908,25.531,-1.260,-89.991,-40.006
73688.942,297.205,0.864,14.898,95.858,95.428,-9.946,-5.573,-4.598,-3.549,-1.835,-7.577,-7.048,-7.494,-5.470,-2.501,0.106,-7.223,-0.000,-1.985,-4.457,-7.318,0.000,-9.831,25.531,-1.260,-89.958,-40.006
73680.879,297.205,0.864,14.899,95.858,95.107,-9.946,-5.796,-4.598,-4.385,-1.835,-7.058,-7.796,-8.029,-5.470,-3.127,0.000,-7.647,0.419,-2.299,-4.664,-6.192,0.000,-9.735,25.531,-1.260,-90.007,-39.995
73697.005,297.207,0.864,14.904,95.937,95.107,-10.703,-6.131,-4.598,-4.176,-2.483,-6.747,-7.689,-7.815,-4.912,-1.355,-1.160,-7.223,0.209,-2.299,-3.835,-5.742,0.000,-9.620,25.510,-1.259,-89.991,-40.006
73697.005,297.203,0.864,14.904,95.937,95.107,-9.946,-6.019,-5.453,-3.863,-2.699,-6.747,-7.475,-7.601,-5.247,-2.501,0.317,-7.860,0.105,-1.672,-4.353,-6.867,0.000,-9.523,25.521,-1.259,-89.991,-40.017
73692.973,297.208,0.864,14.892,95.779,95.107,-9.838,-6.465,-4.491,-3.549,-1.727,-7.577,-7.475,-7.280,-5.805,-1.668,-0.527,-7.435,0.209,-2.090,-3.938,-7.093,0.000,-9.408,25.531,-1.260,-89.991,-40.006
73684.910,297.203,0.864,14.899,95.858,95.267,-10.162,-5.796,-5.132,-3.863,-2.159,-7.370,-7.689,-7.387,-4.912,-3.127,-0.527,-7.754,-0.209,-1.881,-4.560,-6.755,0.000,-9.350,25.531,-1.260,-90.007,-40.006
73692.973,297.203,0.864,14.886,95.700,94.947,-10.054,-5.573,-4.918,-4.385,-1.943,-7.058,-8.330,-7.708,-5.470,-2.189,-0.527,-7.541,0.314,-2.612,-4.353,-6.192,0.000,-9.254,25.531,-1.262,-89.991,-40.006
73680.879,297.205,0.864,14.887,95.700,94.627,-10.379,-6.131,-5.025,-3.654,-2.375,-6.643,-7.368,-8.136,-5.582,-2.084,-0.738,-7.435,-0.209,-1.672,-4.768,-6.417,0.000,-9.119,25.551,-1.262,-89.958,-40.017
73688.942,297.207,0.864,14.898,95.858,94.947,-9.946,-6.465,-4.918,-3.967,-2.267,-7.473,-8.116,-7.387,-6.140,-2.501,-0.422,-7.435,0.524,-1.567,-3.524,-6.867,0.000,-9.081,25.571,-1.262,-89.991,-40.017
73688.942,297.203,0.864,14.892,95.779,94.787,-10.162,-5.685,-5.346,-4.071,-1.727,-6.851,-7.689,-7.173,-4.912,-2.606,-0.211,-7.754,-0.627,-1.672,-4.560,-6.867,0.000,-8.985,25.582,-1.263,-89.974,-40.006
73692.973,297.202,0.864,14.898,95.858,94.947,-10.271,-6.242,-5.025,-4.385,-2.375,-6.954,-8.329,-7.922,-5.023,-2.606,-0.527,-7.435,0.524,-2.717,-4.457,-6.642,0.000,-8.888,25.612,-1.265,-90.007,-40.006
73692.973,297.203,0.864,14.892,95.779,94.627,-10.379,-6.242,-4.598,-3.863,-2.483,-7.266,-7.689,-8.029,-5.582,-2.501,-0.633,-7.223,-0.105,-1.985,-4.768,-6.980,0.000,-8.811,25.632,-1.266,-89.974,-40.006
73697.005,297.200,0.864,14.903,95.937,94.947,-9.622,-7.022,-4.705,-3.967,-1.943,-6.851,-7.475,-7.066,-5.582,-2.501,0.528,-7.860,0.209,-1.776,-4.664,-6.642,0.000,-8.754,25.663,-1.268,-89.991,-40.027
73697.005,297.202,0.864,14.891,95.779,94.947,-10.054,-5.908,-5.132,-4.385,-1.835,-7.992,-7.689,-7.387,-5.023,-2.918,-0.316,-7.435,-0.627,-2.299,-3.835,-7.318,0.000,-8.677,25.693,-1.270,-90.007,-40.017
73692.973,297.202,0.864,14.885,95.700,94.467,-9.730,-6.019,-5.132,-3.863,-2.267,-7.162,-8.329,-7.922,-5.135,-3.127,-0.316,-7.329,-0.000,-1.985,-4.353,-6.417,0.000,-8.580,25.734,-1.273,-89.991,-40.017
73692.973,297.202,0.864,14.892,95.779,94.787,-10.271,-6.354,-4.491,-4.280,-1.943,-6.747,-7.796,-7.815,-4.912,-1.563,-1.055,-7.541,0.105,-2.194,-4.457,-6.530,0.000,-8.542,25.764,-1.274,-89.958,-40.006
73692.973,297.203,0.864,14.904,95.937,94.627,-9.838,-6.799,-4.384,-3.445,-2.483,-7.162,-7.262,-7.173,-5.023,-2.501,-0.316,-7.966,0.419,-2.299,-4.871,-6.192,0.000,-8.503,25.815,-1.277,-89.974,-40.017
73688.942,297.203,0.864,14.892,95.779,94.467,-10.054,-6.131,-5.346,-4.176,-1.619,-7.473,-7.475,-7.066,-5.135,-2.501,-0.105,-7.223,0.209,-2.090,-4.042,-7.093,0.000,-8.426,25.836,-1.279,-89.974,-40.006
73688.942,297.200,0.864,14.892,95.779,94.627,-9.945,-5.685,-5.025,-3.341,-1.943,-6.747,-7.796,-7.494,-5.023,-2.814,-0.316,-7.435,0.105,-2.299,-4.457,-6.417,0.000,-8.388,25.897,-1.282,-89.991,-40.017
73697.005,297.202,0.864,14.885,95.700,94.467,-10.161,-6.688,-4.384,-4.280,-2.483,-6.954,-7.689,-7.815,-4.800,-2.293,-1.160,-7.860,0.209,-2.299,-4.249,-6.980,0.000,-8.369,25.937,-1.286,-89.991,-39.995
73692.973,297.202,0.864,14.885,95.700,94.627,-9.512,-6.577,-4.705,-4.176,-2.699,-7.473,-7.689,-7.815,-5.135,-2.084,-0.211,-7.647,0.314,-1.776,-5.079,-6.980,0.000,-8.349,25.998,-1.288,-89.991,-40.006
73697.005,297.200,0.864,14.879,95.621,94.627,-9.945,-6.242,-4.705,-3.445,-2.267,-7.266,-7.796,-7.387,-5.805,-2.918,-0.105,-7.860,0.209,-1.881,-3.835,-7.430,0.000,-8.292,26.049,-1.291,-89.958,-40.017
73701.036,297.202,0.864,14.885,95.700,94.627,-10.053,-5.796,-5.239,-3.445,-2.267,-6.851,-7.689,-7.066,-4.912,-3.439,-0.633,-7.541,-0.836,-2.194,-4.560,-6.980,0.000,-8.253,26.090,-1.294,-89.974,-40.006
73701.036,297.203,0.864,14.885,95.700,94.627,-10.377,-6.354,-4.491,-4.489,-2.267,-6.539,-7.902,-7.708,-5.470,-1.563,-0.527,-7.435,0.628,-2.926,-4.457,-6.642,0.000,-8.253,26.161,-1.298,-89.958,-40.017
73701.036,297.203,0.864,14.891,95.779,94.787,-10.161,-6.131,-4.811,-3.758,-2.591,-6.851,-7.689,-8.136,-4.912,-2.084,-0.422,-7.329,-0.000,-1.985,-4.353,-6.867,0.000,-8.196,26.212,-1.300,-89.974,-40.017
73697.005,297.205,0.864,14.879,95.621,94.787,-9.512,-6.799,-4.598,-3.863,-2.051,-7.058,-7.262,-7.387,-5.582,-2.293,-0.211,-7.966,-0.000,-1.672,-4.353,-7.093,0.000,-8.176,26.273,-1.303,-89.958,-39.995
73701.036,297.203,0.864,14.885,95.700,94.307,-10.161,-5.573,-5.132,-4.280,-2.051,-7.473,-7.368,-7.494,-5.358,-2.397,0.000,-7.329,-0.105,-1.881,-4.249,-6.755,0.000,-8.176,26.313,-1.306,-89.974,-40.027
73692.973,297.202,0.864,14.879,95.621,94.467,-9.729,-5.685,-4.491,-3.654,-2.051,-6.435,-8.650,-7.708,-5.470,-2.918,-0.316,-7.860,0.209,-2.403,-4.353,-6.530,0.000,-8.138,26.364,-1.308,-89.958,-39.995
73697.005,297.203,0.864,14.879,95.621,94.627,-10.701,-6.131,-5.132,-3.654,-2.051,-6.851,-7.689,-7.922,-5.135,-2.189,-0.633,-7.647,-0.000,-2.508,-4.146,-6.642,0.000,-8.157,26.425,-1.311,-89.974,-40.006
73705.067,297.203,0.864,14.866,95.463,94.627,-9.404,-6.911,-4.918,-4.176,-2.375,-7.370,-7.582,-8.136,-5.358,-2.606,-0.211,-7.860,-0.209,-2.194,-3.835,-7.093,0.000,-8.176,26.476,-1.313,-89.974,-40.017
73697.005,297.205,0.864,14.873,95.542,94.467,-10.161,-5.573,-5.025,-3.654,-2.159,-7.577,-8.009,-7.815,-5.470,-2.606,-0.211,-7.860,-0.314,-1.881,-4.353,-7.655,0.000,-8.176,26.547,-1.315,-89.974,-40.017
73701.036,297.202,0.864,14.872,95.542,94.467,-10.269,-5.573,-5.239,-3.967,-1.835,-6.747,-7.689,-7.922,-5.247,-3.231,-0.105,-7.116,-0.105,-2.403,-5.182,-6.304,0.000,-8.157,26.598,-1.318,-89.974,-40.027
73701.036,297.205,0.864,14.866,95.463,94.307,-10.377,-6.131,-4.811,-4.593,-2.483,-7.162,-7.689,-7.708,-5.693,-2.084,-1.265,-7.647,-0.000,-2.508,-4.457,-6.079,0.000,-8.157,26.659,-1.319,-89.974,-39.995
73697.005,297.203,0.864,14.873,95.542,94.467,-9.404,-6.577,-4.811,-4.489,-2.915,-7.370,-8.329,-7.922,-5.358,-2.189,-0.527,-7.754,-0.209,-1.776,-5.182,-6.867,0.000,-8.119,26.730,-1.320,-89.991,-40.017
73697.005,297.205,0.864,14.873,95.542,94.467,-9.729,-6.354,-4.598,-3.654,-2.159,-7.370,-7.689,-7.173,-5.582,-2.189,-0.211,-7.435,-0.209,-2.194,-4.042,-7.318,0.000,-8.099,26.781,-1.323,-89.991,-39.995
73697.005,297.202,0.864,14.860,95.384,94.467,-10.053,-5.350,-5.132,-4.071,-2.267,-7.058,-7.262,-7.708,-5.247,-2.918,-0.949,-7.647,-0.209,-1.985,-4.457,-6.867,0.000,-8.119,26.821,-1.323,-90.007,-40.006
