%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72580.316,297.976,0.849,25.171,268.804,268.332,-8.215,-4.793,-3.635,-2.506,-0.972,-5.605,-6.301,-6.742,-3.461,-1.251,0.951,-6.160,1.047,-0.418,-3.420,-5.404,0.000,23.291,28.528,-1.107,-89.937,-65.289
72584.348,297.972,0.849,25.177,268.962,268.492,-9.080,-4.793,-2.993,-3.445,-0.972,-5.813,-6.514,-6.421,-4.019,-1.146,1.056,-6.053,1.571,-0.836,-3.006,-5.066,0.000,23.234,28.579,-1.106,-89.969,-65.289
72584.348,297.976,0.849,25.181,269.042,268.812,-8.215,-5.016,-3.314,-2.506,-1.727,-6.124,-6.087,-7.063,-4.242,-0.938,0.845,-6.053,1.466,0.105,-3.213,-5.629,0.000,23.195,28.620,-1.106,-89.953,-65.300
72576.285,297.976,0.849,25.179,268.962,268.492,-8.648,-5.016,-3.528,-2.923,-0.756,-6.020,-6.194,-6.528,-4.242,-0.729,1.479,-6.266,1.780,-0.418,-2.695,-6.079,0.000,23.157,28.681,-1.107,-89.937,-65.279
72576.285,297.974,0.849,25.175,268.883,268.812,-8.323,-4.459,-4.276,-2.401,-0.972,-6.020,-6.514,-6.849,-3.349,-2.084,1.585,-6.372,1.152,-0.209,-2.695,-4.728,0.000,23.060,28.721,-1.106,-89.969,-65.279
72588.379,297.976,0.849,25.180,269.042,268.652,-8.864,-4.124,-2.993,-3.027,-1.188,-5.709,-6.301,-6.742,-3.237,-0.521,0.634,-6.053,1.675,-1.776,-3.213,-5.404,0.000,23.080,28.762,-1.107,-89.953,-65.289
72584.348,297.974,0.849,25.177,268.962,268.652,-8.864,-5.239,-3.528,-2.297,-1.403,-6.332,-6.514,-7.170,-3.572,-0.625,1.268,-6.160,1.989,-0.313,-3.109,-5.179,0.000,23.022,28.813,-1.106,-89.986,-65.289
72584.348,297.974,0.849,25.188,269.200,269.293,-8.323,-4.013,-3.207,-1.984,-0.864,-6.020,-6.301,-6.100,-4.130,-0.729,1.585,-5.735,1.256,0.105,-2.591,-5.516,0.000,22.983,28.864,-1.106,-89.937,-65.268
72580.316,297.972,0.849,25.189,269.200,269.132,-8.215,-3.790,-4.383,-2.506,-0.648,-5.190,-6.514,-6.314,-3.126,-2.293,1.796,-5.629,1.570,-0.522,-2.695,-4.841,0.000,22.945,28.914,-1.108,-89.969,-65.300
72576.285,297.976,0.849,25.193,269.279,269.132,-9.080,-4.459,-3.314,-2.923,-0.864,-5.294,-6.621,-6.635,-3.907,-0.625,0.528,-5.947,1.152,-0.627,-3.109,-5.291,0.000,22.926,28.935,-1.107,-89.969,-65.289
72576.285,297.972,0.849,25.193,269.279,269.132,-7.999,-4.682,-2.780,-2.088,-1.403,-5.813,-6.514,-6.528,-3.907,-1.042,1.268,-6.266,1.152,-0.313,-3.731,-4.841,0.000,22.868,28.965,-1.108,-89.969,-65.289
72576.285,297.972,0.849,25.197,269.358,269.132,-8.864,-5.350,-3.849,-2.610,-1.080,-6.228,-6.514,-6.528,-4.689,-1.459,1.585,-5.947,1.361,-0.209,-2.902,-5.179,0.000,22.868,29.006,-1.108,-89.953,-65.279
72576.285,297.976,0.849,25.201,269.437,268.812,-7.675,-4.124,-3.849,-2.401,-1.188,-5.294,-6.301,-6.849,-3.349,-1.667,1.268,-6.372,1.570,-0.731,-2.902,-5.291,0.000,22.810,29.016,-1.109,-89.953,-65.289
72580.316,297.971,0.849,25.204,269.516,269.293,-8.756,-4.682,-3.742,-3.654,-1.188,-5.813,-6.835,-6.635,-3.796,-0.625,0.845,-5.947,1.675,-0.836,-2.591,-5.179,0.000,22.810,29.026,-1.109,-89.986,-65.300
72584.348,297.974,0.849,25.199,269.437,269.132,-8.864,-4.682,-3.742,-2.506,-1.943,-5.709,-6.621,-6.956,-3.907,-0.417,2.113,-5.416,1.570,0.105,-3.835,-5.179,0.000,22.772,29.046,-1.109,-89.953,-65.300
72584.348,297.972,0.849,25.207,269.595,268.972,-8.215,-5.128,-3.314,-2.819,-0.972,-6.124,-6.621,-6.635,-4.465,-0.521,1.268,-6.266,1.675,-0.000,-2.798,-6.192,0.000,22.791,29.057,-1.108,-90.002,-65.279
72592.410,297.974,0.849,25.202,269.516,269.293,-8.648,-4.570,-4.276,-3.132,-1.511,-5.917,-6.621,-6.956,-3.572,-1.563,0.211,-6.478,1.466,-0.418,-3.109,-5.179,0.000,22.791,29.046,-1.109,-89.953,-65.311
72592.410,297.972,0.849,25.213,269.753,269.453,-9.188,-5.016,-2.673,-3.341,-0.972,-5.813,-6.941,-6.421,-3.907,-0.938,0.845,-6.053,2.094,-1.254,-3.213,-5.066,0.000,22.791,29.046,-1.109,-89.986,-65.289
72588.379,297.976,0.849,25.206,269.595,269.132,-8.756,-5.128,-3.314,-2.401,-1.296,-5.709,-6.514,-7.277,-4.019,-1.146,1.056,-6.584,1.152,-0.522,-3.731,-5.629,0.000,22.752,29.057,-1.108,-89.953,-65.311
72600.473,297.974,0.849,25.211,269.753,269.132,-8.756,-4.905,-3.421,-2.088,-0.540,-5.917,-6.301,-6.528,-4.354,-1.146,1.268,-6.372,1.361,-0.522,-2.487,-6.192,0.000,22.752,29.026,-1.107,-89.969,-65.300
72588.379,297.974,0.849,25.213,269.753,269.132,-8.864,-4.905,-4.062,-3.027,-1.188,-5.813,-6.407,-6.635,-3.572,-1.563,1.056,-5.841,1.570,0.314,-2.591,-5.629,0.000,22.772,29.026,-1.107,-89.969,-65.279
72584.348,297.971,0.849,25.218,269.832,269.132,-8.864,-3.790,-2.673,-3.027,-0.972,-5.501,-6.407,-6.956,-4.019,-0.834,0.845,-6.053,1.675,-0.836,-2.902,-5.066,0.000,22.733,29.016,-1.105,-89.953,-65.311
72588.379,297.976,0.849,25.206,269.595,269.132,-8.757,-5.128,-3.421,-2.088,-1.619,-6.124,-5.980,-7.277,-3.461,-1.146,1.479,-6.372,1.361,-0.000,-3.524,-4.954,0.000,22.733,29.006,-1.105,-89.969,-65.268
72592.410,297.974,0.849,25.216,269.832,269.132,-8.541,-5.128,-3.314,-2.192,-0.540,-6.020,-6.407,-6.314,-4.019,-1.250,1.373,-5.841,1.675,0.209,-2.798,-5.854,0.000,22.752,28.985,-1.103,-89.953,-65.311
72592.410,297.974,0.849,25.224,269.990,268.972,-8.757,-4.459,-3.849,-2.714,-1.080,-5.605,-6.407,-6.956,-3.237,-1.667,1.690,-6.053,1.047,-0.209,-2.591,-5.066,0.000,22.733,28.975,-1.101,-89.953,-65.300
72592.410,297.974,0.849,25.224,269.990,269.453,-8.325,-4.459,-2.673,-3.236,-0.864,-5.813,-6.621,-6.421,-3.907,-0.729,1.056,-6.691,1.361,-0.522,-3.006,-5.179,0.000,22.752,28.955,-1.099,-89.937,-65.300
72600.473,297.974,0.849,25.222,269.990,269.293,-8.325,-5.350,-3.742,-2.401,-1.296,-5.813,-6.407,-7.170,-4.019,-0.729,2.007,-6.160,1.361,-0.104,-3.731,-4.728,0.000,22.772,28.945,-1.097,-89.969,-65.289
72592.410,297.974,0.849,25.228,270.069,268.972,-7.892,-4.682,-3.314,-2.610,-0.864,-5.501,-6.621,-6.849,-4.465,-1.042,1.690,-6.266,1.466,-0.313,-2.695,-5.854,0.000,22.733,28.925,-1.095,-89.953,-65.300
72592.410,297.976,0.849,25.228,270.069,268.812,-8.325,-4.236,-3.314,-2.714,-0.756,-5.294,-6.407,-6.635,-3.796,-1.563,0.951,-6.160,1.466,-0.418,-3.109,-4.841,0.000,22.772,28.925,-1.093,-89.969,-65.300
72588.379,297.976,0.849,25.239,270.306,268.812,-8.649,-4.347,-2.673,-3.132,-0.756,-5.605,-6.728,-6.956,-3.572,-0.417,1.162,-6.266,1.256,-0.522,-2.902,-5.179,0.000,22.791,28.904,-1.090,-89.969,-65.289
72592.410,297.976,0.849,25.235,270.227,268.972,-8.217,-5.016,-3.742,-2.088,-1.619,-5.605,-6.407,-7.599,-4.019,-0.938,1.585,-6.691,0.733,-0.104,-3.939,-5.516,0.000,22.772,28.884,-1.087,-89.986,-65.300
72588.379,297.976,0.849,25.239,270.306,268.972,-8.649,-5.128,-3.742,-2.819,-1.296,-5.917,-6.835,-6.635,-4.354,-1.042,1.585,-6.160,1.466,0.419,-2.591,-6.192,0.000,22.810,28.884,-1.085,-89.953,-65.279
72592.410,297.976,0.849,25.228,270.069,268.972,-8.649,-4.236,-3.849,-1.775,-1.188,-5.398,-6.301,-6.314,-3.796,-1.667,1.056,-6.266,1.675,-0.627,-2.902,-5.066,0.000,22.791,28.884,-1.082,-89.937,-65.300
72596.442,297.976,0.849,25.223,269.990,268.972,-8.649,-4.793,-2.886,-3.132,-1.080,-5.501,-6.728,-6.528,-4.019,-0.729,0.845,-6.160,1.361,-1.149,-3.006,-4.841,0.000,22.810,28.884,-1.078,-89.953,-65.300
72596.442,297.974,0.849,25.242,270.385,268.812,-8.217,-4.905,-2.886,-2.192,-1.403,-5.917,-6.087,-7.063,-3.796,-0.521,1.373,-6.160,1.256,0.314,-3.317,-4.616,0.000,22.810,28.904,-1.076,-89.953,-65.311
72588.379,297.974,0.849,25.236,270.227,268.812,-8.433,-4.682,-2.886,-2.506,-1.080,-5.917,-6.621,-6.207,-4.465,-0.938,1.268,-6.160,1.570,-0.104,-2.591,-5.967,0.000,22.829,28.894,-1.073,-89.969,-65.289
72592.410,297.974,0.849,25.235,270.227,268.812,-8.649,-4.793,-4.062,-2.610,-1.403,-5.709,-6.407,-6.956,-3.237,-1.667,1.056,-6.266,0.942,-0.313,-2.695,-4.954,0.000,22.868,28.925,-1.070,-89.986,-65.279
72600.473,297.979,0.849,25.237,270.306,268.812,-8.865,-4.236,-2.780,-3.341,-0.756,-5.501,-6.301,-6.528,-3.796,-0.834,0.634,-6.160,1.361,-1.149,-3.006,-5.404,0.000,22.829,28.925,-1.068,-89.969,-65.289
72588.379,297.976,0.849,25.239,270.306,268.812,-8.649,-5.350,-3.207,-2.714,-1.619,-5.501,-6.301,-6.956,-3.572,-0.417,1.373,-5.735,1.152,-0.209,-3.628,-4.841,0.000,22.887,28.945,-1.065,-89.953,-65.311
72588.379,297.976,0.849,25.239,270.306,268.972,-8.108,-4.682,-2.993,-3.132,-0.864,-6.332,-6.407,-6.421,-4.465,-0.729,1.162,-6.478,1.466,-0.418,-3.317,-5.967,0.000,22.868,28.955,-1.063,-89.986,-65.311
72592.410,297.974,0.849,25.242,270.385,268.332,-9.406,-4.459,-4.811,-2.923,-1.296,-5.917,-6.621,-7.277,-3.461,-1.563,1.162,-5.947,1.780,-0.313,-3.109,-4.954,0.000,22.906,28.985,-1.061,-89.953,-65.311
72588.379,297.976,0.849,25.239,270.306,268.652,-8.973,-4.236,-2.993,-3.341,-1.080,-5.709,-6.621,-6.742,-3.796,-1.042,1.268,-6.266,1.780,-1.254,-3.213,-4.728,0.000,22.926,28.996,-1.058,-89.969,-65.300
72588.379,297.976,0.849,25.243,270.385,268.812,-8.649,-4.793,-2.886,-2.297,-2.267,-5.501,-6.194,-7.170,-3.796,-0.938,1.162,-6.372,1.047,-0.104,-4.042,-5.291,0.000,22.945,29.016,-1.057,-89.937,-65.300
72588.379,297.976,0.849,25.239,270.306,268.492,-8.541,-5.350,-3.528,-2.401,-1.080,-6.643,-6.835,-7.170,-4.912,-1.042,1.268,-6.478,1.152,-0.836,-2.902,-5.967,0.000,22.964,29.026,-1.056,-89.953,-65.289
72584.348,297.977,0.849,25.240,270.306,268.492,-8.649,-4.124,-3.956,-2.088,-0.864,-5.709,-6.407,-6.742,-3.684,-1.459,1.056,-5.841,1.256,-0.313,-2.902,-5.066,0.000,22.964,29.057,-1.054,-89.986,-65.300
72588.379,297.977,0.849,25.232,270.148,268.172,-9.081,-4.682,-3.742,-3.967,-1.511,-6.436,-7.048,-6.528,-3.796,-0.729,0.740,-6.266,0.942,-1.045,-2.798,-4.954,0.000,22.983,29.077,-1.054,-89.969,-65.279
72592.410,297.977,0.849,25.231,270.148,268.492,-8.217,-4.682,-2.993,-2.192,-1.619,-5.294,-6.087,-6.956,-3.684,-1.146,1.585,-6.160,1.466,-0.313,-3.420,-4.841,0.000,23.003,29.097,-1.053,-89.969,-65.300
72588.379,297.976,0.849,25.239,270.306,268.492,-8.433,-4.905,-3.956,-2.610,-1.188,-6.539,-6.728,-6.635,-4.130,-1.250,1.268,-6.584,0.838,-0.000,-3.109,-6.192,0.000,23.003,29.118,-1.052,-89.953,-65.289
72588.379,297.979,0.849,25.240,270.306,268.332,-8.757,-4.236,-4.383,-2.192,-0.972,-5.709,-6.835,-6.742,-3.349,-1.771,0.634,-6.160,1.361,-0.209,-2.798,-5.179,0.000,23.041,29.158,-1.053,-89.969,-65.311
72584.348,297.979,0.849,25.233,270.148,268.652,-8.865,-5.016,-2.780,-3.132,-1.403,-5.294,-6.728,-6.314,-3.572,-1.042,0.423,-6.478,1.466,-1.672,-3.109,-5.516,0.000,23.080,29.168,-1.052,-89.953,-65.289
72576.285,297.976,0.849,25.230,270.069,268.332,-8.973,-5.128,-3.849,-2.192,-1.403,-6.124,-6.514,-6.849,-4.242,-0.729,1.690,-6.160,1.885,0.209,-2.902,-4.841,0.000,23.060,29.199,-1.053,-89.937,-65.300
72592.410,297.974,0.849,25.224,269.990,268.492,-7.892,-4.793,-3.314,-2.506,-0.432,-5.709,-5.980,-5.993,-3.684,-0.521,1.162,-5.735,2.199,-0.627,-2.695,-5.967,0.000,23.060,29.199,-1.053,-89.986,-65.257
72584.348,297.974,0.849,25.229,270.069,268.492,-8.541,-4.347,-4.490,-2.923,-1.727,-5.605,-6.835,-6.635,-3.684,-1.563,0.845,-6.266,1.780,-0.418,-2.487,-4.841,0.000,23.080,29.219,-1.054,-89.969,-65.300
72580.316,297.972,0.849,25.222,269.911,268.332,-8.541,-4.347,-2.993,-3.341,-1.403,-5.294,-6.194,-7.063,-3.796,-0.625,0.740,-5.735,1.152,-1.149,-2.487,-4.728,0.000,23.118,29.240,-1.054,-89.953,-65.279
72588.379,297.974,0.849,25.225,269.990,268.492,-8.972,-4.459,-3.421,-2.297,-1.619,-5.605,-5.873,-7.277,-4.019,-1.146,1.479,-6.266,1.361,-0.000,-3.524,-5.404,0.000,23.137,29.250,-1.055,-89.969,-65.300
72588.379,297.974,0.849,25.217,269.832,268.492,-8.540,-5.016,-3.421,-3.027,-1.080,-6.228,-6.728,-6.421,-4.354,-1.250,1.056,-6.372,1.570,-0.627,-2.695,-5.629,0.000,23.118,29.270,-1.056,-89.969,-65.300
72588.379,297.976,0.849,25.217,269.832,268.172,-8.540,-4.347,-3.956,-2.714,-0.972,-5.709,-6.621,-6.849,-3.684,-1.875,1.690,-5.947,1.152,-0.418,-2.902,-5.629,0.000,23.176,29.290,-1.057,-89.969,-65.300
72592.410,297.976,0.849,25.217,269.832,268.492,-8.431,-4.905,-3.314,-3.549,-1.080,-5.709,-7.369,-7.492,-4.242,-0.938,0.423,-6.160,1.047,-1.045,-3.109,-5.066,0.000,23.176,29.300,-1.059,-89.969,-65.289
72592.410,297.976,0.849,25.213,269.753,268.332,-7.999,-4.570,-2.993,-2.610,-1.296,-5.605,-5.873,-6.956,-4.242,-0.729,1.268,-6.478,1.466,-0.000,-3.213,-5.179,0.000,23.195,29.300,-1.059,-89.986,-65.300
72592.410,297.977,0.849,25.209,269.674,268.332,-8.431,-4.682,-3.314,-2.506,-0.756,-5.813,-6.621,-6.635,-4.465,-0.521,1.268,-6.372,1.466,-0.313,-2.591,-5.404,0.000,23.214,29.311,-1.061,-89.969,-65.300
72584.348,297.976,0.849,25.218,269.832,268.492,-8.540,-4.347,-4.169,-2.401,-0.864,-5.709,-6.301,-6.528,-3.349,-1.980,0.951,-6.478,1.152,-0.627,-3.006,-5.404,0.000,23.214,29.321,-1.062,-89.904,-65.300
72592.410,297.976,0.849,25.209,269.674,268.492,-8.972,-4.905,-3.742,-3.236,-0.972,-6.124,-6.728,-6.956,-4.130,-0.938,-0.316,-6.053,1.361,-1.776,-3.109,-4.616,0.000,23.234,29.341,-1.063,-90.002,-65.289
72592.410,297.979,0.849,25.213,269.753,268.652,-9.188,-4.682,-2.886,-2.297,-1.619,-5.813,-6.087,-7.063,-3.796,-0.417,1.690,-6.160,1.361,-0.418,-3.420,-5.629,0.000,23.253,29.341,-1.063,-89.969,-65.289
72596.442,297.976,0.849,25.216,269.832,268.492,-8.648,-5.462,-3.635,-2.506,-1.188,-6.020,-5.873,-6.421,-4.800,-1.042,1.373,-6.160,1.361,-0.522,-2.798,-5.404,0.000,23.291,29.351,-1.063,-89.953,-65.289
72600.473,297.974,0.849,25.208,269.674,268.652,-7.999,-4.124,-4.169,-2.610,-1.188,-5.605,-5.980,-7.170,-3.349,-1.250,0.740,-6.053,1.152,-0.000,-3.213,-5.066,0.000,23.310,29.361,-1.064,-89.953,-65.300
72592.410,297.977,0.849,25.206,269.595,268.492,-8.648,-4.347,-2.566,-3.445,-1.188,-5.709,-6.194,-6.635,-3.349,-0.313,0.951,-6.478,1.361,-1.149,-1.969,-4.954,0.000,23.349,29.382,-1.065,-89.920,-65.289
72592.410,297.976,0.849,25.205,269.595,268.652,-8.540,-4.124,-2.993,-2.192,-1.188,-5.605,-5.873,-7.063,-3.684,-0.521,1.479,-5.522,1.152,0.209,-3.006,-5.404,0.000,23.387,29.361,-1.064,-89.986,-65.300
72592.410,297.971,0.849,25.202,269.516,268.492,-8.431,-5.685,-3.956,-2.506,-1.188,-5.813,-6.407,-6.314,-4.800,-0.625,1.373,-5.629,1.885,-0.209,-2.384,-5.629,0.000,23.445,29.372,-1.064,-89.986,-65.300
72600.473,297.976,0.849,25.200,269.516,268.812,-8.540,-4.124,-4.062,-2.506,-1.403,-6.124,-6.621,-6.207,-3.572,-1.563,1.585,-5.735,0.942,-0.731,-2.798,-5.629,0.000,23.445,29.402,-1.063,-89.969,-65.300
72592.410,297.974,0.849,25.205,269.595,268.332,-8.864,-4.793,-3.528,-3.445,-0.756,-6.020,-7.155,-6.742,-3.349,-0.729,0.951,-6.160,1.570,-0.836,-2.902,-4.954,0.000,23.464,29.402,-1.062,-89.953,-65.300
72592.410,297.976,0.849,25.209,269.674,268.652,-8.972,-4.682,-3.635,-2.192,-1.403,-5.709,-6.514,-7.170,-3.684,-0.834,1.268,-6.160,1.675,-0.104,-3.109,-5.516,0.000,23.522,29.402,-1.061,-89.986,-65.289
72600.473,297.976,0.849,25.204,269.595,268.972,-8.107,-5.239,-3.528,-2.401,-0.972,-5.501,-6.621,-6.742,-4.577,-0.938,1.268,-6.584,1.780,-0.313,-2.798,-5.742,0.000,23.561,29.412,-1.059,-89.969,-65.289
72596.442,297.974,0.849,25.205,269.595,268.492,-8.756,-5.016,-3.956,-2.401,-1.188,-6.436,-6.301,-6.207,-3.349,-1.355,1.056,-5.735,1.361,-0.104,-2.280,-4.841,0.000,23.618,29.433,-1.057,-89.969,-65.279
72596.442,297.977,0.849,25.209,269.674,268.972,-7.783,-4.013,-2.673,-2.714,-0.648,-5.294,-6.621,-6.528,-3.572,-1.146,0.951,-6.372,1.256,-1.567,-3.006,-5.404,0.000,23.657,29.433,-1.055,-89.937,-65.289
72592.410,297.974,0.849,25.205,269.595,268.492,-8.972,-4.905,-3.528,-2.610,-1.511,-5.605,-5.980,-6.742,-4.019,-0.625,0.951,-6.053,1.570,0.314,-3.213,-5.629,0.000,23.715,29.422,-1.053,-89.953,-65.300
72584.348,297.976,0.849,25.203,269.516,268.652,-8.323,-5.350,-2.993,-2.714,-1.511,-6.020,-6.835,-6.635,-4.577,-1.250,0.634,-6.797,1.152,-0.209,-2.695,-5.854,0.000,23.753,29.422,-1.051,-89.969,-65.300
72584.348,297.972,0.849,25.203,269.516,268.652,-9.296,-4.793,-4.276,-2.610,-0.972,-6.020,-5.980,-6.314,-3.237,-1.146,1.479,-5.841,1.256,0.105,-3.006,-5.404,0.000,23.811,29.412,-1.048,-89.969,-65.311
72584.348,297.972,0.849,25.207,269.595,268.652,-8.648,-4.347,-3.100,-2.714,-1.727,-5.501,-6.941,-6.635,-4.019,-0.521,0.740,-5.947,2.094,-0.836,-3.109,-5.066,0.000,23.869,29.392,-1.045,-89.953,-65.289
72588.379,297.976,0.849,25.206,269.595,268.812,-9.188,-5.016,-3.100,-2.819,-1.403,-5.294,-6.087,-6.849,-3.796,-0.417,1.162,-6.160,1.361,-0.313,-3.317,-4.841,0.000,23.926,29.402,-1.043,-89.953,-65.311
72592.410,297.974,0.849,25.213,269.753,268.652,-7.999,-5.350,-3.421,-3.132,-1.403,-6.020,-6.621,-6.314,-4.019,-1.355,1.056,-6.691,1.256,-0.000,-3.006,-5.404,0.000,23.946,29.392,-1.039,-89.969,-65.289
72592.410,297.974,0.849,25.209,269.674,268.812,-8.323,-4.347,-4.169,-2.923,-0.864,-6.332,-6.194,-6.742,-3.126,-1.667,1.056,-6.266,1.256,-0.731,-3.109,-5.179,0.000,24.042,29.351,-1.035,-89.969,-65.289
72592.410,297.976,0.849,25.209,269.674,268.492,-8.540,-4.124,-2.886,-2.819,-0.972,-5.190,-6.301,-6.314,-3.796,-1.355,1.479,-6.160,1.885,-0.836,-2.902,-5.291,0.000,24.100,29.341,-1.032,-89.969,-65.311
72592.410,297.974,0.849,25.213,269.753,268.652,-9.080,-4.124,-3.314,-2.714,-1.403,-5.813,-6.514,-7.170,-4.019,-0.938,0.740,-5.841,1.152,-0.418,-3.317,-4.841,0.000,24.138,29.300,-1.029,-89.986,-65.279
72592.410,297.972,0.849,25.209,269.674,268.652,-7.999,-5.573,-2.993,-2.506,-0.972,-5.501,-6.514,-6.207,-4.130,-0.938,1.373,-7.115,1.256,-0.418,-2.798,-5.291,0.000,24.196,29.250,-1.024,-89.969,-65.268
72588.379,297.972,0.849,25.213,269.753,268.812,-8.756,-4.347,-3.742,-2.401,-1.403,-6.124,-6.087,-6.207,-3.572,-0.417,1.796,-5.098,1.152,-0.418,-2.798,-5.291,0.000,24.254,29.240,-1.021,-89.969,-65.300
72584.348,297.972,0.849,25.214,269.753,268.492,-8.431,-3.790,-3.314,-2.819,-0.756,-5.501,-7.155,-6.849,-3.907,-1.146,1.268,-6.053,1.885,-0.940,-3.213,-4.841,0.000,24.311,29.199,-1.018,-89.969,-65.311
72592.410,297.974,0.849,25.216,269.832,268.492,-9.404,-4.905,-3.528,-2.192,-1.080,-5.813,-6.087,-7.170,-4.019,-0.834,0.317,-6.160,1.675,-0.418,-3.213,-5.742,0.000,24.350,29.138,-1.013,-89.969,-65.300
72584.348,297.972,0.849,25.214,269.753,268.492,-8.648,-5.908,-3.956,-2.714,-1.727,-5.917,-6.941,-6.635,-4.577,-1.146,1.690,-6.584,1.780,-0.313,-2.591,-5.404,0.000,24.388,29.087,-1.010,-89.953,-65.311
72584.348,297.974,0.849,25.214,269.753,268.332,-8.215,-4.347,-3.956,-2.297,-0.972,-6.539,-6.728,-6.849,-3.572,-1.771,0.845,-6.053,1.047,-0.418,-3.006,-5.066,0.000,24.484,29.046,-1.006,-89.986,-65.311
72588.379,297.976,0.849,25.221,269.911,268.652,-8.864,-4.570,-2.673,-3.027,-1.619,-5.501,-7.262,-6.742,-4.019,-1.250,1.162,-6.266,1.361,-1.045,-2.798,-4.841,0.000,24.484,29.006,-1.003,-89.953,-65.289
