%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73991.294,298.014,0.865,25.108,272.633,269.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.831,18.029,-0.039,27.991,-9.038
73987.263,298.018,0.865,25.098,272.396,269.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.870,18.039,-0.040,27.991,-9.027
73987.263,298.014,0.865,25.101,272.475,269.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.831,18.049,-0.041,27.959,-9.016
73987.263,298.014,0.865,25.098,272.396,269.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.870,18.080,-0.042,28.024,-9.016
73991.294,298.016,0.865,25.093,272.317,269.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.850,18.100,-0.044,27.975,-9.005
73987.263,298.014,0.865,25.098,272.396,269.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.870,18.120,-0.044,27.975,-9.016
73983.232,298.013,0.865,25.102,272.475,269.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.927,18.151,-0.045,27.991,-9.005
73987.263,298.013,0.865,25.098,272.396,269.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.927,18.151,-0.046,27.991,-9.016
73983.232,298.014,0.865,25.095,272.317,269.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.966,18.171,-0.048,27.975,-9.016
73991.294,298.014,0.865,25.097,272.396,269.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.966,18.212,-0.048,28.008,-9.027
73987.263,298.013,0.865,25.098,272.396,269.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.004,18.192,-0.049,27.991,-9.027
73979.200,298.013,0.865,25.095,272.317,269.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.024,18.232,-0.050,27.959,-9.005
73987.263,298.013,0.865,25.098,272.396,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.101,18.232,-0.051,27.991,-9.027
73987.263,298.011,0.865,25.098,272.396,269.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.081,18.263,-0.052,27.991,-9.038
73979.200,298.011,0.865,25.092,272.237,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.139,18.273,-0.053,27.991,-9.027
73971.138,298.011,0.865,25.108,272.554,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.158,18.303,-0.055,27.975,-9.027
73979.200,298.011,0.865,25.103,272.475,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.216,18.324,-0.056,27.991,-9.016
73979.200,298.011,0.865,25.106,272.554,270.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.216,18.334,-0.057,28.008,-9.016
73979.200,298.010,0.865,25.110,272.633,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.274,18.385,-0.059,27.991,-9.016
73971.138,298.014,0.865,25.108,272.554,270.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.274,18.405,-0.061,27.975,-9.016
73975.169,298.011,0.865,25.107,272.554,270.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.351,18.435,-0.062,27.991,-9.016
73983.232,298.011,0.865,25.102,272.475,270.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.370,18.456,-0.064,27.991,-9.027
73975.169,298.010,0.865,25.107,272.554,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.409,18.476,-0.065,27.975,-9.005
73975.169,298.010,0.865,25.110,272.633,270.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.409,18.507,-0.067,27.991,-9.005
73975.169,298.010,0.865,25.107,272.554,270.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.428,18.537,-0.071,28.024,-9.005
73979.200,298.011,0.865,25.110,272.633,270.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.428,18.578,-0.071,27.975,-9.016
73979.200,298.008,0.865,25.110,272.633,269.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.466,18.578,-0.074,28.008,-9.027
73979.200,298.011,0.865,25.113,272.712,269.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.428,18.629,-0.076,27.959,-8.995
73979.200,298.010,0.865,25.110,272.633,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.428,18.659,-0.077,27.975,-9.016
73979.200,298.011,0.865,25.113,272.712,270.406,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.389,18.669,-0.079,27.991,-9.005
73979.200,298.011,0.865,25.110,272.633,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.370,18.700,-0.081,27.991,-9.016
73979.200,298.008,0.865,25.110,272.633,269.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.312,18.700,-0.083,27.975,-9.016
73975.169,298.011,0.865,25.118,272.791,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.255,18.730,-0.084,27.991,-9.016
73983.232,298.010,0.865,25.113,272.712,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.216,18.740,-0.085,27.991,-9.016
73983.232,298.010,0.865,25.113,272.712,269.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.120,18.761,-0.087,27.991,-9.027
73975.169,298.011,0.865,25.111,272.633,269.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.043,18.740,-0.089,28.008,-9.038
73979.200,298.011,0.865,25.110,272.633,269.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.004,18.771,-0.090,27.975,-9.027
73979.200,298.008,0.865,25.113,272.712,269.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.889,18.761,-0.091,27.991,-9.016
73983.232,298.008,0.865,25.113,272.712,269.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.754,18.771,-0.091,27.975,-9.016
73987.263,298.010,0.865,25.112,272.712,269.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.658,18.750,-0.093,28.008,-9.038
73987.263,298.010,0.865,25.108,272.633,269.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.504,18.730,-0.094,27.975,-9.027
73979.200,298.010,0.865,25.106,272.554,269.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.446,18.740,-0.095,27.991,-9.016
73979.200,298.011,0.865,25.110,272.633,269.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.311,18.720,-0.096,28.008,-9.016
73979.200,298.008,0.865,25.110,272.633,269.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.196,18.710,-0.097,27.959,-9.016
73979.200,298.013,0.865,25.106,272.554,269.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.081,18.690,-0.099,28.040,-9.027
73979.200,298.011,0.865,25.110,272.633,269.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.946,18.690,-0.099,27.991,-9.027
73979.200,298.011,0.865,25.103,272.475,268.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.830,18.669,-0.100,27.991,-9.016
73979.200,298.011,0.865,25.103,272.475,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.715,18.669,-0.101,27.991,-9.016
73975.169,298.014,0.865,25.100,272.396,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.580,18.639,-0.103,27.959,-9.027
73979.200,298.014,0.865,25.103,272.475,268.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.503,18.629,-0.104,27.991,-9.016
73975.169,298.013,0.865,25.096,272.317,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.407,18.639,-0.105,27.959,-9.016
73975.169,298.011,0.865,25.096,272.317,268.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.311,18.629,-0.106,27.975,-9.038
73983.232,298.013,0.865,25.095,272.317,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.195,18.629,-0.107,28.008,-9.027
73975.169,298.016,0.865,25.089,272.158,268.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.099,18.598,-0.107,27.991,-9.027
73983.232,298.014,0.865,25.091,272.237,268.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.022,18.618,-0.109,28.008,-9.027
73979.200,298.014,0.865,25.088,272.158,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.926,18.608,-0.110,28.008,-9.038
73979.200,298.016,0.865,25.085,272.079,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.849,18.608,-0.111,27.991,-9.027
73979.200,298.016,0.865,25.088,272.158,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.753,18.639,-0.111,27.959,-9.005
73975.169,298.016,0.865,25.089,272.158,268.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.714,18.618,-0.113,28.008,-9.016
73979.200,298.014,0.865,25.085,272.079,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.676,18.629,-0.114,28.024,-9.016
73979.200,298.016,0.865,25.085,272.079,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.541,18.629,-0.114,27.975,-9.016
73987.263,298.014,0.865,25.076,271.921,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.541,18.629,-0.114,27.991,-9.016
73983.232,298.014,0.865,25.077,271.921,268.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.445,18.629,-0.113,27.975,-9.027
73983.232,298.014,0.865,25.077,271.921,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.406,18.618,-0.113,28.008,-9.016
73983.232,298.016,0.865,25.069,271.763,268.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.368,18.618,-0.114,27.991,-9.027
73987.263,298.016,0.865,25.065,271.684,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.329,18.608,-0.111,27.975,-9.016
73983.232,298.016,0.865,25.066,271.684,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.233,18.588,-0.111,27.975,-9.016
73979.200,298.018,0.865,25.074,271.842,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.214,18.578,-0.110,27.975,-9.048
73979.200,298.016,0.865,25.070,271.763,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.194,18.578,-0.109,28.024,-9.016
73987.263,298.014,0.865,25.069,271.763,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.137,18.568,-0.108,27.975,-9.016
73991.294,298.013,0.865,25.064,271.684,268.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.117,18.578,-0.106,27.991,-9.038
73991.294,298.011,0.865,25.068,271.763,268.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.079,18.547,-0.105,27.991,-9.016
73979.200,298.014,0.865,25.066,271.684,268.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.021,18.496,-0.104,28.008,-9.027
73983.232,298.014,0.865,25.062,271.605,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.002,18.476,-0.103,27.975,-9.016
73987.263,298.013,0.865,25.061,271.605,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.983,18.466,-0.101,28.024,-9.027
73987.263,298.016,0.865,25.058,271.526,268.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.944,18.425,-0.100,27.975,-9.005
73979.200,298.011,0.865,25.062,271.605,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.944,18.395,-0.099,28.008,-9.016
73979.200,298.011,0.865,25.059,271.526,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.887,18.354,-0.098,27.959,-9.038
73991.294,298.013,0.865,25.057,271.526,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.867,18.354,-0.096,27.991,-9.016
73983.232,298.011,0.865,25.058,271.526,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.848,18.303,-0.096,28.008,-9.005
73987.263,298.008,0.865,25.057,271.526,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.867,18.273,-0.096,27.991,-9.027
73983.232,298.011,0.865,25.055,271.447,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.867,18.253,-0.095,27.959,-9.016
73987.263,298.010,0.865,25.061,271.605,268.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.848,18.212,-0.096,27.975,-9.016
73975.169,298.010,0.865,25.052,271.368,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.867,18.202,-0.095,27.975,-9.027
73987.263,298.010,0.865,25.054,271.447,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.848,18.171,-0.095,28.008,-8.995
73983.232,298.011,0.865,25.051,271.368,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.848,18.131,-0.094,27.975,-9.027
73987.263,298.011,0.865,25.054,271.447,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.848,18.110,-0.095,28.024,-9.016
73979.200,298.010,0.865,25.055,271.447,268.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.887,18.070,-0.094,28.024,-9.005
73987.263,298.013,0.865,25.058,271.526,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.848,18.060,-0.094,27.991,-9.005
73987.263,298.013,0.865,25.061,271.605,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.887,18.049,-0.096,28.024,-9.038
73987.263,298.014,0.865,25.058,271.526,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.887,18.029,-0.095,28.008,-9.005
73983.232,298.011,0.865,25.051,271.368,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.887,17.999,-0.095,27.991,-9.016
73979.200,298.014,0.865,25.052,271.368,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.867,17.988,-0.095,27.991,-9.027
73991.294,298.011,0.865,25.053,271.447,268.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.906,17.968,-0.095,28.008,-9.016
73987.263,298.010,0.865,25.054,271.447,268.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.848,17.958,-0.095,28.008,-9.027
73979.200,298.014,0.865,25.059,271.526,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.887,17.938,-0.096,27.991,-9.027
73987.263,298.011,0.865,25.047,271.289,268.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.867,17.917,-0.095,27.975,-9.005
73987.263,298.013,0.865,25.050,271.368,268.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.887,17.887,-0.094,27.991,-9.027
73991.294,298.013,0.865,25.053,271.447,268.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.944,17.877,-0.094,28.008,-9.027
