%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72991.515,297.197,0.856,14.956,95.685,94.678,-8.648,-4.570,-3.207,-3.340,-1.188,-5.917,-7.262,-6.956,-3.796,-1.146,1.056,-6.584,1.675,-1.358,-3.213,-4.841,0.000,9.376,26.717,-0.011,239.987,-49.951
72995.547,297.197,0.856,14.949,95.606,94.678,-8.432,-4.570,-3.100,-2.505,-1.511,-5.294,-6.087,-7.278,-3.796,-0.729,1.479,-5.841,1.571,0.419,-3.317,-4.841,0.000,9.280,26.738,-0.011,239.987,-49.951
72995.547,297.195,0.856,14.949,95.606,94.518,-8.756,-5.239,-2.993,-2.923,-1.080,-6.124,-6.407,-6.421,-4.019,-1.146,1.585,-6.372,1.571,-0.418,-2.798,-4.954,0.000,9.203,26.809,-0.013,240.004,-49.951
72999.578,297.195,0.856,14.942,95.527,94.678,-8.432,-4.124,-3.849,-2.818,-1.080,-5.813,-6.407,-6.207,-4.019,-0.938,1.056,-5.522,0.733,-0.418,-2.591,-5.742,0.000,9.107,26.849,-0.013,240.004,-49.929
72999.578,297.195,0.856,14.936,95.448,94.678,-8.864,-4.347,-3.314,-3.027,-1.403,-5.501,-6.835,-6.742,-3.572,-0.834,1.056,-6.053,1.885,-1.254,-2.902,-5.179,0.000,9.011,26.880,-0.014,239.987,-49.951
72995.547,297.195,0.856,14.955,95.685,94.518,-8.756,-4.793,-3.100,-2.714,-1.188,-5.917,-6.194,-7.492,-3.796,-0.729,0.739,-6.478,0.942,-0.836,-3.109,-5.179,0.000,8.914,26.961,-0.015,240.004,-49.961
72995.547,297.197,0.856,14.943,95.527,94.678,-7.783,-5.351,-3.207,-2.610,-1.296,-5.294,-5.980,-6.100,-3.796,-0.834,1.268,-6.584,1.780,-0.000,-3.006,-5.066,0.000,8.799,26.992,-0.016,240.004,-49.940
72999.578,297.194,0.856,14.948,95.606,94.678,-7.891,-4.459,-3.849,-2.714,-0.540,-6.332,-6.087,-6.100,-3.461,-1.250,1.056,-6.053,0.942,-0.313,-3.109,-5.516,0.000,8.703,27.042,-0.018,240.004,-49.961
72995.547,297.194,0.856,14.943,95.527,94.678,-8.323,-4.236,-3.421,-2.818,-0.972,-5.605,-6.728,-6.100,-3.572,-1.459,1.373,-6.053,1.780,-0.313,-2.902,-4.728,0.000,8.568,27.083,-0.020,239.987,-49.940
72999.578,297.195,0.856,14.942,95.527,94.838,-8.648,-4.682,-3.528,-2.714,-1.080,-4.982,-5.980,-6.742,-3.796,-0.521,1.056,-6.053,1.466,-0.313,-2.798,-5.291,0.000,8.491,27.124,-0.022,239.971,-49.951
73003.610,297.194,0.856,14.948,95.606,94.518,-8.323,-5.685,-3.314,-2.401,-1.296,-5.501,-6.407,-6.849,-3.349,-1.250,1.796,-6.903,1.361,-0.418,-3.317,-5.516,0.000,8.376,27.164,-0.022,239.987,-49.961
