%Time (sec),Pressure (psi),Top of Top (C),Bottom of Top (C),Top of Bottom (C),Bottom of Bottom (C),Current (A),Opt Switch,%9/12/20193:58 PM
0,-0.028369,25.671515,25.671722,34.453227,33.876396,0.013745,0,
0.000605,-0.028735,25.671515,25.671722,34.453227,33.876396,0.015674,0,
0.001211,-0.028598,25.671515,25.671722,34.453227,33.876396,0.013122,0,
0.001816,-0.029001,25.671515,25.671722,34.453227,33.876396,0.013185,0,
0.002422,-0.029272,25.671515,25.671722,34.453227,33.876396,0.02258,0,
0.003027,-0.029355,25.671515,25.671722,34.453227,33.876396,0.014223,0,
0.003633,-0.029591,25.671515,25.671722,34.453227,33.876396,0.019491,0,
0.004238,-0.029647,25.671515,25.671722,34.453227,33.876396,0.007413,0,
0.004844,-0.02999,25.671515,25.671722,34.453227,33.876396,0.009694,0,
0.005449,-0.030153,25.671515,25.671722,34.453227,33.876396,0.022435,0,
0.006055,-0.030313,25.671515,25.671722,34.453227,33.876396,0.023058,0,
0.00666,-0.030445,25.671515,25.671722,34.453227,33.876396,0.01572,0,
0.007266,-0.03055,25.671515,25.671722,34.453227,33.876396,0.00675,0,
0.007871,-0.030873,25.671515,25.671722,34.453227,33.876396,0.01627,0,
0.008477,-0.030914,25.671515,25.671722,34.453227,33.876396,0.008019,0,
0.009082,-0.031204,25.671515,25.671722,34.453227,33.876396,0.010287,0,
0.009687,-0.031258,25.671515,25.671722,34.453227,33.876396,0.012321,0,
0.010293,-0.031469,25.671515,25.671722,34.453227,33.876396,0.024505,0,
0.010898,-0.031715,25.671515,25.671722,34.453227,33.876396,0.018941,0,
0.011504,-0.031911,25.671515,25.671722,34.453227,33.876396,0.013851,0,
0.012109,-0.032069,25.671515,25.671722,34.453227,33.876396,0.014052,0,
0.012715,-0.032375,25.671515,25.671722,34.453227,33.876396,0.012268,0,
0.01332,-0.032391,25.671515,25.671722,34.453227,33.876396,0.01776,0,
0.013926,-0.032507,25.671515,25.671722,34.453227,33.876396,0.01808,0,
0.014531,-0.032778,25.671515,25.671722,34.453227,33.876396,0.010284,0,
0.015137,-0.032968,25.671515,25.671722,34.453227,33.876396,0.020569,0,
0.015742,-0.033094,25.671515,25.671722,34.453227,33.876396,0.02403,0,
0.016348,-0.033372,25.671515,25.671722,34.453227,33.876396,0.018083,0,
0.016953,-0.033533,25.671515,25.671722,34.453227,33.876396,0.016834,0,
0.017559,-0.033684,25.671515,25.671722,34.453227,33.876396,0.011807,0,
0.018164,-0.033893,25.729049,25.746052,34.482123,33.901648,0.010406,0,
0.01877,-0.033866,25.729049,25.746052,34.482123,33.901648,0.020022,0,
0.019375,-0.034265,25.729049,25.746052,34.482123,33.901648,0.014503,0,
0.01998,-0.034406,25.729049,25.746052,34.482123,33.901648,0.01895,0,
0.020586,-0.034478,25.729049,25.746052,34.482123,33.901648,0.019669,0,
0.021191,-0.03461,25.729049,25.746052,34.482123,33.901648,0.018835,0,
0.021797,-0.03483,25.729049,25.746052,34.482123,33.901648,0.011916,0,
0.022402,-0.034968,25.729049,25.746052,34.482123,33.901648,0.009532,0,
0.023008,-0.035034,25.729049,25.746052,34.482123,33.901648,0.005043,0,
0.023613,-0.035117,25.729049,25.746052,34.482123,33.901648,0.010386,0,
0.024219,-0.035322,25.729049,25.746052,34.482123,33.901648,0.017942,0,
0.024824,-0.035626,25.729049,25.746052,34.482123,33.901648,0.01541,0,
0.02543,-0.035636,25.729049,25.746052,34.482123,33.901648,0.021396,0,
0.026035,-0.035948,25.729049,25.746052,34.482123,33.901648,0.011355,0,
0.026641,-0.035971,25.729049,25.746052,34.482123,33.901648,0.018786,0,
0.027246,-0.036151,25.729049,25.746052,34.482123,33.901648,0.004169,0,
0.027852,-0.036203,25.729049,25.746052,34.482123,33.901648,0.066103,0,
0.028457,-0.036517,25.729049,25.746052,34.482123,33.901648,0.202022,0,
0.029062,-0.036664,25.729049,25.746052,34.482123,33.901648,0.19682,0,
0.029668,-0.036805,25.729049,25.746052,34.482123,33.901648,0.198017,0,
0.030273,-0.036962,25.729049,25.746052,34.482123,33.901648,0.191803,0,
0.030879,-0.037084,25.729049,25.746052,34.482123,33.901648,0.195999,0,
0.031484,-0.037256,25.729049,25.746052,34.482123,33.901648,0.193788,0,
0.03209,-0.037564,25.729049,25.746052,34.482123,33.901648,0.194427,0,
0.032695,-0.037675,25.729049,25.746052,34.482123,33.901648,0.182639,0,
0.033301,-0.037847,25.729049,25.746052,34.482123,33.901648,0.188905,0,
0.033906,-0.037955,25.729049,25.746052,34.482123,33.901648,0.192841,0,
0.034512,-0.038228,25.729049,25.746052,34.482123,33.901648,0.193834,0,
0.035117,-0.038412,25.729049,25.746052,34.482123,33.901648,0.193224,0,
0.035723,-0.038534,25.729049,25.746052,34.482123,33.901648,0.204791,0,
0.036328,-0.038767,25.698439,25.717823,34.457251,33.988378,0.192785,0,
0.036934,-0.038707,25.698439,25.717823,34.457251,33.988378,0.189463,0,
0.037539,-0.038844,25.698439,25.717823,34.457251,33.988378,0.193685,0,
0.038145,-0.039092,25.698439,25.717823,34.457251,33.988378,0.187284,0,
0.03875,-0.039285,25.698439,25.717823,34.457251,33.988378,0.192238,0,
0.039355,-0.039307,25.698439,25.717823,34.457251,33.988378,0.190059,0,
0.039961,-0.03952,25.698439,25.717823,34.457251,33.988378,0.19121,0,
0.040566,-0.039731,25.698439,25.717823,34.457251,33.988378,0.196589,0,
0.041172,-0.039868,25.698439,25.717823,34.457251,33.988378,0.195268,0,
0.041777,-0.039845,25.698439,25.717823,34.457251,33.988378,0.197272,0,
0.042383,-0.040147,25.698439,25.717823,34.457251,33.988378,0.196916,0,
0.042988,-0.040207,25.698439,25.717823,34.457251,33.988378,0.195828,0,
0.043594,-0.04024,25.698439,25.717823,34.457251,33.988378,0.19152,0,
0.044199,-0.040507,25.698439,25.717823,34.457251,33.988378,0.17986,0,
0.044805,-0.040503,25.698439,25.717823,34.457251,33.988378,0.190076,0,
0.04541,-0.04066,25.698439,25.717823,34.457251,33.988378,0.188095,0,
0.046016,-0.04079,25.698439,25.717823,34.457251,33.988378,0.190517,0,
0.046621,-0.041105,25.698439,25.717823,34.457251,33.988378,0.194434,0,
0.047227,-0.040995,25.698439,25.717823,34.457251,33.988378,0.192034,0,
0.047832,-0.041169,25.698439,25.717823,34.457251,33.988378,0.191088,0,
0.048438,-0.041371,25.698439,25.717823,34.457251,33.988378,0.188091,0,
0.049043,-0.041477,25.698439,25.717823,34.457251,33.988378,0.190989,0,
0.049648,-0.04183,25.698439,25.717823,34.457251,33.988378,0.183334,0,
0.050254,-0.041915,25.698439,25.717823,34.457251,33.988378,0.193636,0,
0.050859,-0.041868,25.698439,25.717823,34.457251,33.988378,0.197232,0,
0.051465,-0.04219,25.698439,25.717823,34.457251,33.988378,0.188546,0,
0.05207,-0.042308,25.698439,25.717823,34.457251,33.988378,0.183779,0,
0.052676,-0.042335,25.698439,25.717823,34.457251,33.988378,0.191088,0,
0.053281,-0.042594,25.698439,25.717823,34.457251,33.988378,0.194404,0,
0.053887,-0.042498,25.698439,25.717823,34.457251,33.988378,0.193174,0,
0.054492,-0.042796,25.645329,25.825877,34.41043,33.850045,0.202217,0,
0.055098,-0.042956,25.645329,25.825877,34.41043,33.850045,0.188994,0,
0.055703,-0.043022,25.645329,25.825877,34.41043,33.850045,0.192581,0,
0.056309,-0.043138,25.645329,25.825877,34.41043,33.850045,0.190425,0,
0.056914,-0.043249,25.645329,25.825877,34.41043,33.850045,0.191206,0,
0.05752,-0.043293,25.645329,25.825877,34.41043,33.850045,0.186997,0,
0.058125,-0.043514,25.645329,25.825877,34.41043,33.850045,0.18459,0,
0.05873,-0.04358,25.645329,25.825877,34.41043,33.850045,0.190095,0,
0.059336,-0.04364,25.645329,25.825877,34.41043,33.850045,0.190573,0,
0.059941,-0.043855,25.645329,25.825877,34.41043,33.850045,0.192719,0,
0.060547,-0.043843,25.645329,25.825877,34.41043,33.850045,0.194411,0,
0.061152,-0.044048,25.645329,25.825877,34.41043,33.850045,0.196606,0,
0.061758,-0.044079,25.645329,25.825877,34.41043,33.850045,0.187168,0,
0.062363,-0.044277,25.645329,25.825877,34.41043,33.850045,0.192492,0,
0.062969,-0.044368,25.645329,25.825877,34.41043,33.850045,0.194839,0,
0.063574,-0.044412,25.645329,25.825877,34.41043,33.850045,0.190079,0,
0.06418,-0.044571,25.645329,25.825877,34.41043,33.850045,0.192993,0,
0.064785,-0.044738,25.645329,25.825877,34.41043,33.850045,0.191516,0,
0.065391,-0.044784,25.645329,25.825877,34.41043,33.850045,0.189716,0,
0.065996,-0.044916,25.645329,25.825877,34.41043,33.850045,0.192423,0,
0.066602,-0.044939,25.645329,25.825877,34.41043,33.850045,0.196286,0,
0.067207,-0.045117,25.645329,25.825877,34.41043,33.850045,0.18734,0,
0.067812,-0.04527,25.645329,25.825877,34.41043,33.850045,0.187386,0,
0.068418,-0.045293,25.645329,25.825877,34.41043,33.850045,0.187218,0,
0.069023,-0.045346,25.645329,25.825877,34.41043,33.850045,0.198752,0,
0.069629,-0.045415,25.645329,25.825877,34.41043,33.850045,0.199635,0,
0.070234,-0.045615,25.645329,25.825877,34.41043,33.850045,0.201531,0,
0.07084,-0.045673,25.645329,25.825877,34.41043,33.850045,0.189512,0,
0.071445,-0.045657,25.645329,25.825877,34.41043,33.850045,0.213243,0,
0.072051,-0.046,25.645329,25.825877,34.41043,33.850045,0.149668,0,
0.072656,-0.045998,25.691062,25.772973,34.504435,33.767696,0.006355,0,
0.073262,-0.046099,25.691062,25.772973,34.504435,33.767696,0.019936,0,
0.073867,-0.046232,25.691062,25.772973,34.504435,33.767696,0.005062,0,
0.074473,-0.046207,25.691062,25.772973,34.504435,33.767696,0.017513,0,
0.075078,-0.046358,25.691062,25.772973,34.504435,33.767696,0.018683,0,
0.075684,-0.046314,25.691062,25.772973,34.504435,33.767696,0.017418,0,
0.076289,-0.046587,25.691062,25.772973,34.504435,33.767696,0.01302,0,
0.076895,-0.046699,25.691062,25.772973,34.504435,33.767696,0.010188,0,
0.0775,-0.046728,25.691062,25.772973,34.504435,33.767696,0.012031,0,
0.078105,-0.046825,25.691062,25.772973,34.504435,33.767696,0.01754,0,
0.078711,-0.046972,25.691062,25.772973,34.504435,33.767696,0.016551,0,
0.079316,-0.046914,25.691062,25.772973,34.504435,33.767696,0.009582,0,
0.079922,-0.0469,25.691062,25.772973,34.504435,33.767696,0.010202,0,
0.080527,-0.047144,25.691062,25.772973,34.504435,33.767696,0.0202,0,
0.081133,-0.047166,25.691062,25.772973,34.504435,33.767696,0.013702,0,
0.081738,-0.047286,25.691062,25.772973,34.504435,33.767696,0.012338,0,
0.082344,-0.047305,25.691062,25.772973,34.504435,33.767696,0.004268,0,
0.082949,-0.047357,25.691062,25.772973,34.504435,33.767696,0.011807,0,
0.083555,-0.047392,25.691062,25.772973,34.504435,33.767696,0.012582,0,
0.08416,-0.047543,25.691062,25.772973,34.504435,33.767696,0.010264,0,
0.084766,-0.047485,25.691062,25.772973,34.504435,33.767696,0.012667,0,
0.085371,-0.047714,25.691062,25.772973,34.504435,33.767696,0.016125,0,
0.085977,-0.047843,25.691062,25.772973,34.504435,33.767696,0.01541,0,
0.086582,-0.047923,25.691062,25.772973,34.504435,33.767696,0.010175,0,
0.087188,-0.047845,25.691062,25.772973,34.504435,33.767696,0.019669,0,
0.087793,-0.047946,25.691062,25.772973,34.504435,33.767696,0.017279,0,
0.088398,-0.047987,25.691062,25.772973,34.504435,33.767696,0.023015,0,
0.089004,-0.047973,25.691062,25.772973,34.504435,33.767696,0.015581,0,
0.089609,-0.047973,25.691062,25.772973,34.504435,33.767696,0.014972,0,
0.090215,-0.047983,25.691062,25.772973,34.504435,33.767696,0.018258,0,
0.09082,-0.048157,25.730156,25.722449,34.363608,33.78014,0.010492,0,
0.091426,-0.048062,25.730156,25.722449,34.363608,33.78014,0.010152,0,
0.092031,-0.04826,25.730156,25.722449,34.363608,33.78014,0.014049,0,
0.092637,-0.048455,25.730156,25.722449,34.363608,33.78014,0.010647,0,
0.093242,-0.048378,25.730156,25.722449,34.363608,33.78014,0.014167,0,
0.093848,-0.048409,25.730156,25.722449,34.363608,33.78014,0.008145,0,
0.094453,-0.048432,25.730156,25.722449,34.363608,33.78014,0.018509,0,
0.095059,-0.048515,25.730156,25.722449,34.363608,33.78014,0.01184,0,
0.095664,-0.048513,25.730156,25.722449,34.363608,33.78014,0.016485,0,
0.09627,-0.048703,25.730156,25.722449,34.363608,33.78014,0.006351,0,
0.096875,-0.048668,25.730156,25.722449,34.363608,33.78014,0.022909,0,
0.09748,-0.048831,25.730156,25.722449,34.363608,33.78014,0.014431,0,
0.098086,-0.048631,25.730156,25.722449,34.363608,33.78014,0.014276,0,
0.098691,-0.048703,25.730156,25.722449,34.363608,33.78014,0.020592,0,
0.099297,-0.048829,25.730156,25.722449,34.363608,33.78014,0.007789,0,
0.099902,-0.048784,25.730156,25.722449,34.363608,33.78014,0.017543,0,
0.100508,-0.048935,25.730156,25.722449,34.363608,33.78014,0.015272,0,
0.101113,-0.048922,25.730156,25.722449,34.363608,33.78014,0.017345,0,
0.101719,-0.048962,25.730156,25.722449,34.363608,33.78014,0.022817,0,
0.102324,-0.048984,25.730156,25.722449,34.363608,33.78014,0.018891,0,
0.10293,-0.04891,25.730156,25.722449,34.363608,33.78014,0.008365,0,
0.103535,-0.049032,25.730156,25.722449,34.363608,33.78014,0.01214,0,
0.104141,-0.049135,25.730156,25.722449,34.363608,33.78014,0.013511,0,
0.104746,-0.049094,25.730156,25.722449,34.363608,33.78014,0.017108,0,
0.105352,-0.049127,25.730156,25.722449,34.363608,33.78014,0.017975,0,
0.105957,-0.049098,25.730156,25.722449,34.363608,33.78014,0.019161,0,
0.106563,-0.04915,25.730156,25.722449,34.363608,33.78014,0.010518,0,
0.107168,-0.049057,25.730156,25.722449,34.363608,33.78014,0.017945,0,
0.107773,-0.049197,25.730156,25.722449,34.363608,33.78014,0.015944,0,
0.108379,-0.049259,25.730156,25.722449,34.363608,33.78014,0.017645,0,
0.108984,-0.049142,25.711716,25.644998,34.499314,33.865051,0.014955,0,
0.10959,-0.049199,25.711716,25.644998,34.499314,33.865051,0.007123,0,
0.110195,-0.0491,25.711716,25.644998,34.499314,33.865051,0.012714,0,
0.110801,-0.049235,25.711716,25.644998,34.499314,33.865051,0.01153,0,
0.111406,-0.049239,25.711716,25.644998,34.499314,33.865051,0.016946,0,
0.112012,-0.049377,25.711716,25.644998,34.499314,33.865051,0.01277,0,
0.112617,-0.049402,25.711716,25.644998,34.499314,33.865051,0.022415,0,
0.113223,-0.049324,25.711716,25.644998,34.499314,33.865051,0.01484,0,
0.113828,-0.049375,25.711716,25.644998,34.499314,33.865051,0.010904,0,
0.114434,-0.049425,25.711716,25.644998,34.499314,33.865051,0.014741,0,
0.115039,-0.049375,25.711716,25.644998,34.499314,33.865051,0.011537,0,
0.115645,-0.049491,25.711716,25.644998,34.499314,33.865051,0.022748,0,
0.11625,-0.04959,25.711716,25.644998,34.499314,33.865051,0.014052,0,
0.116855,-0.04935,25.711716,25.644998,34.499314,33.865051,0.018176,0,
0.117461,-0.049508,25.711716,25.644998,34.499314,33.865051,0.015677,0,
0.118066,-0.049412,25.711716,25.644998,34.499314,33.865051,0.009427,0,
0.118672,-0.049357,25.711716,25.644998,34.499314,33.865051,0.017071,0,
0.119277,-0.049572,25.711716,25.644998,34.499314,33.865051,0.011378,0,
0.119883,-0.049491,25.711716,25.644998,34.499314,33.865051,0.01508,0,
0.120488,-0.04951,25.711716,25.644998,34.499314,33.865051,0.015417,0,
0.121094,-0.049398,25.711716,25.644998,34.499314,33.865051,0.014052,0,
0.121699,-0.049477,25.711716,25.644998,34.499314,33.865051,0.006279,0,
0.122305,-0.049324,25.711716,25.644998,34.499314,33.865051,0.019376,0,
0.12291,-0.049415,25.711716,25.644998,34.499314,33.865051,0.009645,0,
0.123516,-0.049384,25.711716,25.644998,34.499314,33.865051,0.006012,0,
0.124121,-0.049472,25.711716,25.644998,34.499314,33.865051,0.012437,0,
0.124727,-0.049433,25.711716,25.644998,34.499314,33.865051,0.017164,0,
0.125332,-0.049421,25.711716,25.644998,34.499314,33.865051,0.010752,0,
0.125938,-0.049369,25.711716,25.644998,34.499314,33.865051,0.005685,0,
0.126543,-0.049439,25.711716,25.644998,34.499314,33.865051,0.012948,0,
0.127148,-0.049417,25.724077,25.779043,34.374216,33.942269,0.014497,0,
0.127754,-0.04935,25.724077,25.779043,34.374216,33.942269,0.013429,0,
0.128359,-0.049388,25.724077,25.779043,34.374216,33.942269,0.019468,0,
0.128965,-0.049375,25.724077,25.779043,34.374216,33.942269,0.011184,0,
0.12957,-0.049313,25.724077,25.779043,34.374216,33.942269,0.018759,0,
0.130176,-0.049237,25.724077,25.779043,34.374216,33.942269,0.004865,0,
0.130781,-0.049233,25.724077,25.779043,34.374216,33.942269,0.013791,0,
0.131387,-0.049321,25.724077,25.779043,34.374216,33.942269,0.022346,0,
0.131992,-0.049146,25.724077,25.779043,34.374216,33.942269,0.009467,0,
0.132598,-0.049129,25.724077,25.779043,34.374216,33.942269,0.012934,0,
0.133203,-0.049084,25.724077,25.779043,34.374216,33.942269,0.014441,0,
0.133809,-0.049102,25.724077,25.779043,34.374216,33.942269,0.012377,0,
0.134414,-0.049212,25.724077,25.779043,34.374216,33.942269,0.015759,0,
0.13502,-0.049017,25.724077,25.779043,34.374216,33.942269,0.013979,0,
0.135625,-0.049071,25.724077,25.779043,34.374216,33.942269,0.014358,0,
0.13623,-0.048966,25.724077,25.779043,34.374216,33.942269,0.009572,0,
0.136836,-0.048993,25.724077,25.779043,34.374216,33.942269,0.006424,0,
0.137441,-0.048984,25.724077,25.779043,34.374216,33.942269,0.002827,0,
0.138047,-0.048972,25.724077,25.779043,34.374216,33.942269,0.022455,0,
0.138652,-0.048842,25.724077,25.779043,34.374216,33.942269,0.007637,0,
0.139258,-0.048784,25.724077,25.779043,34.374216,33.942269,0.015842,0,
0.139863,-0.048802,25.724077,25.779043,34.374216,33.942269,0.012061,0,
0.140469,-0.048656,25.724077,25.779043,34.374216,33.942269,0.010798,0,
0.141074,-0.048726,25.724077,25.779043,34.374216,33.942269,0.014227,0,
0.14168,-0.048678,25.724077,25.779043,34.374216,33.942269,0.010689,0,
0.142285,-0.048742,25.724077,25.779043,34.374216,33.942269,0.024406,0,
0.142891,-0.048614,25.724077,25.779043,34.374216,33.942269,0.005412,0,
0.143496,-0.048629,25.724077,25.779043,34.374216,33.942269,0.012648,0,
0.144102,-0.048649,25.724077,25.779043,34.374216,33.942269,0.014579,0,
0.144707,-0.048525,25.724077,25.779043,34.374216,33.942269,0.012489,0,
0.145313,-0.048672,25.680558,25.71266,34.546324,33.869808,0.011777,0,
0.145918,-0.048378,25.680558,25.71266,34.546324,33.869808,0.005679,0,
0.146523,-0.048457,25.680558,25.71266,34.546324,33.869808,0.019247,0,
0.147129,-0.048393,25.680558,25.71266,34.546324,33.869808,0.012852,0,
0.147734,-0.048254,25.680558,25.71266,34.546324,33.869808,0.020823,0,
0.14834,-0.048238,25.680558,25.71266,34.546324,33.869808,0.003717,0,
0.148945,-0.048271,25.680558,25.71266,34.546324,33.869808,0.015028,0,
0.149551,-0.048169,25.680558,25.71266,34.546324,33.869808,-0.004916,0,
0.150156,-0.048147,25.680558,25.71266,34.546324,33.869808,0.070302,0,
0.150762,-0.04799,25.680558,25.71266,34.546324,33.869808,0.203044,0,
0.151367,-0.047977,25.680558,25.71266,34.546324,33.869808,0.178113,0,
0.151973,-0.047919,25.680558,25.71266,34.546324,33.869808,0.188965,0,
0.152578,-0.048004,25.680558,25.71266,34.546324,33.869808,0.189232,0,
0.153184,-0.047841,25.680558,25.71266,34.546324,33.869808,0.197226,0,
0.153789,-0.047694,25.680558,25.71266,34.546324,33.869808,0.190534,0,
0.154395,-0.047617,25.680558,25.71266,34.546324,33.869808,0.196827,0,
0.155,-0.047636,25.680558,25.71266,34.546324,33.869808,0.190603,0,
0.155605,-0.047491,25.680558,25.71266,34.546324,33.869808,0.189552,0,
0.156211,-0.047462,25.680558,25.71266,34.546324,33.869808,0.18698,0,
0.156816,-0.047268,25.680558,25.71266,34.546324,33.869808,0.194147,0,
0.157422,-0.047328,25.680558,25.71266,34.546324,33.869808,0.194846,0,
0.158027,-0.047181,25.680558,25.71266,34.546324,33.869808,0.204109,0,
0.158633,-0.047255,25.680558,25.71266,34.546324,33.869808,0.194104,0,
0.159238,-0.04709,25.680558,25.71266,34.546324,33.869808,0.197691,0,
0.159844,-0.047038,25.680558,25.71266,34.546324,33.869808,0.186298,0,
0.160449,-0.047098,25.680558,25.71266,34.546324,33.869808,0.192179,0,
0.161055,-0.04684,25.680558,25.71266,34.546324,33.869808,0.187214,0,
0.16166,-0.046757,25.680558,25.71266,34.546324,33.869808,0.192897,0,
0.162266,-0.046707,25.680558,25.71266,34.546324,33.869808,0.196886,0,
0.162871,-0.04673,25.680558,25.71266,34.546324,33.869808,0.191605,0,
0.163477,-0.046455,25.722602,25.717086,34.494925,33.896524,0.194467,0,
0.164082,-0.046602,25.722602,25.717086,34.494925,33.896524,0.190623,0,
0.164687,-0.046511,25.722602,25.717086,34.494925,33.896524,0.187422,0,
0.165293,-0.046343,25.722602,25.717086,34.494925,33.896524,0.185536,0,
0.165898,-0.046354,25.722602,25.717086,34.494925,33.896524,0.195498,0,
0.166504,-0.046172,25.722602,25.717086,34.494925,33.896524,0.198136,0,
0.167109,-0.04607,25.722602,25.717086,34.494925,33.896524,0.188635,0,
0.167715,-0.045998,25.722602,25.717086,34.494925,33.896524,0.192858,0,
0.16832,-0.045888,25.722602,25.717086,34.494925,33.896524,0.187204,0,
0.168926,-0.045923,25.722602,25.717086,34.494925,33.896524,0.191104,0,
0.169531,-0.045791,25.722602,25.717086,34.494925,33.896524,0.197311,0,
0.170137,-0.045673,25.722602,25.717086,34.494925,33.896524,0.191645,0,
0.170742,-0.045533,25.722602,25.717086,34.494925,33.896524,0.190699,0,
0.171348,-0.045425,25.722602,25.717086,34.494925,33.896524,0.192334,0,
0.171953,-0.045379,25.722602,25.717086,34.494925,33.896524,0.191553,0,
0.172559,-0.045216,25.722602,25.717086,34.494925,33.896524,0.191177,0,
0.173164,-0.045245,25.722602,25.717086,34.494925,33.896524,0.198287,0,
0.17377,-0.045125,25.722602,25.717086,34.494925,33.896524,0.186644,0,
0.174375,-0.045109,25.722602,25.717086,34.494925,33.896524,0.197915,0,
0.17498,-0.044949,25.722602,25.717086,34.494925,33.896524,0.193201,0,
0.175586,-0.044811,25.722602,25.717086,34.494925,33.896524,0.195518,0,
0.176191,-0.044691,25.722602,25.717086,34.494925,33.896524,0.189812,0,
0.176797,-0.044726,25.722602,25.717086,34.494925,33.896524,0.184225,0,
0.177402,-0.044656,25.722602,25.717086,34.494925,33.896524,0.18972,0,
0.178008,-0.044461,25.722602,25.717086,34.494925,33.896524,0.18669,0,
0.178613,-0.044484,25.722602,25.717086,34.494925,33.896524,0.185685,0,
0.179219,-0.044223,25.722602,25.717086,34.494925,33.896524,0.18939,0,
0.179824,-0.044279,25.722602,25.717086,34.494925,33.896524,0.19267,0,
0.18043,-0.044058,25.722602,25.717086,34.494925,33.896524,0.190043,0,
0.181035,-0.043915,25.722602,25.717086,34.494925,33.896524,0.197519,0,
0.181641,-0.04377,25.788246,25.783837,34.325929,33.818204,0.191401,0,
0.182246,-0.043681,25.788246,25.783837,34.325929,33.818204,0.196326,0,
0.182852,-0.043599,25.788246,25.783837,34.325929,33.818204,0.198472,0,
0.183457,-0.043479,25.788246,25.783837,34.325929,33.818204,0.191421,0,
0.184062,-0.04344,25.788246,25.783837,34.325929,33.818204,0.193778,0,
0.184668,-0.043303,25.788246,25.783837,34.325929,33.818204,0.191272,0,
0.185273,-0.043216,25.788246,25.783837,34.325929,33.818204,0.191216,0,
0.185879,-0.043013,25.788246,25.783837,34.325929,33.818204,0.192772,0,
0.186484,-0.042865,25.788246,25.783837,34.325929,33.818204,0.194157,0,
0.18709,-0.042776,25.788246,25.783837,34.325929,33.818204,0.186044,0,
0.187695,-0.042542,25.788246,25.783837,34.325929,33.818204,0.193026,0,
0.188301,-0.042538,25.788246,25.783837,34.325929,33.818204,0.192779,0,
0.188906,-0.042509,25.788246,25.783837,34.325929,33.818204,0.192298,0,
0.189512,-0.042348,25.788246,25.783837,34.325929,33.818204,0.186235,0,
0.190117,-0.042037,25.788246,25.783837,34.325929,33.818204,0.194542,0,
0.190723,-0.041932,25.788246,25.783837,34.325929,33.818204,0.187949,0,
0.191328,-0.041932,25.788246,25.783837,34.325929,33.818204,0.197054,0,
0.191934,-0.041828,25.788246,25.783837,34.325929,33.818204,0.194028,0,
0.192539,-0.041605,25.788246,25.783837,34.325929,33.818204,0.185599,0,
0.193145,-0.041471,25.788246,25.783837,34.325929,33.818204,0.201867,0,
0.19375,-0.04132,25.788246,25.783837,34.325929,33.818204,0.195861,0,
0.194355,-0.0412,25.788246,25.783837,34.325929,33.818204,0.191704,0,
0.194961,-0.041111,25.788246,25.783837,34.325929,33.818204,0.189327,0,
0.195566,-0.040945,25.788246,25.783837,34.325929,33.818204,0.189604,0,
0.196172,-0.040743,25.788246,25.783837,34.325929,33.818204,0.187666,0,
0.196777,-0.040697,25.788246,25.783837,34.325929,33.818204,0.192957,0,
0.197383,-0.040656,25.788246,25.783837,34.325929,33.818204,0.189179,0,
0.197988,-0.04037,25.788246,25.783837,34.325929,33.818204,0.199876,0,
0.198594,-0.040257,25.788246,25.783837,34.325929,33.818204,0.189746,0,
0.199199,-0.040137,25.788246,25.783837,34.325929,33.818204,0.187574,0,
0.199805,-0.039897,25.749524,25.657507,34.426891,33.891767,0.186875,0,
0.20041,-0.039855,25.749524,25.657507,34.426891,33.891767,0.198841,0,
0.201016,-0.0397,25.749524,25.657507,34.426891,33.891767,0.14377,0,
0.201621,-0.039593,25.749524,25.657507,34.426891,33.891767,0.001621,0,
0.202227,-0.039404,25.749524,25.657507,34.426891,33.891767,0.022616,0,
0.202832,-0.039198,25.749524,25.657507,34.426891,33.891767,0.010993,0,
0.203437,-0.039127,25.749524,25.657507,34.426891,33.891767,0.023206,0,
0.204043,-0.038906,25.749524,25.657507,34.426891,33.891767,0.01152,0,
0.204648,-0.038908,25.749524,25.657507,34.426891,33.891767,0.020042,0,
0.205254,-0.038546,25.749524,25.657507,34.426891,33.891767,0.008722,0,
0.205859,-0.038567,25.749524,25.657507,34.426891,33.891767,0.017355,0,
0.206465,-0.038197,25.749524,25.657507,34.426891,33.891767,0.012203,0,
0.20707,-0.038172,25.749524,25.657507,34.426891,33.891767,0.013468,0,
0.207676,-0.037982,25.749524,25.657507,34.426891,33.891767,0.017035,0,
0.208281,-0.037831,25.749524,25.657507,34.426891,33.891767,0.013056,0,
0.208887,-0.037653,25.749524,25.657507,34.426891,33.891767,0.016066,0,
0.209492,-0.03762,25.749524,25.657507,34.426891,33.891767,0.012348,0,
0.210098,-0.037405,25.749524,25.657507,34.426891,33.891767,0.007634,0,
0.210703,-0.037247,25.749524,25.657507,34.426891,33.891767,0.009671,0,
0.211309,-0.037055,25.749524,25.657507,34.426891,33.891767,0.0166,0,
0.211914,-0.03703,25.749524,25.657507,34.426891,33.891767,0.011695,0,
0.21252,-0.036716,25.749524,25.657507,34.426891,33.891767,0.015628,0,
0.213125,-0.03659,25.749524,25.657507,34.426891,33.891767,0.010703,0,
0.21373,-0.036312,25.749524,25.657507,34.426891,33.891767,0.011431,0,
0.214336,-0.036288,25.749524,25.657507,34.426891,33.891767,0.018888,0,
0.214941,-0.036122,25.749524,25.657507,34.426891,33.891767,0.013297,0,
0.215547,-0.035905,25.749524,25.657507,34.426891,33.891767,0.020015,0,
