"File Path: C:\Users\chts4244\Desktop\Test Run 2 03-19-19 10 29 50 AM\DAQ- Crosshead, … - (Timed).csv   "
"Test: MTS EM Tension (ASEN 1022 Extensometer) 10"
"Test Run: Test Run 2"
"Date: 3/19/2019 10:27:25 AM"
""
""
"Crosshead ","Load ","Time ","Extensometer "
"in","lbf","sec","in"
"0.00365792982661583","371.320981830487","7.31500005722046","0.00016014993216088"
"0.00370951607964537","373.203070666499","7.41499996185303","0.000152182830187105"
"0.00375641249101902","375.696166719077","7.5149998664856","0.000163163635953088"
"0.00380565382322062","377.477898340134","7.61500024795532","0.000153619366326492"
"0.00385489515542221","379.6399280976","7.71500015258789","0.000157951139202149"
"0.00390648140845175","381.974022317132","7.81500005722046","0.000157813157397689"
"0.00395806766148129","384.158692135397","7.91499996185303","0.0001578520794741"
"0.00400730899368288","386.675278966209","8.01500034332275","0.000159727249869263"
"0.00405889524671242","388.636978488736","8.11499977111816","0.000158897228533261"
"0.00410579165808607","390.755374674483","8.21500015258789","0.000157725054574315"
"0.00415503299028767","392.802557578083","8.3149995803833","0.000157484879939978"
"0.00420427460894429","395.043951039584","8.41499996185303","0.000159261402386189"
"0.00425351594114588","397.140420669479","8.51500034332275","0.000160193330097043"
"0.00430510190772039","399.622457395389","8.61499977111816","0.000162527723702846"
"0.00435668816074993","401.62521089483","8.71500015258789","0.000160688879385437"
"0.00440592949295152","403.761225164252","8.8149995803833","0.000160057675739655"
"0.0044528261907802","405.700010201001","8.91499996185303","0.000161441217699568"
"0.0045020675229818","407.714124894588","9.01500034332275","0.000162377388525468"
"0.00455365377601133","410.027225603198","9.11499977111816","0.000161841807147446"
"0.00460523974258585","412.388954418152","9.21500015258789","0.000160112281228639"
"0.00465917091644332","414.540693238892","9.3149995803833","0.000163216003512195"
"0.00470841224864492","416.54374860581","9.41499996185303","0.000161964481511551"
"0.00475530866001857","418.42465741441","9.51500034332275","0.00016298232782622"
"0.00480220535784725","420.323047094197","9.61499977111816","0.000163666561458353"
"0.00485144640359382","422.366854570551","9.71500015258789","0.000161106548714131"
"0.00490303294307838","424.729598757929","9.8149995803833","0.000163342777763834"
"0.00495461890965289","426.994784865141","9.91499996185303","0.00016295353909629"
"0.00500386052830951","429.232226606938","10.0150003433228","0.000168179928915901"
"0.00505310157405609","430.941976555906","10.1149997711182","0.000160735374616549"
"0.0051023431927127","433.109000847997","10.2150001525879","0.000168450628913752"
"0.00515158423845928","435.073060425346","10.3149995803833","0.00016596520189645"
"0.00520317077794384","437.264535983099","10.414999961853","0.000164569396080814"
"0.00525475674451835","439.549727671307","10.5150003433228","0.000162742976750079"
"0.00530634328400291","441.692465352724","10.6149997711182","0.000165301002212571"
"0.00535792925057742","443.74716750076","10.7150001525879","0.000163153484703168"
"0.0054048259484061","445.552609440033","10.8149995803833","0.000165082938325414"
"0.00545406699415267","447.639199770671","10.914999961853","0.000167809757410904"
"0.00550330861280929","449.520300676757","11.0150003433228","0.000166426251257869"
"0.00555723950021174","451.917183331568","11.1149997711182","0.00016737506191171"
"0.00560882546678626","453.927812827917","11.2150001525879","0.000166756766645456"
"0.00565806708544287","455.923239180408","11.3149995803833","0.000167972750319663"
"0.00570496378327155","457.686529442851","11.414999961853","0.000167622845507627"
"0.00575420482901812","459.752318360053","11.5150003433228","0.000170465481940081"
"0.00580344644767474","461.679138467701","11.6149997711182","0.00016584678855083"
"0.00585268749342131","464.047041844691","11.7150001525879","0.000168908777918051"
"0.00590661895373381","466.309566029603","11.8149995803833","0.000170236747603273"
"0.00595820492030833","468.178345254116","11.914999961853","0.000169479521650291"
"0.00600744653896495","470.215511645969","12.0150003433228","0.000174001661792955"
"0.00605434266388358","472.10119544921","12.1149997711182","0.000170123168186186"
"0.0061035842825402","473.905265263587","12.2150001525879","0.00016972562232294"
"0.00615282532828677","475.972947713147","12.3149995803833","0.000172046928514825"
"0.00620675678859927","478.069938750503","12.414999961853","0.000169739461681296"
"0.00625834275517378","480.262484565676","12.5150003433228","0.000173979318301069"
"0.0063075843738304","482.049594916327","12.6149997711182","0.000173456430461305"
"0.00635448049874903","483.853664730704","12.7150001525879","0.000171772236050075"
"0.00640372211740565","485.834409346799","12.8149995803833","0.000173303391864637"
"0.00645296316315222","487.595174899431","12.914999961853","0.000171352543632773"
"0.00650454970263678","489.884812272305","13.0150003433228","0.000173254819834599"
"0.00655613566921129","491.99552455863","13.1149997711182","0.00017516173302713"
"0.00660772220869585","494.038508760046","13.2150001525879","0.000175226758317619"
"0.00665461833361448","495.736321222411","13.3149995803833","0.000177433625727344"
"0.00670151503144316","497.542805976606","13.414999961853","0.000178016973480648"
"0.00675075665009978","499.340289591478","13.5150003433228","0.000176866104614125"
"0.00679999769584635","501.544690565759","13.6149997711182","0.000177120727323744"
"0.0068539285832488","503.733998166176","13.7150001525879","0.000177856290115522"
"0.00690551512273337","505.800637800813","13.8149995803833","0.000178212747586237"
"0.00695475616847994","507.467275585522","13.914999961853","0.000176573293869096"
"0.00700165286630861","509.338689289836","14.0150003433228","0.000177793198396446"
"0.00705089448496523","511.136666869671","14.1149997711182","0.000177674480692362"
"0.00710248045153975","513.17575423638","14.2150001525879","0.000179353411492523"
"0.00715406641811426","515.176476990973","14.3149995803833","0.000178379070534651"
"0.00720799787842676","517.313808500297","14.414999961853","0.00018044029346802"
"0.00725723892417333","519.171446070646","14.5150003433228","0.000180916220587257"
"0.00730648054282995","520.731387423376","14.6149997711182","0.000179895420205151"
"0.00735337666774858","522.389133838753","14.7150001525879","0.000181100769236585"
"0.0074026182864052","524.345619286672","14.8149995803833","0.00018092123355018"
"0.00745420425297971","526.452215198306","14.914999961853","0.000181731919172049"
"0.00750579079246427","528.547614570781","15.0150003433228","0.000180816963921378"
"0.00755737675903878","530.46167391689","15.1149997711182","0.000179467456399025"
"0.0076066183776954","532.187697267134","15.2150001525879","0.000181511796389406"
"0.00765351450261403","534.030461003602","15.3149995803833","0.000180185062041475"
"0.00770275612127065","535.81482710446","15.414999961853","0.000182406663981507"
"0.00775434208784516","537.770544162436","15.5150003433228","0.000182344216786235"
"0.00780827354815767","539.826700762862","15.6149997711182","0.00018254204978731"
"0.00785985951473218","541.838784711601","15.7150001525879","0.000185040241956626"
"0.00790910056047875","543.503172211479","15.8149995803833","0.000183637668641044"
"0.00795599725830743","545.141050258349","15.914999961853","0.00018340975786243"
"0.00800523887696405","546.801156728549","16.0149993896484","0.000184664430868341"
"0.00805447992271062","548.606379127839","16.1149997711182","0.000184122565383225"
"0.00810606646219518","550.574555079879","16.2150001525879","0.000183762240769684"
"0.00815765242876969","552.554311766048","16.3150005340576","0.000184161183101173"
"0.0082092383953442","554.33011580755","16.4150009155273","0.000183228020053027"
"0.00825613509317288","555.949717150795","16.5149993896484","0.000186343451185696"
"0.00830303179100156","557.493741854721","16.6149997711182","0.000184488117800958"
"0.00835227283674813","559.419217279971","16.7150001525879","0.000184260171215466"
"0.00840385937623269","561.26582296615","16.8150005340576","0.000184415626776401"
"0.0084554453428072","563.359191593778","16.9150009155273","0.000185086755091178"
"0.00850703188229176","565.280440874346","17.0149993896484","0.000186433165318582"
"0.00855627292803833","566.827758678024","17.1149997711182","0.000187337056243944"
"0.00860316962586701","568.484132968504","17.2150001525879","0.000186452411515519"
"0.00865006632369569","570.099398397075","17.3150005340576","0.000186490939716271"
"0.00869930736944226","571.979319275749","17.4150009155273","0.000186893552252757"
"0.00875323825684471","573.947550112785","17.5149993896484","0.000188920543810736"
"0.00880482479632927","575.965836066058","17.6149997711182","0.000188878954121913"
"0.00885406584207585","577.620893116637","17.7150001525879","0.000189509352112939"
"0.00890330746073247","579.128638838291","17.8150005340576","0.000188411334198377"
"0.00895020415856114","580.735232437513","17.9150009155273","0.000188117735702031"
"0.00899944520430771","582.410322511586","18.0149993896484","0.000186360477356196"
"0.00905337609171017","584.446830283489","18.1149997711182","0.000188708119506867"
"0.00910730755202267","586.446400453169","18.2150001525879","0.000188392804139"
"0.00915654859776924","588.143554295583","18.3150005340576","0.000188412157756572"
"0.00920579021642586","589.885494294631","18.4150009155273","0.000189534381120677"
"0.00925268634134449","591.320682051739","18.5149993896484","0.000190776629139913"
"0.00930192796000111","593.1941265009","18.6149997711182","0.000190290568674196"
"0.00935351392657562","594.995726490463","18.7150001525879","0.000191373744637817"
"0.00940744538688812","597.146504823775","18.8150005340576","0.000189735078671993"
"0.00945668643263469","598.961551637327","18.9150009155273","0.000189279328728522"
"0.00950592805129131","600.534171424103","19.0149993896484","0.000192640287623792"
"0.00955516909703788","602.276221193142","19.1149997711182","0.00019068217059569"
"0.0096044107156945","603.783802259808","19.2150001525879","0.000191309149029865"
"0.00965365233435112","605.548793957123","19.3150005340576","0.000192065515617774"
"0.00970523830092563","607.441338384848","19.4150009155273","0.000193136123367209"
"0.00975916861541804","609.356001465911","19.5149993896484","0.000191732422134969"
"0.00981075572781265","611.081421081201","19.6149997711182","0.000192236117488112"
"0.00985765185273128","612.586587208048","19.7150001525879","0.000190337887463503"
"0.0099068934713879","614.085002480403","19.8150005340576","0.000193305919582792"
"0.00995378959630653","615.658555312109","19.9150009155273","0.000194030561276774"
"0.010005375562881","617.594623541563","20.0149993896484","0.000195126699330239"
"0.0100546171815377","619.479374299874","20.1149997711182","0.000195199405196064"
"0.0101062031481122","621.379053777063","20.2150001525879","0.000193785982396441"
"0.0101554447667688","622.962376138035","20.3150005340576","0.000195631630020674"
"0.0102023408916874","624.476982484173","20.4150009155273","0.000195028284125994"
"0.010251582510344","626.061951395021","20.5149993896484","0.000195435730591013"
"0.0103008241290007","627.790938535042","20.6149997711182","0.000196210519817665"
"0.0103547555893132","629.886831872481","20.7150001525879","0.000195940195792034"
"0.0104063415558877","631.825424811745","20.8150005340576","0.000194963652711164"
"0.0104555831745443","633.420876756805","20.9150009155273","0.000196856189442168"
"0.0105048236473808","634.782573504437","21.0149993896484","0.000198057116324166"
"0.0105517209181195","636.23845290499","21.1149997711182","0.000197020829467316"
"0.0106009625367762","637.892906220614","21.2150001525879","0.000198737303779083"
"0.0106525485033507","639.775351809099","21.3150005340576","0.000197830566206918"
"0.0107041344699252","641.743363106151","21.4150009155273","0.000197873337522716"
"0.0107557204364997","643.517904792748","21.5149993896484","0.000199479096967637"
"0.0108049620551563","645.066924031299","21.6149997711182","0.000200225007947164"
"0.0108542036738129","646.507710057986","21.7150001525879","0.000199944926547272"
"0.0109010997987316","647.928023981212","21.8150005340576","0.000199340810804714"
"0.0109503414173882","649.970349562677","21.9150009155273","0.000198886707977632"
"0.0110042717318806","652.013059339114","22.0149993896484","0.000201792185481016"
"0.0110558588442752","653.960598532706","22.1149997711182","0.000202380832652268"
"0.0111074448108497","655.614173688396","22.2150001525879","0.000202433271825132"
"0.0111543409357683","657.069010274027","22.3150005340576","0.000202537720488324"
"0.011203582554425","658.530927024126","22.4150009155273","0.000201938617708689"
"0.0112528241730816","660.227751556565","22.5149993896484","0.000200969343424058"
"0.011306754487574","662.188133839191","22.6149997711182","0.000201502489934375"
"0.0113583415999686","664.221787591308","22.7150001525879","0.000202550521447217"
"0.0114075820728051","665.747810016587","22.8150005340576","0.000203552272570215"
"0.0114568236914617","667.279211171463","22.9150009155273","0.000205452794235018"
"0.0115060653101184","668.952270500688","23.0149993896484","0.000204541240637759"
"0.011555306928775","670.541739981198","23.1149997711182","0.000206349380557264"
"0.0116068928953495","672.267214481483","23.2150001525879","0.000206430125067205"
"0.011658478861924","674.388354917024","23.3150005340576","0.000209718682455113"
"0.0117124103222365","676.146046909887","23.4150009155273","0.000207394135740767"
"0.0117593064471551","677.60604268513","23.5149993896484","0.000208651565876285"
"0.0118062025720738","678.993370725836","23.6149997711182","0.000207454971626527"
"0.0118530998428125","680.652763691089","23.7150001525879","0.000206029428198693"
"0.011902340315649","682.400795924679","23.8150005340576","0.000209208953643023"
"0.0119539274280436","684.342901503679","23.9150009155273","0.00021015097889348"
"0.012007857742536","686.23736690626","24.0149993896484","0.000209525396927548"
"0.0120570993611926","687.929910409021","24.1149997711182","0.000211588034232598"
"0.0121039954861113","689.357084956731","24.2150001525879","0.000210432224016908"
"0.01215089275685","690.849627534527","24.3150005340576","0.00021103553410471"
"0.0122001343755066","692.553861541409","24.4150009155273","0.000212604322948073"
"0.0122517203420811","694.439325804667","24.5149993896484","0.000215141401386922"
"0.0123056506565735","696.334724252178","24.6149997711182","0.000214728154207664"
"0.0123572377689681","698.121999257818","24.7150001525879","0.000215509621417067"
"0.0124064782418047","699.553893915173","24.8150005340576","0.000214513044387944"
"0.0124533755125434","700.956809294708","24.9150009155273","0.00021441532741782"
"0.0125026159853799","702.428660229059","25.0149993896484","0.000216147073363064"
"0.0125518576040365","704.14222468524","25.1149997711182","0.000218744665425771"
"0.012605789064349","705.963308848338","25.2150001525879","0.000216770972405729"
"0.0126550306830057","707.758377523391","25.3150005340576","0.000219093227479882"
"0.0127042711558422","709.382589206289","25.4150009155273","0.000219399967100462"
"0.0127511684265809","710.785888780794","25.5149993896484","0.000218295235396271"
"0.0128004100452375","712.368387866828","25.6149997711182","0.000221504462645921"
"0.012849650518074","714.142655128445","25.7150001525879","0.0002196143965895"
"0.0129035819783865","716.064398373976","25.8150005340576","0.000222895541953658"
"0.012957513438699","717.845471375082","25.9150009155273","0.000222676027887941"
"0.0130067539115356","719.55041888691","26.0149993896484","0.00022570743818133"
"0.0130559955301922","720.949711856716","26.1149997711182","0.00022307260696548"
"0.0131028916551108","722.389180643503","26.2150001525879","0.00022738674495371"
"0.0131521332737674","723.834137929876","26.3150005340576","0.000226881599422007"
"0.013203719240342","725.740458491566","26.4150009155273","0.000227179154578375"
"0.0132576507006545","727.5544076052","26.5149993896484","0.000230157534885413"
"0.013309236667229","729.176643428247","26.6149997711182","0.000226636393921309"
"0.0133584782858856","730.514245662691","26.7150001525879","0.000226632079192507"
"0.0134053744108042","732.053660026963","26.8150005340576","0.000231367878976331"
"0.0134546160294608","733.457508451427","26.9150009155273","0.000230393538018459"
"0.0135038576481175","735.19884471552","27.0149993896484","0.000231804275302231"
"0.013555443614692","737.142651729392","27.1149997711182","0.000231688923444681"
"0.0136093750750045","738.974218926702","27.2150001525879","0.000233843512812494"
"0.0136562711999231","740.502436751816","27.3150005340576","0.000233806953990033"
"0.0137055128185797","741.740312948757","27.4150009155273","0.000230324627681705"
"0.0137524089434983","743.205248373629","27.5149993896484","0.000235604316039253"
"0.013801650562155","744.987858154619","27.6149997711182","0.000237024309400993"
"0.0138532365287295","746.657679269088","27.7150001525879","0.000233723899936459"
"0.013907167989042","748.721519768937","27.8150005340576","0.000237478770296856"
"0.0139587539556165","750.136784272542","27.9150009155273","0.000238335073881326"
"0.0140056500805351","751.701335964925","28.0149993896484","0.000238995657070525"
"0.0140525473512738","752.818849365915","28.1149997711182","0.00023451120366698"
"0.0141017889699305","754.546574151031","28.2150001525879","0.00024490338016515"
"0.014153374936505","756.144001955942","28.3150005340576","0.000241027751108622"
"0.0142073052509974","758.009927160669","28.4150009155273","0.000242125034982185"
"0.014258892363392","759.769869438363","28.5149993896484","0.000243145513102388"
"0.0143081328362285","761.085846984433","28.6149997711182","0.000241851559951287"
"0.0143550301069672","762.337444430343","28.7150001525879","0.000244946813908191"
"0.0144019262318859","763.786792516386","28.8150005340576","0.000245424030075037"
"0.0144511678505425","765.386909686095","28.9150009155273","0.000246114118131726"
"0.0145004094691991","767.196522885055","29.0149993896484","0.000249261721744299"
"0.0145543397836915","769.033029731994","29.1149997711182","0.000249461631544299"
"0.0146035814023481","770.62414576238","29.2150001525879","0.000250328104282128"
"0.0146528230210048","772.099893531439","29.3150005340576","0.000251660012723933"
"0.0147020646396614","773.521689349553","29.4150009155273","0.000250854053609962"
"0.0147513051124979","775.17597801019","29.5149993896484","0.00025529100918981"
"0.0148028910790724","776.81506352697","29.6149997711182","0.000253799205134196"
"0.0148568225393849","778.692569465826","29.7150001525879","0.000252556599046179"
"0.0149084085059594","780.279788661505","29.8150005340576","0.000256867192153485"
"0.014957650124616","781.807677176644","29.9150009155273","0.000255780847281159"
"0.0150068917432727","783.069538116782","30.0149993896484","0.000258358297974979"
"0.0150537878681913","784.508677593593","30.1149997711182","0.00025897593081399"
"0.0151053738347658","786.006598900985","30.2150001525879","0.000257826171960685"
"0.0151569609471604","787.827463524099","30.3150005340576","0.000261188957006735"
"0.0152108912616528","789.603267565601","30.4150009155273","0.000259702112203726"
"0.0152577885323915","790.984174061789","30.5149993896484","0.000260328535631292"
"0.0153046846573102","792.2370887476","30.6149997711182","0.000262291952077342"
"0.0153539262759668","793.803561414838","30.7150001525879","0.000264110046308937"
"0.0154031667488033","795.263063225119","30.8150005340576","0.000263156043657782"
"0.0154547538611979","797.122402230341","30.9150009155273","0.000264848634781908"
"0.0155086841756903","799.08459571783","31.0149993896484","0.000266288357733439"
"0.0155602701422648","800.415282442794","31.1149997711182","0.000265843725825594"
"0.0156071674130036","801.758098751846","31.2150001525879","0.000268170599987012"
"0.0156540635379222","802.969355725789","31.3150005340576","0.000267456968908022"
"0.0157033051565788","804.35075618694","31.4150009155273","0.00026673216608309"
"0.0157548911231533","806.056033008744","31.5149993896484","0.000269681865080832"
"0.0158064770897278","807.750058406393","31.6149997711182","0.000272094353487601"
"0.0158580642021224","809.382777263652","31.7150001525879","0.000270697348141551"
"0.015907304674959","810.657975257787","31.8150005340576","0.000271866209964281"
"0.0159542019456977","811.89596122472","31.9150009155273","0.000274290693675188"
"0.0160034424185342","813.311061073338","32.0149993896484","0.000274528218600551"
"0.0160526840371908","814.826820004389","32.1150016784668","0.000276478046336391"
"0.0161042700037654","816.591482391728","32.2150001525879","0.000277380845151974"
"0.01615585711616","818.299064383359","32.314998626709","0.000279392833628061"
"0.0162074430827345","819.911201367164","32.4150009155273","0.000278769095716347"
"0.0162543392076531","821.115268406647","32.5149993896484","0.000278034983103129"
"0.0163012364783918","822.37081757226","32.6150016784668","0.000276149088547998"
"0.0163504769512284","823.678233058973","32.7150001525879","0.000280085034290554"
"0.016402064063623","825.395584579869","32.814998626709","0.000282012984023923"
"0.0164536500301975","827.237360386411","32.9150009155273","0.000283943905728167"
"0.016505235996772","828.826116361975","33.0149993896484","0.000285183128066211"
"0.0165544776154286","830.163114861464","33.1150016784668","0.000287337019199901"
"0.0166037180882651","831.232823431048","33.2150001525879","0.000286519583981525"
"0.0166506153590039","832.706320915276","33.314998626709","0.000285854793484158"
"0.0167022013255784","834.13783137766","33.4150009155273","0.000289307793959385"
"0.0167537872921529","835.832186085285","33.5149993896484","0.000288014932918064"
"0.0168077187524654","837.53345630239","33.6150016784668","0.000287507925428703"
"0.016856960371122","838.594273502642","33.7150001525879","0.000288804922164436"
"0.0169062008439585","839.874740456381","33.814998626709","0.000292140511886627"
"0.0169530981146972","841.145382995859","33.9150009155273","0.000293493779131173"
"0.0170023397333539","842.436223213818","34.0149993896484","0.00029105527702752"
"0.0170539256999284","844.203959160926","34.1150016784668","0.000293871112011775"
"0.0171055116665029","845.885415894521","34.2150001525879","0.000294048624609571"
"0.0171570976330774","847.327189851134","34.314998626709","0.000296320588923542"
"0.017206339251734","848.743442284665","34.4150009155273","0.000297721729964003"
"0.0172532353766527","849.79410576068","34.5149993896484","0.000296923827397588"
"0.0173024769953093","851.24005097698","34.6150016784668","0.000297888822760295"
"0.0173540629618838","852.649113476052","34.7150001525879","0.000297234040285336"
"0.0174079944221963","854.592316754969","34.814998626709","0.000300820063312417"
"0.0174595803887708","855.878436863283","34.9150009155273","0.000299463430221337"
"0.0175088220074274","856.958573582083","35.0149993896484","0.000302624228668461"
