"File Path: C:\Users\neba4211\Desktop\Test Run 1 03-22-19 9 37 43 AM\DAQ- Crosshead, … - (Timed).csv   "
"Test: MTS EM Tension (ASEN 1022 Extensometer) 50"
"Test Run: Test Run 1"
"Date: 3/22/2019 9:34:58 AM"
""
""
"Crosshead ","Load ","Time ","Extensometer "
"in","lbf","sec","in"
"0.00700868705588239","406.941755790152","14.0780000686646","-6.9304422778066E-05"
"0.00706027359536695","409.910896854443","14.17799949646","-6.78124441639209E-05"
"0.0071142044827694","413.120022563193","14.2779998779297","-6.4341311980835E-05"
"0.00716813537017186","416.195914944459","14.3780002593994","-6.25599914129689E-05"
"0.00721737698882848","419.062091756491","14.4779996871948","-6.30767294214319E-05"
"0.00726661803457505","421.745199664785","14.5780000686646","-6.3243262735255E-05"
"0.00731351473240372","424.382121849051","14.67799949646","-5.97622120469569E-05"
"0.00735806650940446","426.727632147724","14.7779998779297","-6.14547270814674E-05"
"0.00741199739680692","430.0787453408","14.8780002593994","-5.82645043323282E-05"
"0.00746592828420937","433.379144797688","14.9779996871948","-5.51499236130117E-05"
"0.00751751482369393","436.213625524603","15.0780000686646","-5.66495604231939E-05"
"0.00756441152152261","438.761332148076","15.17799949646","-5.40425780067252E-05"
"0.00761365256726918","441.425202865316","15.2779998779297","-5.55042819055022E-05"
"0.0076628941859258","444.189622894997","15.3780002593994","-5.28155926692457E-05"
"0.00771213523167237","447.121579374584","15.4779996871948","-4.94585232961007E-05"
"0.00776372177115693","450.039101100256","15.5780000686646","-5.02444753169763E-05"
"0.00781765265855938","453.308874729446","15.67799949646","-4.59478379403792E-05"
"0.00786689370430595","455.926449952667","15.7779998779297","-4.53138368822521E-05"
"0.00791613532296257","458.486670355199","15.8780002593994","-4.39881722648022E-05"
"0.00796537694161919","461.291650396831","15.9779996871948","-4.24922862250929E-05"
"0.00801461798736576","463.895504371083","16.0780010223389","-4.04334041663752E-05"
"0.00806385960602238","466.74112675216","16.17799949646","-3.81383175609219E-05"
"0.00811779049342484","469.702721129519","16.2779998779297","-3.46032141523189E-05"
"0.00816703153917141","472.328913297092","16.3780002593994","-3.31471274575316E-05"
"0.00821392823700009","474.913722177775","16.4780006408691","-3.44391873199573E-05"
"0.00826082493482876","477.329704811151","16.5780010223389","-3.39865503369443E-05"
"0.00831006598057533","480.060727320843","16.67799949646","-2.88362613227803E-05"
"0.00835930759923195","483.003221719637","16.7779998779297","-2.80091560094074E-05"
"0.00841323848663441","486.042423481162","16.8780002593994","-2.25886123454382E-05"
"0.00846482502611897","488.828111446744","16.9780006408691","-2.06052402786805E-05"
"0.0085117211510376","491.49629063616","17.0780010223389","-2.12621913076902E-05"
"0.00856096276969422","493.960023215946","17.17799949646","-1.96539723778345E-05"
"0.00860785946752289","496.507565184432","17.2779998779297","-1.74011669815362E-05"
"0.00865944543409741","499.213999215972","17.3780002593994","-1.52609149114772E-05"
"0.00871103140067192","502.228392959361","17.4780006408691","-1.34605260620991E-05"
"0.00876496286098442","505.275223735312","17.5780010223389","-1.02247569641152E-05"
"0.00881420390673099","507.819747029024","17.67799949646","-5.55949057568825E-06"
"0.00886344552538761","510.407849009461","17.7779998779297","-6.62797397018848E-06"
"0.00891034165030624","512.827289397576","17.8780002593994","-5.37355664776649E-06"
"0.0089619281897908","515.443053415933","17.9780006408691","-2.14593333479155E-06"
"0.00901351415636531","518.352342392223","18.0780010223389","2.84328067651787E-06"
"0.00906744504376777","521.402850462898","18.17799949646","8.51856649961254E-06"
"0.00911668666242439","524.099734505156","18.2779998779297","6.09463108152498E-06"
"0.009165928281081","526.535091542075","18.3780002593994","6.33902868953806E-06"
"0.00921282440599963","528.93126069194","18.4780006408691","9.0370383442473E-06"
"0.00925972110382831","531.419142669911","18.5780010223389","1.13489071858438E-05"
"0.00930896214957488","533.915531822242","18.67799949646","1.46409423167803E-05"
"0.00936289360988739","537.133109820356","18.7779998779297","1.72242216989631E-05"
"0.00941682449728984","540.136032599608","18.8780002593994","1.9102783676854E-05"
"0.00946841046386435","542.787471865283","18.9780006408691","2.11268189294662E-05"
"0.00951296224086509","545.007734603372","19.0780010223389","2.31881649489778E-05"
"0.00956220385952171","547.444793075163","19.17799949646","2.44544550488766E-05"
"0.00961379039900627","550.357265381214","19.2779998779297","2.65441892088705E-05"
"0.00966772071349867","553.220835155942","19.3780002593994","3.04567866290264E-05"
"0.00971696233215529","555.83045205476","19.4780006408691","3.5763388331268E-05"
"0.00976385845707392","557.924424417343","19.5780010223389","3.40205534434865E-05"
"0.00981544556946853","560.639530278232","19.67799949646","3.38522767822896E-05"
"0.00986468604230505","563.161221413661","19.7779998779297","3.91171164751075E-05"
"0.00991158331304378","565.401681830231","19.8780002593994","4.1116048868296E-05"
"0.00995847943796241","567.794393225356","19.9780006408691","4.52542766165213E-05"
"0.0100124108982749","570.89133400254","20.0780010223389","4.79292025840378E-05"
"0.0100663412127673","573.96796733125","20.17799949646","4.98655176992843E-05"
"0.0101155828314239","576.377253995129","20.2779998779297","5.11593007677149E-05"
"0.0101624789563426","578.66733044797","20.3780002593994","5.0373026484937E-05"
"0.0102093762270813","581.011962586709","20.4780006408691","5.63613374344111E-05"
"0.0102609621936558","583.671140636802","20.5780010223389","5.91290972090609E-05"
