%Time (ms),Hubangle(Theta in rad),Tip Deflection(m),Hub Angular Velocity (rads/s),Tip Velocity (m/s),Position Reference (rad),Output Voltage (V),K1 (Hub Prop),K2 (Tip Prop),K3 (Hub Deriv),K4 (Tip Deriv),%4/23/20193:07 PM,
3923333,0.172,0,-0.016,0,0.2,1.433,50,0,1.5,0,0,0
3923334,0.172,0,-0.004,0,0.2,1.415,50,0,1.5,0,0,0
3923335,0.172,0,0.005,0,0.2,1.402,50,0,1.5,0,0,0
3923336,0.172,0,0.009,0,0.2,1.396,50,0,1.5,0,0,0
3923337,0.172,0,0.016,0,0.2,1.385,50,0,1.5,0,0,0
3923338,0.172,0,0.022,0,0.2,1.376,50,0,1.5,0,0,0
3923339,0.172,0,0.027,0,0.2,1.368,50,0,1.5,0,0,0
3923340,0.172,0,0.032,0,0.2,1.361,50,0,1.5,0,0,0
3923341,0.172,0,0.036,0,0.2,1.355,50,0,1.5,0,0,0
3923342,0.172,0,0.04,0,0.2,1.35,50,0,1.5,0,0,0
3923343,0.172,0,0.043,0,0.2,1.345,50,0,1.5,0,0,0
3923344,0.172,0,0.046,0,0.2,1.341,50,0,1.5,0,0,0
3923345,0.172,0,0.048,0,0.2,1.337,50,0,1.5,0,0,0
3923346,0.172,0,0.05,0,0.2,1.335,50,0,1.5,0,0,0
3923347,0.172,0,0.052,0,0.2,1.332,50,0,1.5,0,0,0
3923348,0.166,0,0.039,0,0.2,1.658,50,0,1.5,0,0,0
3923349,0.172,0,0.033,0,0.2,1.36,50,0,1.5,0,0,0
3923350,0.172,0,0.04,0,0.2,1.35,50,0,1.5,0,0,0
3923351,0.172,0,0.032,0,0.2,1.361,50,0,1.5,0,0,0
3923352,0.166,0,0.023,0,0.2,1.682,50,0,1.5,0,0,0
3923353,0.172,0,0.023,0,0.2,1.375,50,0,1.5,0,0,0
3923354,0.172,0,0.026,0,0.2,1.371,50,0,1.5,0,0,0
3923355,0.172,0,0.02,0,0.2,1.38,50,0,1.5,0,0,0
3923356,0.178,0,0.04,0,0.2,1.043,50,0,1.5,0,0,0
3923357,0.172,0,0.054,0,0.2,1.329,50,0,1.5,0,0,0
3923358,0.172,0,0.045,0,0.2,1.341,50,0,1.5,0,0,0
3923359,0.172,0,0.056,0,0.2,1.325,50,0,1.5,0,0,0
3923360,0.166,0,0.039,0,0.2,1.658,50,0,1.5,0,0,0
3923361,0.166,0,0.013,0,0.2,1.698,50,0,1.5,0,0,0
3923362,0.172,0,0.016,0,0.2,1.386,50,0,1.5,0,0,0
3923363,0.172,0,0.012,0,0.2,1.392,50,0,1.5,0,0,0
3923364,0.172,0,0.008,0,0.2,1.398,50,0,1.5,0,0,0
3923365,0.172,0,0.018,0,0.2,1.383,50,0,1.5,0,0,0
3923366,0.172,0,0.021,0,0.2,1.378,50,0,1.5,0,0,0
3923367,0.172,0,0.019,0,0.2,1.38,50,0,1.5,0,0,0
3923368,0.172,0,0.022,0,0.2,1.376,50,0,1.5,0,0,0
3923369,0.166,0,0.01,0,0.2,1.702,50,0,1.5,0,0,0
3923370,0.172,0,0.004,0,0.2,1.403,50,0,1.5,0,0,0
3923371,0.166,0,-0.003,0,0.2,1.721,50,0,1.5,0,0,0
3923372,0.172,0,-0.017,0,0.2,1.434,50,0,1.5,0,0,0
3923373,0.172,0,-0.005,0,0.2,1.417,50,0,1.5,0,0,0
3923374,0.166,0,-0.02,0,0.2,1.747,50,0,1.5,0,0,0
3923375,0.172,0,-0.024,0,0.2,1.446,50,0,1.5,0,0,0
3923376,0.172,0,-0.009,0,0.2,1.423,50,0,1.5,0,0,0
3923377,0.166,0,-0.032,0,0.2,1.764,50,0,1.5,0,0,0
3923378,0.166,0,-0.044,0,0.2,1.782,50,0,1.5,0,0,0
3923379,0.172,0,-0.035,0,0.2,1.463,50,0,1.5,0,0,0
3923380,0.172,0,-0.038,0,0.2,1.466,50,0,1.5,0,0,0
3923381,0.172,0,-0.036,0,0.2,1.464,50,0,1.5,0,0,0
3923382,0.166,0,-0.036,0,0.2,1.77,50,0,1.5,0,0,0
3923383,0.172,0,-0.035,0,0.2,1.463,50,0,1.5,0,0,0
3923384,0.172,0,-0.027,0,0.2,1.45,50,0,1.5,0,0,0
3923385,0.166,0,-0.042,0,0.2,1.78,50,0,1.5,0,0,0
3923386,0.166,0,-0.053,0,0.2,1.796,50,0,1.5,0,0,0
3923387,0.166,0,-0.057,0,0.2,1.802,50,0,1.5,0,0,0
3923388,0.166,0,-0.078,0,0.2,1.834,50,0,1.5,0,0,0
3923389,0.166,0,-0.09,0,0.2,1.851,50,0,1.5,0,0,0
3923390,0.172,0,-0.082,0,0.2,1.533,50,0,1.5,0,0,0
3923391,0.166,0,-0.085,0,0.2,1.844,50,0,1.5,0,0,0
3923392,0.166,0,-0.099,0,0.2,1.865,50,0,1.5,0,0,0
3923393,0.178,0,-0.069,0,0.2,1.206,50,0,1.5,0,0,0
3923394,0.172,0,-0.052,0,0.2,1.487,50,0,1.5,0,0,0
3923395,0.172,0,-0.054,0,0.2,1.49,50,0,1.5,0,0,0
3923396,0.172,0,-0.024,0,0.2,1.445,50,0,1.5,0,0,0
3923397,0.172,0,-0.016,0,0.2,1.434,50,0,1.5,0,0,0
3923398,0.166,0,-0.029,0,0.2,1.76,50,0,1.5,0,0,0
3923399,0.172,0,-0.022,0,0.2,1.442,50,0,1.5,0,0,0
3923400,0.172,0,-0.009,0,0.2,1.423,50,0,1.5,0,0,0
3923401,0.172,0,-0.009,0,0.2,1.424,50,0,1.5,0,0,0
3923402,0.166,0,-0.012,0,0.2,1.735,50,0,1.5,0,0,0
3923403,0.172,0,-0.006,0,0.2,1.419,50,0,1.5,0,0,0
3923404,0.172,0,0.002,0,0.2,1.406,50,0,1.5,0,0,0
3923405,0.172,0,0.002,0,0.2,1.407,50,0,1.5,0,0,0
3923406,0.172,0,0.012,0,0.2,1.391,50,0,1.5,0,0,0
3923407,0.172,0,0.024,0,0.2,1.374,50,0,1.5,0,0,0
3923408,0.166,0,0.012,0,0.2,1.699,50,0,1.5,0,0,0
3923409,0.172,0,0.012,0,0.2,1.392,50,0,1.5,0,0,0
3923410,0.172,0,0.023,0,0.2,1.376,50,0,1.5,0,0,0
3923411,0.172,0,0.019,0,0.2,1.381,50,0,1.5,0,0,0
3923412,0.172,0,0.028,0,0.2,1.368,50,0,1.5,0,0,0
3923413,0.172,0,0.038,0,0.2,1.353,50,0,1.5,0,0,0
3923414,0.172,0,0.038,0,0.2,1.353,50,0,1.5,0,0,0
3923415,0.172,0,0.043,0,0.2,1.345,50,0,1.5,0,0,0
3923416,0.166,0,0.032,0,0.2,1.668,50,0,1.5,0,0,0
3923417,0.166,0,0.014,0,0.2,1.695,50,0,1.5,0,0,0
3923418,0.166,0,0.002,0,0.2,1.713,50,0,1.5,0,0,0
3923419,0.166,0,-0.019,0,0.2,1.744,50,0,1.5,0,0,0
3923420,0.172,0,-0.021,0,0.2,1.44,50,0,1.5,0,0,0
3923421,0.172,0,-0.01,0,0.2,1.424,50,0,1.5,0,0,0
3923422,0.172,0,-0.008,0,0.2,1.422,50,0,1.5,0,0,0
3923423,0.172,0,0.004,0,0.2,1.404,50,0,1.5,0,0,0
3923424,0.172,0,0.012,0,0.2,1.391,50,0,1.5,0,0,0
3923425,0.172,0,0.015,0,0.2,1.386,50,0,1.5,0,0,0
3923426,0.172,0,0.022,0,0.2,1.376,50,0,1.5,0,0,0
3923427,0.172,0,0.027,0,0.2,1.369,50,0,1.5,0,0,0
3923428,0.172,0,0.032,0,0.2,1.362,50,0,1.5,0,0,0
3923429,0.166,0,0.022,0,0.2,1.684,50,0,1.5,0,0,0
3923430,0.166,0,0.004,0,0.2,1.71,50,0,1.5,0,0,0
3923431,0.166,0,-0.007,0,0.2,1.727,50,0,1.5,0,0,0
3923432,0.166,0,-0.027,0,0.2,1.758,50,0,1.5,0,0,0
3923433,0.166,0,-0.043,0,0.2,1.781,50,0,1.5,0,0,0
3923434,0.166,0,-0.053,0,0.2,1.795,50,0,1.5,0,0,0
3923435,0.172,0,-0.051,0,0.2,1.486,50,0,1.5,0,0,0
3923436,0.172,0,-0.041,0,0.2,1.47,50,0,1.5,0,0,0
3923437,0.172,0,-0.035,0,0.2,1.462,50,0,1.5,0,0,0
3923438,0.172,0,-0.02,0,0.2,1.44,50,0,1.5,0,0,0
3923439,0.166,0,-0.023,0,0.2,1.751,50,0,1.5,0,0,0
3923440,0.166,0,-0.039,0,0.2,1.774,50,0,1.5,0,0,0
3923441,0.172,0,-0.03,0,0.2,1.455,50,0,1.5,0,0,0
3923442,0.166,0,-0.039,0,0.2,1.775,50,0,1.5,0,0,0
3923443,0.166,0,-0.057,0,0.2,1.801,50,0,1.5,0,0,0
3923444,0.172,0,-0.04,0,0.2,1.469,50,0,1.5,0,0,0
3923445,0.172,0,-0.033,0,0.2,1.458,50,0,1.5,0,0,0
3923446,0.172,0,-0.031,0,0.2,1.456,50,0,1.5,0,0,0
3923447,0.172,0,-0.011,0,0.2,1.427,50,0,1.5,0,0,0
3923448,0.172,0,-0.001,0,0.2,1.411,50,0,1.5,0,0,0
3923449,0.172,0,0.005,0,0.2,1.402,50,0,1.5,0,0,0
3923450,0.172,0,0.014,0,0.2,1.388,50,0,1.5,0,0,0
3923451,0.166,0,0.008,0,0.2,1.705,50,0,1.5,0,0,0
3923452,0.172,0,0.008,0,0.2,1.398,50,0,1.5,0,0,0
3923453,0.172,0,0.02,0,0.2,1.38,50,0,1.5,0,0,0
3923454,0.172,0,0.017,0,0.2,1.383,50,0,1.5,0,0,0
3923455,0.172,0,0.027,0,0.2,1.369,50,0,1.5,0,0,0
3923456,0.172,0,0.038,0,0.2,1.353,50,0,1.5,0,0,0
3923457,0.172,0,0.039,0,0.2,1.351,50,0,1.5,0,0,0
3923458,0.172,0,0.045,0,0.2,1.342,50,0,1.5,0,0,0
3923459,0.172,0,0.049,0,0.2,1.336,50,0,1.5,0,0,0
3923460,0.172,0,0.053,0,0.2,1.331,50,0,1.5,0,0,0
3923461,0.172,0,0.056,0,0.2,1.326,50,0,1.5,0,0,0
3923462,0.166,0,0.044,0,0.2,1.65,50,0,1.5,0,0,0
3923463,0.172,0,0.04,0,0.2,1.35,50,0,1.5,0,0,0
3923464,0.172,0,0.048,0,0.2,1.338,50,0,1.5,0,0,0
3923465,0.172,0,0.041,0,0.2,1.348,50,0,1.5,0,0,0
3923466,0.172,0,0.047,0,0.2,1.339,50,0,1.5,0,0,0
3923467,0.172,0,0.054,0,0.2,1.328,50,0,1.5,0,0,0
3923468,0.172,0,0.052,0,0.2,1.332,50,0,1.5,0,0,0
3923469,0.172,0,0.055,0,0.2,1.328,50,0,1.5,0,0,0
3923470,0.166,0,0.042,0,0.2,1.654,50,0,1.5,0,0,0
3923471,0.172,0,0.036,0,0.2,1.355,50,0,1.5,0,0,0
3923472,0.172,0,0.043,0,0.2,1.345,50,0,1.5,0,0,0
3923473,0.172,0,0.035,0,0.2,1.357,50,0,1.5,0,0,0
3923474,0.172,0,0.04,0,0.2,1.349,50,0,1.5,0,0,0
3923475,0.172,0,0.047,0,0.2,1.339,50,0,1.5,0,0,0
3923476,0.172,0,0.044,0,0.2,1.344,50,0,1.5,0,0,0
3923477,0.172,0,0.046,0,0.2,1.341,50,0,1.5,0,0,0
3923478,0.172,0,0.047,0,0.2,1.34,50,0,1.5,0,0,0
3923479,0.172,0,0.047,0,0.2,1.339,50,0,1.5,0,0,0
3923480,0.166,0,0.033,0,0.2,1.666,50,0,1.5,0,0,0
3923481,0.172,0,0.027,0,0.2,1.369,50,0,1.5,0,0,0
3923482,0.172,0,0.033,0,0.2,1.36,50,0,1.5,0,0,0
3923483,0.172,0,0.025,0,0.2,1.373,50,0,1.5,0,0,0
3923484,0.172,0,0.029,0,0.2,1.366,50,0,1.5,0,0,0
3923485,0.172,0,0.035,0,0.2,1.357,50,0,1.5,0,0,0
3923486,0.172,0,0.032,0,0.2,1.362,50,0,1.5,0,0,0
3923487,0.172,0,0.034,0,0.2,1.359,50,0,1.5,0,0,0
3923488,0.172,0,0.034,0,0.2,1.358,50,0,1.5,0,0,0
3923489,0.166,0,0.02,0,0.2,1.686,50,0,1.5,0,0,0
3923490,0.166,0,0,0,0.2,1.717,50,0,1.5,0,0,0
3923491,0.166,0,-0.015,0,0.2,1.739,50,0,1.5,0,0,0
3923492,0.166,0,-0.038,0,0.2,1.773,50,0,1.5,0,0,0
3923493,0.166,0,-0.056,0,0.2,1.8,50,0,1.5,0,0,0
3923494,0.172,0,-0.054,0,0.2,1.49,50,0,1.5,0,0,0
3923495,0.172,0,-0.047,0,0.2,1.481,50,0,1.5,0,0,0
3923496,0.166,0,-0.059,0,0.2,1.804,50,0,1.5,0,0,0
3923497,0.172,0,-0.053,0,0.2,1.489,50,0,1.5,0,0,0
3923498,0.172,0,-0.038,0,0.2,1.467,50,0,1.5,0,0,0
3923499,0.172,0,-0.043,0,0.2,1.474,50,0,1.5,0,0,0
3923500,0.172,0,-0.031,0,0.2,1.456,50,0,1.5,0,0,0
3923501,0.172,0,-0.019,0,0.2,1.438,50,0,1.5,0,0,0
3923502,0.172,0,-0.016,0,0.2,1.434,50,0,1.5,0,0,0
3923503,0.166,0,-0.023,0,0.2,1.751,50,0,1.5,0,0,0
3923504,0.172,0,-0.024,0,0.2,1.446,50,0,1.5,0,0,0
3923505,0.172,0,-0.013,0,0.2,1.429,50,0,1.5,0,0,0
3923506,0.166,0,-0.03,0,0.2,1.762,50,0,1.5,0,0,0
3923507,0.172,0,-0.027,0,0.2,1.451,50,0,1.5,0,0,0
3923508,0.172,0,-0.011,0,0.2,1.426,50,0,1.5,0,0,0
3923509,0.172,0,-0.018,0,0.2,1.437,50,0,1.5,0,0,0
3923510,0.172,0,-0.007,0,0.2,1.421,50,0,1.5,0,0,0
3923511,0.172,0,0.004,0,0.2,1.404,50,0,1.5,0,0,0
3923512,0.166,0,-0.009,0,0.2,1.731,50,0,1.5,0,0,0
3923513,0.172,0,-0.01,0,0.2,1.424,50,0,1.5,0,0,0
3923514,0.172,0,0.001,0,0.2,1.409,50,0,1.5,0,0,0
3923515,0.172,0,-0.003,0,0.2,1.414,50,0,1.5,0,0,0
3923516,0.172,0,0.005,0,0.2,1.402,50,0,1.5,0,0,0
3923517,0.172,0,0.015,0,0.2,1.387,50,0,1.5,0,0,0
3923518,0.172,0,0.015,0,0.2,1.387,50,0,1.5,0,0,0
3923519,0.172,0,0.021,0,0.2,1.379,50,0,1.5,0,0,0
3923520,0.172,0,0.024,0,0.2,1.373,50,0,1.5,0,0,0
3923521,0.172,0,0.028,0,0.2,1.368,50,0,1.5,0,0,0
3923522,0.172,0,0.03,0,0.2,1.364,50,0,1.5,0,0,0
3923523,0.172,0,0.033,0,0.2,1.36,50,0,1.5,0,0,0
3923524,0.172,0,0.035,0,0.2,1.357,50,0,1.5,0,0,0
3923525,0.166,0,0.023,0,0.2,1.682,50,0,1.5,0,0,0
3923526,0.172,0,0.018,0,0.2,1.383,50,0,1.5,0,0,0
3923527,0.172,0,0.025,0,0.2,1.372,50,0,1.5,0,0,0
3923528,0.172,0,0.018,0,0.2,1.382,50,0,1.5,0,0,0
3923529,0.172,0,0.024,0,0.2,1.374,50,0,1.5,0,0,0
3923530,0.172,0,0.031,0,0.2,1.363,50,0,1.5,0,0,0
3923531,0.172,0,0.029,0,0.2,1.367,50,0,1.5,0,0,0
3923532,0.172,0,0.031,0,0.2,1.363,50,0,1.5,0,0,0
3923533,0.172,0,0.033,0,0.2,1.36,50,0,1.5,0,0,0
3923534,0.172,0,0.034,0,0.2,1.359,50,0,1.5,0,0,0
3923535,0.172,0,0.035,0,0.2,1.357,50,0,1.5,0,0,0
3923536,0.172,0,0.036,0,0.2,1.356,50,0,1.5,0,0,0
3923537,0.166,0,0.022,0,0.2,1.683,50,0,1.5,0,0,0
3923538,0.172,0,0.016,0,0.2,1.386,50,0,1.5,0,0,0
3923539,0.172,0,0.022,0,0.2,1.377,50,0,1.5,0,0,0
3923540,0.172,0,0.014,0,0.2,1.389,50,0,1.5,0,0,0
3923541,0.172,0,0.019,0,0.2,1.381,50,0,1.5,0,0,0
3923542,0.172,0,0.025,0,0.2,1.372,50,0,1.5,0,0,0
3923543,0.178,0,0.036,0,0.2,1.048,50,0,1.5,0,0,0
3923544,0.172,0,0.045,0,0.2,1.342,50,0,1.5,0,0,0
3923545,0.166,0,0.026,0,0.2,1.678,50,0,1.5,0,0,0
3923546,0.166,0,0.014,0,0.2,1.696,50,0,1.5,0,0,0
3923547,0.172,0,0.009,0,0.2,1.396,50,0,1.5,0,0,0
3923548,0.172,0,0.001,0,0.2,1.409,50,0,1.5,0,0,0
3923549,0.172,0,0,0,0.2,1.409,50,0,1.5,0,0,0
3923550,0.172,0,0.009,0,0.2,1.395,50,0,1.5,0,0,0
3923551,0.172,0,0.012,0,0.2,1.392,50,0,1.5,0,0,0
3923552,0.172,0,0.01,0,0.2,1.394,50,0,1.5,0,0,0
3923553,0.172,0,0.013,0,0.2,1.39,50,0,1.5,0,0,0
3923554,0.172,0,0.014,0,0.2,1.388,50,0,1.5,0,0,0
3923555,0.172,0,0.016,0,0.2,1.386,50,0,1.5,0,0,0
3923556,0.172,0,0.017,0,0.2,1.385,50,0,1.5,0,0,0
3923557,0.172,0,0.018,0,0.2,1.383,50,0,1.5,0,0,0
3923558,0.172,0,0.018,0,0.2,1.382,50,0,1.5,0,0,0
3923559,0.172,0,0.019,0,0.2,1.381,50,0,1.5,0,0,0
3923560,0.172,0,0.019,0,0.2,1.38,50,0,1.5,0,0,0
3923561,0.172,0,0.02,0,0.2,1.38,50,0,1.5,0,0,0
3923562,0.172,0,0.02,0,0.2,1.379,50,0,1.5,0,0,0
3923563,0.172,0,0.02,0,0.2,1.379,50,0,1.5,0,0,0
3923564,0.166,0,0.006,0,0.2,1.707,50,0,1.5,0,0,0
3923565,0.166,0,-0.015,0,0.2,1.738,50,0,1.5,0,0,0
3923566,0.172,0,-0.015,0,0.2,1.433,50,0,1.5,0,0,0
3923567,0.166,0,-0.032,0,0.2,1.764,50,0,1.5,0,0,0
3923568,0.172,0,-0.042,0,0.2,1.472,50,0,1.5,0,0,0
3923569,0.166,0,-0.039,0,0.2,1.775,50,0,1.5,0,0,0
3923570,0.172,0,-0.05,0,0.2,1.484,50,0,1.5,0,0,0
3923571,0.166,0,-0.054,0,0.2,1.797,50,0,1.5,0,0,0
3923572,0.166,0,-0.072,0,0.2,1.825,50,0,1.5,0,0,0
3923573,0.172,0,-0.068,0,0.2,1.512,50,0,1.5,0,0,0
3923574,0.172,0,-0.059,0,0.2,1.498,50,0,1.5,0,0,0
3923575,0.166,0,-0.076,0,0.2,1.83,50,0,1.5,0,0,0
3923576,0.172,0,-0.065,0,0.2,1.507,50,0,1.5,0,0,0
3923577,0.172,0,-0.051,0,0.2,1.486,50,0,1.5,0,0,0
3923578,0.172,0,-0.055,0,0.2,1.492,50,0,1.5,0,0,0
3923579,0.172,0,-0.042,0,0.2,1.473,50,0,1.5,0,0,0
3923580,0.172,0,-0.029,0,0.2,1.454,50,0,1.5,0,0,0
3923581,0.172,0,-0.026,0,0.2,1.449,50,0,1.5,0,0,0
3923582,0.166,0,-0.032,0,0.2,1.765,50,0,1.5,0,0,0
3923583,0.166,0,-0.047,0,0.2,1.787,50,0,1.5,0,0,0
3923584,0.166,0,-0.056,0,0.2,1.8,50,0,1.5,0,0,0
3923585,0.166,0,-0.073,0,0.2,1.826,50,0,1.5,0,0,0
3923586,0.172,0,-0.072,0,0.2,1.518,50,0,1.5,0,0,0
3923587,0.172,0,-0.058,0,0.2,1.497,50,0,1.5,0,0,0
3923588,0.172,0,-0.053,0,0.2,1.49,50,0,1.5,0,0,0
3923589,0.172,0,-0.038,0,0.2,1.467,50,0,1.5,0,0,0
3923590,0.172,0,-0.027,0,0.2,1.45,50,0,1.5,0,0,0
3923591,0.172,0,-0.021,0,0.2,1.442,50,0,1.5,0,0,0
3923592,0.172,0,-0.012,0,0.2,1.428,50,0,1.5,0,0,0
3923593,0.172,0,-0.004,0,0.2,1.416,50,0,1.5,0,0,0
3923594,0.166,0,-0.012,0,0.2,1.734,50,0,1.5,0,0,0
3923595,0.172,0,-0.012,0,0.2,1.427,50,0,1.5,0,0,0
3923596,0.172,0,0,0,0.2,1.41,50,0,1.5,0,0,0
3923597,0.166,0,-0.017,0,0.2,1.742,50,0,1.5,0,0,0
3923598,0.172,0,-0.014,0,0.2,1.43,50,0,1.5,0,0,0
3923599,0.166,0,-0.011,0,0.2,1.733,50,0,1.5,0,0,0
3923600,0.172,0,-0.025,0,0.2,1.447,50,0,1.5,0,0,0
3923601,0.172,0,-0.008,0,0.2,1.422,50,0,1.5,0,0,0
3923602,0.172,0,-0.005,0,0.2,1.417,50,0,1.5,0,0,0
3923603,0.172,0,0.001,0,0.2,1.408,50,0,1.5,0,0,0
3923604,0.166,0,-0.001,0,0.2,1.717,50,0,1.5,0,0,0
3923605,0.172,0,-0.005,0,0.2,1.418,50,0,1.5,0,0,0
3923606,0.172,0,0.007,0,0.2,1.399,50,0,1.5,0,0,0
3923607,0.172,0,0.004,0,0.2,1.404,50,0,1.5,0,0,0
3923608,0.172,0,0.013,0,0.2,1.39,50,0,1.5,0,0,0
3923609,0.172,0,0.024,0,0.2,1.374,50,0,1.5,0,0,0
3923610,0.172,0,0.025,0,0.2,1.373,50,0,1.5,0,0,0
3923611,0.172,0,0.03,0,0.2,1.364,50,0,1.5,0,0,0
3923612,0.166,0,0.02,0,0.2,1.686,50,0,1.5,0,0,0
3923613,0.166,0,0.003,0,0.2,1.712,50,0,1.5,0,0,0
3923614,0.172,0,0.005,0,0.2,1.401,50,0,1.5,0,0,0
3923615,0.172,0,0.006,0,0.2,1.4,50,0,1.5,0,0,0
3923616,0.172,0,0.005,0,0.2,1.402,50,0,1.5,0,0,0
3923617,0.172,0,0.019,0,0.2,1.382,50,0,1.5,0,0,0
3923618,0.172,0,0.024,0,0.2,1.373,50,0,1.5,0,0,0
3923619,0.172,0,0.025,0,0.2,1.371,50,0,1.5,0,0,0
3923620,0.172,0,0.03,0,0.2,1.364,50,0,1.5,0,0,0
3923621,0.166,0,0.02,0,0.2,1.687,50,0,1.5,0,0,0
3923622,0.166,0,0.002,0,0.2,1.713,50,0,1.5,0,0,0
3923623,0.166,0,-0.01,0,0.2,1.731,50,0,1.5,0,0,0
3923624,0.172,0,-0.016,0,0.2,1.434,50,0,1.5,0,0,0
3923625,0.166,0,-0.026,0,0.2,1.755,50,0,1.5,0,0,0
3923626,0.172,0,-0.027,0,0.2,1.45,50,0,1.5,0,0,0
3923627,0.172,0,-0.011,0,0.2,1.426,50,0,1.5,0,0,0
3923628,0.166,0,-0.026,0,0.2,1.755,50,0,1.5,0,0,0
3923629,0.166,0,-0.04,0,0.2,1.776,50,0,1.5,0,0,0
3923630,0.166,0,-0.042,0,0.2,1.779,50,0,1.5,0,0,0
3923631,0.172,0,-0.049,0,0.2,1.483,50,0,1.5,0,0,0
3923632,0.172,0,-0.04,0,0.2,1.469,50,0,1.5,0,0,0
3923633,0.172,0,-0.031,0,0.2,1.456,50,0,1.5,0,0,0
3923634,0.172,0,-0.018,0,0.2,1.437,50,0,1.5,0,0,0
3923635,0.172,0,-0.008,0,0.2,1.421,50,0,1.5,0,0,0
3923636,0.172,0,-0.003,0,0.2,1.414,50,0,1.5,0,0,0
3923637,0.172,0,0.006,0,0.2,1.401,50,0,1.5,0,0,0
3923638,0.172,0,0.013,0,0.2,1.391,50,0,1.5,0,0,0
3923639,0.172,0,0.019,0,0.2,1.381,50,0,1.5,0,0,0
3923640,0.172,0,0.025,0,0.2,1.373,50,0,1.5,0,0,0
3923641,0.172,0,0.03,0,0.2,1.365,50,0,1.5,0,0,0
3923642,0.172,0,0.034,0,0.2,1.359,50,0,1.5,0,0,0
3923643,0.172,0,0.038,0,0.2,1.353,50,0,1.5,0,0,0
3923644,0.172,0,0.042,0,0.2,1.347,50,0,1.5,0,0,0
3923645,0.172,0,0.045,0,0.2,1.343,50,0,1.5,0,0,0
3923646,0.172,0,0.047,0,0.2,1.339,50,0,1.5,0,0,0
3923647,0.172,0,0.049,0,0.2,1.335,50,0,1.5,0,0,0
3923648,0.166,0,0.037,0,0.2,1.661,50,0,1.5,0,0,0
3923649,0.166,0,0.018,0,0.2,1.69,50,0,1.5,0,0,0
3923650,0.166,0,0.004,0,0.2,1.71,50,0,1.5,0,0,0
3923651,0.172,0,-0.004,0,0.2,1.415,50,0,1.5,0,0,0
3923652,0.172,0,0,0,0.2,1.41,50,0,1.5,0,0,0
3923653,0.172,0,0.003,0,0.2,1.404,50,0,1.5,0,0,0
3923654,0.172,0,0.012,0,0.2,1.391,50,0,1.5,0,0,0
3923655,0.172,0,0.019,0,0.2,1.382,50,0,1.5,0,0,0
3923656,0.166,0,0.005,0,0.2,1.708,50,0,1.5,0,0,0
3923657,0.172,0,0.004,0,0.2,1.404,50,0,1.5,0,0,0
3923658,0.172,0,0.013,0,0.2,1.39,50,0,1.5,0,0,0
3923659,0.166,0,-0.006,0,0.2,1.725,50,0,1.5,0,0,0
3923660,0.166,0,-0.019,0,0.2,1.745,50,0,1.5,0,0,0
3923661,0.166,0,-0.025,0,0.2,1.754,50,0,1.5,0,0,0
3923662,0.172,0,-0.034,0,0.2,1.461,50,0,1.5,0,0,0
3923663,0.172,0,-0.027,0,0.2,1.451,50,0,1.5,0,0,0
3923664,0.172,0,-0.021,0,0.2,1.441,50,0,1.5,0,0,0
3923665,0.172,0,-0.01,0,0.2,1.424,50,0,1.5,0,0,0
3923666,0.172,0,-0.001,0,0.2,1.411,50,0,1.5,0,0,0
3923667,0.172,0,0.002,0,0.2,1.407,50,0,1.5,0,0,0
3923668,0.166,0,-0.005,0,0.2,1.724,50,0,1.5,0,0,0
3923669,0.166,0,-0.021,0,0.2,1.747,50,0,1.5,0,0,0
3923670,0.172,0,-0.016,0,0.2,1.434,50,0,1.5,0,0,0
3923671,0.172,0,-0.014,0,0.2,1.431,50,0,1.5,0,0,0
3923672,0.172,0,-0.013,0,0.2,1.43,50,0,1.5,0,0,0
3923673,0.172,0,0.001,0,0.2,1.407,50,0,1.5,0,0,0
3923674,0.172,0,0.008,0,0.2,1.397,50,0,1.5,0,0,0
3923675,0.172,0,0.011,0,0.2,1.393,50,0,1.5,0,0,0
3923676,0.172,0,0.017,0,0.2,1.383,50,0,1.5,0,0,0
3923677,0.172,0,0.022,0,0.2,1.376,50,0,1.5,0,0,0
3923678,0.166,0,0.012,0,0.2,1.698,50,0,1.5,0,0,0
3923679,0.166,0,-0.005,0,0.2,1.723,50,0,1.5,0,0,0
3923680,0.172,0,-0.002,0,0.2,1.412,50,0,1.5,0,0,0
3923681,0.172,0,-0.001,0,0.2,1.411,50,0,1.5,0,0,0
3923682,0.172,0,-0.002,0,0.2,1.412,50,0,1.5,0,0,0
3923683,0.172,0,0.012,0,0.2,1.391,50,0,1.5,0,0,0
3923684,0.166,0,0.004,0,0.2,1.711,50,0,1.5,0,0,0
3923685,0.172,0,-0.001,0,0.2,1.412,50,0,1.5,0,0,0
3923686,0.172,0,0.01,0,0.2,1.395,50,0,1.5,0,0,0
3923687,0.166,0,-0.009,0,0.2,1.729,50,0,1.5,0,0,0
3923688,0.166,0,-0.021,0,0.2,1.748,50,0,1.5,0,0,0
3923689,0.166,0,-0.026,0,0.2,1.756,50,0,1.5,0,0,0
3923690,0.172,0,-0.035,0,0.2,1.462,50,0,1.5,0,0,0
3923691,0.166,0,-0.042,0,0.2,1.779,50,0,1.5,0,0,0
3923692,0.172,0,-0.042,0,0.2,1.472,50,0,1.5,0,0,0
