%Time (ms),Hubangle(Theta in rad),Tip Deflection(m),Hub Angular Velocity (rads/s),Tip Velocity (m/s),Position Reference (rad),Output Voltage (V),K1 (Hub Prop),K2 (Tip Prop),K3 (Hub Deriv),K4 (Tip Deriv),%4/25/20193:15 PM,
4198990,0.196,-0.001,0.099,0.002,0.2,-0.077,12,0,1.2,1.2,0,0
4198991,0.196,-0.001,0.103,0.002,0.2,-0.082,12,0,1.2,1.2,0,0
4198992,0.196,0,0.114,0.002,0.2,-0.096,12,0,1.2,1.2,0,0
4198993,0.196,-0.001,0.131,0.003,0.2,-0.116,12,0,1.2,1.2,0,0
4198994,0.196,-0.001,0.135,0.002,0.2,-0.12,12,0,1.2,1.2,0,0
4198995,0.196,-0.001,0.144,0.002,0.2,-0.131,12,0,1.2,1.2,0,0
4198996,0.19,-0.001,0.136,0.001,0.2,-0.047,12,0,1.2,1.2,0,0
4198997,0.19,-0.001,0.121,0,0.2,-0.027,12,0,1.2,1.2,0,0
4198998,0.196,0,0.124,0.002,0.2,-0.107,12,0,1.2,1.2,0,0
4198999,0.196,-0.001,0.125,0.002,0.2,-0.109,12,0,1.2,1.2,0,0
4199000,0.196,0,0.125,0.002,0.2,-0.108,12,0,1.2,1.2,0,0
4199001,0.196,0,0.138,0.005,0.2,-0.127,12,0,1.2,1.2,0,0
4199002,0.196,0,0.142,0.006,0.2,-0.134,12,0,1.2,1.2,0,0
4199003,0.196,-0.001,0.142,0.006,0.2,-0.134,12,0,1.2,1.2,0,0
4199004,0.196,-0.001,0.146,0.005,0.2,-0.138,12,0,1.2,1.2,0,0
4199005,0.196,-0.001,0.148,0.005,0.2,-0.139,12,0,1.2,1.2,0,0
4199006,0.196,-0.001,0.149,0.003,0.2,-0.138,12,0,1.2,1.2,0,0
4199007,0.196,-0.001,0.149,0.002,0.2,-0.138,12,0,1.2,1.2,0,0
4199008,0.196,0,0.149,0.003,0.2,-0.139,12,0,1.2,1.2,0,0
4199009,0.196,-0.001,0.148,0.003,0.2,-0.138,12,0,1.2,1.2,0,0
4199010,0.196,-0.001,0.147,0.002,0.2,-0.134,12,0,1.2,1.2,0,0
4199011,0.196,-0.001,0.145,0.002,0.2,-0.133,12,0,1.2,1.2,0,0
4199012,0.196,0,0.143,0.003,0.2,-0.131,12,0,1.2,1.2,0,0
4199013,0.196,-0.001,0.14,0.002,0.2,-0.127,12,0,1.2,1.2,0,0
4199014,0.196,0,0.138,0.003,0.2,-0.125,12,0,1.2,1.2,0,0
4199015,0.196,-0.001,0.135,0.004,0.2,-0.122,12,0,1.2,1.2,0,0
4199016,0.196,-0.001,0.131,0.002,0.2,-0.116,12,0,1.2,1.2,0,0
4199017,0.196,-0.001,0.128,0.002,0.2,-0.111,12,0,1.2,1.2,0,0
4199018,0.196,-0.001,0.124,0.001,0.2,-0.106,12,0,1.2,1.2,0,0
4199019,0.196,0,0.12,0.001,0.2,-0.102,12,0,1.2,1.2,0,0
4199020,0.196,0,0.116,0.003,0.2,-0.099,12,0,1.2,1.2,0,0
4199021,0.196,-0.001,0.112,0.002,0.2,-0.094,12,0,1.2,1.2,0,0
4199022,0.196,0,0.108,0.004,0.2,-0.09,12,0,1.2,1.2,0,0
4199023,0.196,0,0.104,0.006,0.2,-0.088,12,0,1.2,1.2,0,0
4199024,0.196,-0.001,0.099,0.004,0.2,-0.08,12,0,1.2,1.2,0,0
4199025,0.196,0,0.095,0.005,0.2,-0.076,12,0,1.2,1.2,0,0
4199026,0.196,0,0.091,0.007,0.2,-0.074,12,0,1.2,1.2,0,0
4199027,0.196,0,0.087,0.007,0.2,-0.069,12,0,1.2,1.2,0,0
4199028,0.196,0,0.082,0.009,0.2,-0.065,12,0,1.2,1.2,0,0
4199029,0.196,0,0.078,0.01,0.2,-0.062,12,0,1.2,1.2,0,0
4199030,0.196,0,0.074,0.01,0.2,-0.058,12,0,1.2,1.2,0,0
4199031,0.196,0,0.07,0.011,0.2,-0.054,12,0,1.2,1.2,0,0
4199032,0.196,-0.001,0.066,0.01,0.2,-0.048,12,0,1.2,1.2,0,0
4199033,0.19,0,0.048,0.01,0.2,0.048,12,0,1.2,1.2,0,0
4199034,0.202,0,0.052,0.011,0.2,-0.105,12,0,1.2,1.2,0,0
4199035,0.196,-0.001,0.061,0.009,0.2,-0.04,12,0,1.2,1.2,0,0
4199036,0.196,0,0.043,0.009,0.2,-0.019,12,0,1.2,1.2,0,0
4199037,0.196,0,0.053,0.011,0.2,-0.032,12,0,1.2,1.2,0,0
4199038,0.196,-0.001,0.051,0.008,0.2,-0.027,12,0,1.2,1.2,0,0
4199039,0.196,0,0.038,0.008,0.2,-0.012,12,0,1.2,1.2,0,0
4199040,0.196,0,0.041,0.01,0.2,-0.017,12,0,1.2,1.2,0,0
4199041,0.19,0,0.022,0.009,0.2,0.08,12,0,1.2,1.2,0,0
4199042,0.196,0,0.013,0.009,0.2,0.017,12,0,1.2,1.2,0,0
4199043,0.196,0,0.016,0.01,0.2,0.012,12,0,1.2,1.2,0,0
4199044,0.202,0.001,0.019,0.012,0.2,-0.067,12,0,1.2,1.2,0,0
4199045,0.196,0,0.028,0.013,0.2,-0.005,12,0,1.2,1.2,0,0
4199046,0.196,-0.001,0.026,0.011,0.2,-0.001,12,0,1.2,1.2,0,0
4199047,0.196,0.001,0.029,0.012,0.2,-0.006,12,0,1.2,1.2,0,0
4199048,0.196,0,0.025,0.013,0.2,-0.002,12,0,1.2,1.2,0,0
4199049,0.196,0,0.018,0.011,0.2,0.009,12,0,1.2,1.2,0,0
4199050,0.196,0,0.02,0.013,0.2,0.005,12,0,1.2,1.2,0,0
4199051,0.202,0,0.031,0.013,0.2,-0.082,12,0,1.2,1.2,0,0
4199052,0.196,0,0.035,0.011,0.2,-0.012,12,0,1.2,1.2,0,0
4199053,0.202,0,0.042,0.012,0.2,-0.094,12,0,1.2,1.2,0,0
4199054,0.196,0,0.055,0.011,0.2,-0.035,12,0,1.2,1.2,0,0
4199055,0.196,-0.001,0.042,0.009,0.2,-0.018,12,0,1.2,1.2,0,0
4199056,0.202,0,0.056,0.008,0.2,-0.107,12,0,1.2,1.2,0,0
4199057,0.196,0,0.059,0.009,0.2,-0.037,12,0,1.2,1.2,0,0
4199058,0.196,0,0.043,0.007,0.2,-0.016,12,0,1.2,1.2,0,0
4199059,0.202,0.001,0.065,0.009,0.2,-0.118,12,0,1.2,1.2,0,0
4199060,0.196,0,0.061,0.01,0.2,-0.042,12,0,1.2,1.2,0,0
4199061,0.202,0,0.059,0.009,0.2,-0.111,12,0,1.2,1.2,0,0
4199062,0.202,0,0.087,0.01,0.2,-0.146,12,0,1.2,1.2,0,0
4199063,0.202,0,0.091,0.009,0.2,-0.15,12,0,1.2,1.2,0,0
4199064,0.202,0,0.103,0.008,0.2,-0.163,12,0,1.2,1.2,0,0
4199065,0.202,0,0.119,0.008,0.2,-0.183,12,0,1.2,1.2,0,0
4199066,0.196,-0.001,0.11,0.006,0.2,-0.095,12,0,1.2,1.2,0,0
4199067,0.202,0,0.112,0.005,0.2,-0.17,12,0,1.2,1.2,0,0
4199068,0.202,0,0.125,0.005,0.2,-0.186,12,0,1.2,1.2,0,0
4199069,0.196,0,0.109,0.004,0.2,-0.091,12,0,1.2,1.2,0,0
4199070,0.202,0,0.112,0.004,0.2,-0.168,12,0,1.2,1.2,0,0
4199071,0.196,0,0.114,0.004,0.2,-0.098,12,0,1.2,1.2,0,0
4199072,0.196,0.001,0.085,0.005,0.2,-0.064,12,0,1.2,1.2,0,0
4199073,0.202,0.001,0.094,0.007,0.2,-0.151,12,0,1.2,1.2,0,0
4199074,0.196,0,0.087,0.007,0.2,-0.069,12,0,1.2,1.2,0,0
4199075,0.202,0.001,0.076,0.01,0.2,-0.134,12,0,1.2,1.2,0,0
4199076,0.202,0.001,0.097,0.014,0.2,-0.163,12,0,1.2,1.2,0,0
4199077,0.202,0.001,0.095,0.013,0.2,-0.16,12,0,1.2,1.2,0,0
4199078,0.196,0.001,0.087,0.016,0.2,-0.079,12,0,1.2,1.2,0,0
4199079,0.196,0.001,0.077,0.017,0.2,-0.07,12,0,1.2,1.2,0,0
4199080,0.196,0.001,0.062,0.017,0.2,-0.052,12,0,1.2,1.2,0,0
4199081,0.202,0.001,0.058,0.019,0.2,-0.122,12,0,1.2,1.2,0,0
4199082,0.196,0,0.05,0.018,0.2,-0.037,12,0,1.2,1.2,0,0
4199083,0.202,0.001,0.049,0.017,0.2,-0.109,12,0,1.2,1.2,0,0
4199084,0.202,0.001,0.065,0.019,0.2,-0.13,12,0,1.2,1.2,0,0
4199085,0.202,0,0.065,0.016,0.2,-0.127,12,0,1.2,1.2,0,0
4199086,0.202,0.001,0.071,0.016,0.2,-0.135,12,0,1.2,1.2,0,0
4199087,0.196,0,0.069,0.016,0.2,-0.058,12,0,1.2,1.2,0,0
4199088,0.202,0.001,0.063,0.014,0.2,-0.123,12,0,1.2,1.2,0,0
4199089,0.202,0.001,0.075,0.016,0.2,-0.138,12,0,1.2,1.2,0,0
4199090,0.196,0.001,0.056,0.017,0.2,-0.044,12,0,1.2,1.2,0,0
4199091,0.196,0.001,0.043,0.02,0.2,-0.032,12,0,1.2,1.2,0,0
4199092,0.202,0.001,0.052,0.022,0.2,-0.118,12,0,1.2,1.2,0,0
4199093,0.196,0.001,0.034,0.024,0.2,-0.027,12,0,1.2,1.2,0,0
4199094,0.202,0.001,0.029,0.027,0.2,-0.096,12,0,1.2,1.2,0,0
4199095,0.196,0.001,0.034,0.028,0.2,-0.03,12,0,1.2,1.2,0,0
4199096,0.196,0.001,0.011,0.029,0.2,-0.005,12,0,1.2,1.2,0,0
4199097,0.202,0.001,0.016,0.031,0.2,-0.086,12,0,1.2,1.2,0,0
4199098,0.202,0.001,0.026,0.03,0.2,-0.096,12,0,1.2,1.2,0,0
4199099,0.196,0.001,0.009,0.028,0.2,-0.001,12,0,1.2,1.2,0,0
4199100,0.202,0.001,0.019,0.027,0.2,-0.085,12,0,1.2,1.2,0,0
4199101,0.196,0,0.018,0.024,0.2,-0.006,12,0,1.2,1.2,0,0
4199102,0.202,0.001,0.006,0.021,0.2,-0.063,12,0,1.2,1.2,0,0
4199103,0.196,0.001,0.009,0.021,0.2,0.008,12,0,1.2,1.2,0,0
4199104,0.196,0.001,-0.008,0.018,0.2,0.032,12,0,1.2,1.2,0,0
4199105,0.196,0.001,-0.017,0.017,0.2,0.043,12,0,1.2,1.2,0,0
4199106,0.196,0.001,-0.027,0.017,0.2,0.056,12,0,1.2,1.2,0,0
4199107,0.196,0.001,-0.043,0.015,0.2,0.078,12,0,1.2,1.2,0,0
4199108,0.202,0.001,-0.034,0.015,0.2,-0.008,12,0,1.2,1.2,0,0
4199109,0.196,0.001,-0.037,0.015,0.2,0.07,12,0,1.2,1.2,0,0
4199110,0.196,0.001,-0.05,0.013,0.2,0.088,12,0,1.2,1.2,0,0
4199111,0.202,0.001,-0.034,0.015,0.2,-0.006,12,0,1.2,1.2,0,0
4199112,0.196,0.001,-0.038,0.014,0.2,0.073,12,0,1.2,1.2,0,0
4199113,0.196,0.001,-0.056,0.012,0.2,0.097,12,0,1.2,1.2,0,0
4199114,0.202,0.001,-0.035,0.012,0.2,-0.002,12,0,1.2,1.2,0,0
4199115,0.202,0.001,-0.025,0.011,0.2,-0.012,12,0,1.2,1.2,0,0
4199116,0.196,0.001,-0.036,0.009,0.2,0.076,12,0,1.2,1.2,0,0
4199117,0.202,0.001,-0.02,0.008,0.2,-0.015,12,0,1.2,1.2,0,0
4199118,0.202,0,-0.002,0.006,0.2,-0.034,12,0,1.2,1.2,0,0
4199119,0.202,0,-0.003,0.002,0.2,-0.03,12,0,1.2,1.2,0,0
4199120,0.202,0,0.013,0,0.2,-0.045,12,0,1.2,1.2,0,0
4199121,0.196,0.001,0.014,-0.002,0.2,0.029,12,0,1.2,1.2,0,0
4199122,0.202,0,0.013,-0.004,0.2,-0.041,12,0,1.2,1.2,0,0
4199123,0.202,0.001,0.029,-0.005,0.2,-0.058,12,0,1.2,1.2,0,0
4199124,0.196,0.001,0.014,-0.004,0.2,0.032,12,0,1.2,1.2,0,0
4199125,0.202,0.001,0.019,-0.003,0.2,-0.049,12,0,1.2,1.2,0,0
4199126,0.202,0.001,0.038,-0.001,0.2,-0.074,12,0,1.2,1.2,0,0
4199127,0.196,0.001,0.018,0.001,0.2,0.02,12,0,1.2,1.2,0,0
4199128,0.202,0.002,0.024,0.005,0.2,-0.065,12,0,1.2,1.2,0,0
4199129,0.202,0.001,0.042,0.008,0.2,-0.09,12,0,1.2,1.2,0,0
4199130,0.196,0.001,0.022,0.009,0.2,0.007,12,0,1.2,1.2,0,0
4199131,0.202,0.002,0.026,0.013,0.2,-0.077,12,0,1.2,1.2,0,0
4199132,0.196,0.001,0.03,0.015,0.2,-0.009,12,0,1.2,1.2,0,0
4199133,0.202,0.002,0.017,0.016,0.2,-0.069,12,0,1.2,1.2,0,0
4199134,0.202,0.002,0.033,0.021,0.2,-0.095,12,0,1.2,1.2,0,0
4199135,0.202,0.001,0.036,0.021,0.2,-0.099,12,0,1.2,1.2,0,0
4199136,0.202,0.001,0.042,0.021,0.2,-0.106,12,0,1.2,1.2,0,0
4199137,0.202,0.001,0.055,0.022,0.2,-0.122,12,0,1.2,1.2,0,0
4199138,0.202,0.001,0.056,0.021,0.2,-0.122,12,0,1.2,1.2,0,0
4199139,0.202,0.001,0.062,0.021,0.2,-0.129,12,0,1.2,1.2,0,0
4199140,0.196,0.001,0.052,0.021,0.2,-0.044,12,0,1.2,1.2,0,0
4199141,0.196,0.001,0.035,0.021,0.2,-0.023,12,0,1.2,1.2,0,0
4199142,0.202,0.002,0.038,0.022,0.2,-0.101,12,0,1.2,1.2,0,0
4199143,0.196,0.001,0.024,0.022,0.2,-0.012,12,0,1.2,1.2,0,0
4199144,0.196,0.002,0.002,0.023,0.2,0.014,12,0,1.2,1.2,0,0
4199145,0.202,0.003,0.015,0.027,0.2,-0.079,12,0,1.2,1.2,0,0
4199146,0.196,0.002,0.003,0.028,0.2,0.006,12,0,1.2,1.2,0,0
4199147,0.196,0.003,-0.02,0.03,0.2,0.031,12,0,1.2,1.2,0,0
4199148,0.202,0.003,-0.005,0.037,0.2,-0.068,12,0,1.2,1.2,0,0
4199149,0.196,0.002,-0.014,0.037,0.2,0.016,12,0,1.2,1.2,0,0
4199150,0.196,0.002,-0.036,0.037,0.2,0.042,12,0,1.2,1.2,0,0
4199151,0.202,0.003,-0.019,0.041,0.2,-0.056,12,0,1.2,1.2,0,0
4199152,0.202,0.003,-0.013,0.041,0.2,-0.064,12,0,1.2,1.2,0,0
4199153,0.202,0.003,-0.012,0.042,0.2,-0.065,12,0,1.2,1.2,0,0
4199154,0.202,0.002,0.006,0.043,0.2,-0.089,12,0,1.2,1.2,0,0
4199155,0.196,0.002,0.002,0.042,0.2,-0.008,12,0,1.2,1.2,0,0
4199156,0.202,0.003,0,0.042,0.2,-0.081,12,0,1.2,1.2,0,0
4199157,0.196,0.002,0,0.041,0.2,-0.006,12,0,1.2,1.2,0,0
4199158,0.196,0.002,-0.022,0.039,0.2,0.023,12,0,1.2,1.2,0,0
4199159,0.202,0.002,-0.012,0.039,0.2,-0.062,12,0,1.2,1.2,0,0
4199160,0.202,0.001,-0.002,0.035,0.2,-0.069,12,0,1.2,1.2,0,0
4199161,0.202,0.002,-0.003,0.032,0.2,-0.065,12,0,1.2,1.2,0,0
4199162,0.202,0.003,0.015,0.033,0.2,-0.087,12,0,1.2,1.2,0,0
4199163,0.196,0.002,0.01,0.031,0.2,-0.005,12,0,1.2,1.2,0,0
4199164,0.202,0.002,0.007,0.029,0.2,-0.074,12,0,1.2,1.2,0,0
4199165,0.196,0.002,0.007,0.029,0.2,0,12,0,1.2,1.2,0,0
4199166,0.196,0.003,-0.016,0.029,0.2,0.028,12,0,1.2,1.2,0,0
4199167,0.202,0.003,-0.006,0.029,0.2,-0.057,12,0,1.2,1.2,0,0
4199168,0.196,0.003,-0.011,0.029,0.2,0.022,12,0,1.2,1.2,0,0
4199169,0.196,0.003,-0.034,0.03,0.2,0.048,12,0,1.2,1.2,0,0
4199170,0.202,0.003,-0.016,0.031,0.2,-0.047,12,0,1.2,1.2,0,0
4199171,0.196,0.002,-0.024,0.029,0.2,0.038,12,0,1.2,1.2,0,0
4199172,0.209,0.002,-0.016,0.027,0.2,-0.117,12,0,1.2,1.2,0,0
4199173,0.202,0.002,0.015,0.025,0.2,-0.079,12,0,1.2,1.2,0,0
4199174,0.196,0.001,-0.003,0.021,0.2,0.022,12,0,1.2,1.2,0,0
4199175,0.202,0.002,0.008,0.018,0.2,-0.061,12,0,1.2,1.2,0,0
4199176,0.202,0.002,0.024,0.017,0.2,-0.08,12,0,1.2,1.2,0,0
4199177,0.196,0.001,-0.001,0.013,0.2,0.029,12,0,1.2,1.2,0,0
4199178,0.202,0.002,0.009,0.011,0.2,-0.054,12,0,1.2,1.2,0,0
4199179,0.196,0.001,0.011,0.009,0.2,0.019,12,0,1.2,1.2,0,0
4199180,0.202,0.001,-0.001,0.004,0.2,-0.033,12,0,1.2,1.2,0,0
4199181,0.202,0.002,0.016,0.003,0.2,-0.053,12,0,1.2,1.2,0,0
4199182,0.196,0.002,0.005,0.003,0.2,0.034,12,0,1.2,1.2,0,0
4199183,0.202,0.002,0.005,0.001,0.2,-0.037,12,0,1.2,1.2,0,0
4199184,0.202,0.003,0.024,0.003,0.2,-0.062,12,0,1.2,1.2,0,0
4199185,0.202,0.002,0.018,0.003,0.2,-0.055,12,0,1.2,1.2,0,0
4199186,0.202,0.003,0.029,0.003,0.2,-0.069,12,0,1.2,1.2,0,0
4199187,0.202,0.003,0.041,0.006,0.2,-0.086,12,0,1.2,1.2,0,0
4199188,0.202,0.003,0.042,0.007,0.2,-0.089,12,0,1.2,1.2,0,0
4199189,0.202,0.003,0.049,0.008,0.2,-0.098,12,0,1.2,1.2,0,0
4199190,0.202,0.003,0.053,0.01,0.2,-0.106,12,0,1.2,1.2,0,0
4199191,0.202,0.002,0.057,0.009,0.2,-0.11,12,0,1.2,1.2,0,0
4199192,0.202,0.003,0.061,0.01,0.2,-0.114,12,0,1.2,1.2,0,0
4199193,0.202,0.002,0.064,0.01,0.2,-0.118,12,0,1.2,1.2,0,0
4199194,0.196,0.003,0.052,0.009,0.2,-0.029,12,0,1.2,1.2,0,0
4199195,0.202,0.003,0.047,0.011,0.2,-0.099,12,0,1.2,1.2,0,0
4199196,0.202,0.003,0.055,0.011,0.2,-0.109,12,0,1.2,1.2,0,0
4199197,0.202,0.003,0.048,0.012,0.2,-0.101,12,0,1.2,1.2,0,0
4199198,0.202,0.003,0.054,0.015,0.2,-0.112,12,0,1.2,1.2,0,0
4199199,0.196,0.003,0.046,0.015,0.2,-0.031,12,0,1.2,1.2,0,0
4199200,0.209,0.003,0.052,0.015,0.2,-0.184,12,0,1.2,1.2,0,0
4199201,0.202,0.003,0.067,0.018,0.2,-0.132,12,0,1.2,1.2,0,0
4199202,0.202,0.003,0.054,0.02,0.2,-0.119,12,0,1.2,1.2,0,0
4199203,0.202,0.003,0.067,0.021,0.2,-0.136,12,0,1.2,1.2,0,0
4199204,0.202,0.004,0.069,0.026,0.2,-0.144,12,0,1.2,1.2,0,0
4199205,0.196,0.003,0.046,0.029,0.2,-0.046,12,0,1.2,1.2,0,0
4199206,0.202,0.004,0.045,0.031,0.2,-0.12,12,0,1.2,1.2,0,0
4199207,0.202,0.003,0.049,0.034,0.2,-0.129,12,0,1.2,1.2,0,0
4199208,0.202,0.003,0.041,0.033,0.2,-0.119,12,0,1.2,1.2,0,0
4199209,0.202,0.003,0.045,0.034,0.2,-0.125,12,0,1.2,1.2,0,0
4199210,0.202,0.003,0.05,0.033,0.2,-0.13,12,0,1.2,1.2,0,0
4199211,0.209,0.003,0.061,0.03,0.2,-0.213,12,0,1.2,1.2,0,0
4199212,0.202,0.003,0.069,0.031,0.2,-0.149,12,0,1.2,1.2,0,0
4199213,0.202,0.003,0.063,0.029,0.2,-0.14,12,0,1.2,1.2,0,0
4199214,0.202,0.003,0.071,0.026,0.2,-0.146,12,0,1.2,1.2,0,0
4199215,0.202,0.003,0.066,0.025,0.2,-0.139,12,0,1.2,1.2,0,0
4199216,0.202,0.003,0.058,0.022,0.2,-0.127,12,0,1.2,1.2,0,0
4199217,0.209,0.003,0.075,0.02,0.2,-0.217,12,0,1.2,1.2,0,0
4199218,0.202,0.003,0.078,0.019,0.2,-0.146,12,0,1.2,1.2,0,0
4199219,0.202,0.003,0.07,0.017,0.2,-0.134,12,0,1.2,1.2,0,0
4199220,0.202,0.003,0.076,0.015,0.2,-0.138,12,0,1.2,1.2,0,0
4199221,0.202,0.003,0.068,0.013,0.2,-0.128,12,0,1.2,1.2,0,0
4199222,0.202,0.002,0.06,0.01,0.2,-0.113,12,0,1.2,1.2,0,0
4199223,0.209,0.003,0.074,0.008,0.2,-0.202,12,0,1.2,1.2,0,0
4199224,0.202,0.003,0.076,0.007,0.2,-0.13,12,0,1.2,1.2,0,0
4199225,0.202,0.003,0.066,0.005,0.2,-0.115,12,0,1.2,1.2,0,0
4199226,0.202,0.002,0.071,0.003,0.2,-0.118,12,0,1.2,1.2,0,0
4199227,0.202,0.003,0.062,0.002,0.2,-0.107,12,0,1.2,1.2,0,0
4199228,0.202,0.002,0.053,-0.001,0.2,-0.092,12,0,1.2,1.2,0,0
4199229,0.202,0.002,0.052,-0.005,0.2,-0.087,12,0,1.2,1.2,0,0
4199230,0.202,0.002,0.046,-0.006,0.2,-0.078,12,0,1.2,1.2,0,0
4199231,0.202,0.002,0.042,-0.009,0.2,-0.07,12,0,1.2,1.2,0,0
4199232,0.202,0.001,0.038,-0.013,0.2,-0.059,12,0,1.2,1.2,0,0
4199233,0.202,0.002,0.034,-0.016,0.2,-0.052,12,0,1.2,1.2,0,0
4199234,0.196,0.001,0.016,-0.018,0.2,0.047,12,0,1.2,1.2,0,0
4199235,0.202,0.002,0.006,-0.022,0.2,-0.011,12,0,1.2,1.2,0,0
4199236,0.202,0.001,0.008,-0.023,0.2,-0.012,12,0,1.2,1.2,0,0
4199237,0.202,0.002,-0.003,-0.025,0.2,0.004,12,0,1.2,1.2,0,0
4199238,0.202,0.002,-0.001,-0.026,0.2,0.002,12,0,1.2,1.2,0,0
4199239,0.202,0.002,0.003,-0.026,0.2,-0.002,12,0,1.2,1.2,0,0
4199240,0.202,0.002,-0.002,-0.027,0.2,0.005,12,0,1.2,1.2,0,0
4199241,0.209,0.002,0.012,-0.026,0.2,-0.087,12,0,1.2,1.2,0,0
4199242,0.202,0.002,0.018,-0.026,0.2,-0.019,12,0,1.2,1.2,0,0
4199243,0.196,0.003,-0.003,-0.025,0.2,0.077,12,0,1.2,1.2,0,0
4199244,0.202,0.003,-0.002,-0.022,0.2,-0.001,12,0,1.2,1.2,0,0
4199245,0.202,0.002,-0.002,-0.022,0.2,-0.002,12,0,1.2,1.2,0,0
4199246,0.196,0.003,-0.031,-0.02,0.2,0.105,12,0,1.2,1.2,0,0
4199247,0.202,0.003,-0.031,-0.017,0.2,0.027,12,0,1.2,1.2,0,0
4199248,0.196,0.002,-0.035,-0.017,0.2,0.107,12,0,1.2,1.2,0,0
4199249,0.202,0.003,-0.054,-0.015,0.2,0.054,12,0,1.2,1.2,0,0
4199250,0.202,0.002,-0.042,-0.014,0.2,0.037,12,0,1.2,1.2,0,0
4199251,0.202,0.002,-0.044,-0.015,0.2,0.041,12,0,1.2,1.2,0,0
4199252,0.202,0.002,-0.042,-0.015,0.2,0.038,12,0,1.2,1.2,0,0
4199253,0.209,0.002,-0.018,-0.015,0.2,-0.064,12,0,1.2,1.2,0,0
4199254,0.202,0.002,-0.013,-0.015,0.2,0.004,12,0,1.2,1.2,0,0
4199255,0.202,0.003,-0.015,-0.013,0.2,0.004,12,0,1.2,1.2,0,0
4199256,0.202,0.003,-0.004,-0.011,0.2,-0.012,12,0,1.2,1.2,0,0
4199257,0.202,0.003,-0.006,-0.009,0.2,-0.011,12,0,1.2,1.2,0,0
4199258,0.202,0.003,-0.01,-0.007,0.2,-0.01,12,0,1.2,1.2,0,0
4199259,0.202,0.003,-0.005,-0.003,0.2,-0.02,12,0,1.2,1.2,0,0
4199260,0.202,0.003,-0.005,-0.001,0.2,-0.023,12,0,1.2,1.2,0,0
4199261,0.202,0.003,-0.005,0,0.2,-0.025,12,0,1.2,1.2,0,0
4199262,0.202,0.003,-0.004,0.003,0.2,-0.029,12,0,1.2,1.2,0,0
4199263,0.202,0.003,-0.003,0.004,0.2,-0.03,12,0,1.2,1.2,0,0
4199264,0.209,0.003,0.012,0.004,0.2,-0.122,12,0,1.2,1.2,0,0
4199265,0.202,0.002,0.019,0.004,0.2,-0.057,12,0,1.2,1.2,0,0
4199266,0.202,0.002,0.013,0.003,0.2,-0.049,12,0,1.2,1.2,0,0
4199267,0.202,0.002,0.022,0.002,0.2,-0.058,12,0,1.2,1.2,0,0
4199268,0.202,0.001,0.017,-0.002,0.2,-0.049,12,0,1.2,1.2,0,0
4199269,0.202,0.002,0.011,-0.004,0.2,-0.039,12,0,1.2,1.2,0,0
4199270,0.202,0.002,0.014,-0.004,0.2,-0.042,12,0,1.2,1.2,0,0
4199271,0.202,0.001,0.012,-0.007,0.2,-0.035,12,0,1.2,1.2,0,0
4199272,0.202,0.002,0.011,-0.008,0.2,-0.033,12,0,1.2,1.2,0,0
4199273,0.202,0.001,0.01,-0.009,0.2,-0.03,12,0,1.2,1.2,0,0
4199274,0.202,0.001,0.009,-0.014,0.2,-0.024,12,0,1.2,1.2,0,0
4199275,0.202,0.001,0.008,-0.015,0.2,-0.021,12,0,1.2,1.2,0,0
4199276,0.202,0.002,0.007,-0.016,0.2,-0.019,12,0,1.2,1.2,0,0
4199277,0.202,0.001,0.006,-0.018,0.2,-0.016,12,0,1.2,1.2,0,0
4199278,0.209,0.002,0.019,-0.018,0.2,-0.105,12,0,1.2,1.2,0,0
4199279,0.202,0.001,0.025,-0.018,0.2,-0.038,12,0,1.2,1.2,0,0
4199280,0.202,0.001,0.018,-0.02,0.2,-0.027,12,0,1.2,1.2,0,0
4199281,0.202,0.002,0.026,-0.02,0.2,-0.037,12,0,1.2,1.2,0,0
4199282,0.202,0.001,0.02,-0.02,0.2,-0.03,12,0,1.2,1.2,0,0
4199283,0.209,0.001,0.027,-0.023,0.2,-0.109,12,0,1.2,1.2,0,0
4199284,0.209,0.001,0.05,-0.022,0.2,-0.137,12,0,1.2,1.2,0,0
4199285,0.202,0.001,0.048,-0.023,0.2,-0.059,12,0,1.2,1.2,0,0
4199286,0.202,0.001,0.048,-0.025,0.2,-0.058,12,0,1.2,1.2,0,0
4199287,0.209,0.001,0.063,-0.025,0.2,-0.15,12,0,1.2,1.2,0,0
4199288,0.202,0.001,0.057,-0.027,0.2,-0.066,12,0,1.2,1.2,0,0
4199289,0.202,0.001,0.046,-0.03,0.2,-0.049,12,0,1.2,1.2,0,0
4199290,0.202,0.001,0.052,-0.031,0.2,-0.055,12,0,1.2,1.2,0,0
4199291,0.196,0.001,0.028,-0.034,0.2,0.051,12,0,1.2,1.2,0,0
4199292,0.202,0.001,0.011,-0.034,0.2,-0.001,12,0,1.2,1.2,0,0
4199293,0.202,0.001,0.015,-0.035,0.2,-0.006,12,0,1.2,1.2,0,0
4199294,0.202,0.001,0.001,-0.037,0.2,0.013,12,0,1.2,1.2,0,0
4199295,0.202,0.001,0.001,-0.035,0.2,0.011,12,0,1.2,1.2,0,0
4199296,0.202,0.001,0.004,-0.036,0.2,0.009,12,0,1.2,1.2,0,0
4199297,0.202,0.001,-0.003,-0.036,0.2,0.018,12,0,1.2,1.2,0,0
