%Time (ms),Hubangle(Theta in rad),Tip Deflection(m),Hub Angular Velocity (rads/s),Tip Velocity (m/s),Position Reference (rad),Output Voltage (V),K1 (Hub Prop),K2 (Tip Prop),K3 (Hub Deriv),K4 (Tip Deriv),%4/23/20193:12 PM,
4112066,-0.178,0.001,0.01,0.016,-0.2,-0.252,10,-10,1.5,1.5,0,0
4112067,-0.184,0.001,0.017,0.014,-0.2,-0.2,10,-10,1.5,1.5,0,0
4112068,-0.184,0.001,0.007,0.014,-0.2,-0.184,10,-10,1.5,1.5,0,0
4112069,-0.178,0.001,0.027,0.011,-0.2,-0.271,10,-10,1.5,1.5,0,0
4112070,-0.184,0.001,0.026,0.01,-0.2,-0.206,10,-10,1.5,1.5,0,0
4112071,-0.184,0.001,0.011,0.009,-0.2,-0.183,10,-10,1.5,1.5,0,0
4112072,-0.184,0.001,0.02,0.007,-0.2,-0.194,10,-10,1.5,1.5,0,0
4112073,-0.184,0.001,0.011,0.006,-0.2,-0.178,10,-10,1.5,1.5,0,0
4112074,-0.178,0.001,0.016,0.005,-0.2,-0.245,10,-10,1.5,1.5,0,0
4112075,-0.184,0,0.022,0.002,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112076,-0.184,0.001,0.011,0,-0.2,-0.17,10,-10,1.5,1.5,0,0
4112077,-0.184,0,0.016,-0.001,-0.2,-0.181,10,-10,1.5,1.5,0,0
4112078,-0.19,0,-0.007,-0.006,-0.2,-0.08,10,-10,1.5,1.5,0,0
4112079,-0.178,0.001,-0.008,-0.006,-0.2,-0.192,10,-10,1.5,1.5,0,0
4112080,-0.184,0,0.004,-0.008,-0.2,-0.154,10,-10,1.5,1.5,0,0
4112081,-0.178,0.001,-0.001,-0.01,-0.2,-0.198,10,-10,1.5,1.5,0,0
4112082,-0.178,0.001,0.029,-0.008,-0.2,-0.246,10,-10,1.5,1.5,0,0
4112083,-0.184,0,0.029,-0.01,-0.2,-0.187,10,-10,1.5,1.5,0,0
4112084,-0.184,0.001,0.018,-0.011,-0.2,-0.164,10,-10,1.5,1.5,0,0
4112085,-0.184,0,0.024,-0.011,-0.2,-0.179,10,-10,1.5,1.5,0,0
4112086,-0.178,0.001,0.024,-0.013,-0.2,-0.23,10,-10,1.5,1.5,0,0
4112087,-0.178,0.001,0.039,-0.011,-0.2,-0.255,10,-10,1.5,1.5,0,0
4112088,-0.184,0,0.037,-0.013,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112089,-0.178,0.001,0.048,-0.013,-0.2,-0.266,10,-10,1.5,1.5,0,0
4112090,-0.184,0.001,0.054,-0.011,-0.2,-0.216,10,-10,1.5,1.5,0,0
4112091,-0.184,0.001,0.032,-0.012,-0.2,-0.183,10,-10,1.5,1.5,0,0
4112092,-0.184,0.001,0.033,-0.011,-0.2,-0.186,10,-10,1.5,1.5,0,0
4112093,-0.184,0,0.025,-0.011,-0.2,-0.181,10,-10,1.5,1.5,0,0
4112094,-0.184,0.001,0.012,-0.011,-0.2,-0.153,10,-10,1.5,1.5,0,0
4112095,-0.178,0.001,0.023,-0.01,-0.2,-0.234,10,-10,1.5,1.5,0,0
4112096,-0.184,0.001,0.023,-0.01,-0.2,-0.171,10,-10,1.5,1.5,0,0
4112097,-0.178,0.001,0.025,-0.009,-0.2,-0.238,10,-10,1.5,1.5,0,0
4112098,-0.184,0.001,0.034,-0.007,-0.2,-0.193,10,-10,1.5,1.5,0,0
4112099,-0.184,0.001,0.019,-0.007,-0.2,-0.17,10,-10,1.5,1.5,0,0
4112100,-0.178,0.001,0.03,-0.006,-0.2,-0.249,10,-10,1.5,1.5,0,0
4112101,-0.184,0.001,0.03,-0.006,-0.2,-0.19,10,-10,1.5,1.5,0,0
4112102,-0.184,0.001,0.012,-0.005,-0.2,-0.163,10,-10,1.5,1.5,0,0
4112103,-0.184,0.001,0.018,-0.003,-0.2,-0.168,10,-10,1.5,1.5,0,0
4112104,-0.178,0.001,0.021,-0.001,-0.2,-0.243,10,-10,1.5,1.5,0,0
4112105,-0.184,0.001,0.015,0,-0.2,-0.169,10,-10,1.5,1.5,0,0
4112106,-0.178,0.001,0.022,0.004,-0.2,-0.245,10,-10,1.5,1.5,0,0
4112107,-0.184,0.001,0.03,0.004,-0.2,-0.202,10,-10,1.5,1.5,0,0
4112108,-0.178,0.001,0.028,0.005,-0.2,-0.257,10,-10,1.5,1.5,0,0
4112109,-0.184,0.002,0.031,0.01,-0.2,-0.201,10,-10,1.5,1.5,0,0
4112110,-0.184,0.001,0.019,0.011,-0.2,-0.191,10,-10,1.5,1.5,0,0
4112111,-0.178,0.001,0.028,0.013,-0.2,-0.269,10,-10,1.5,1.5,0,0
4112112,-0.184,0.001,0.028,0.014,-0.2,-0.216,10,-10,1.5,1.5,0,0
4112113,-0.184,0.001,0.008,0.014,-0.2,-0.18,10,-10,1.5,1.5,0,0
4112114,-0.184,0.001,0.014,0.015,-0.2,-0.19,10,-10,1.5,1.5,0,0
4112115,-0.178,0.001,0.016,0.016,-0.2,-0.255,10,-10,1.5,1.5,0,0
4112116,-0.184,0.001,0.01,0.016,-0.2,-0.191,10,-10,1.5,1.5,0,0
4112117,-0.184,0.001,0.002,0.016,-0.2,-0.173,10,-10,1.5,1.5,0,0
4112118,-0.184,0.001,0.003,0.016,-0.2,-0.18,10,-10,1.5,1.5,0,0
4112119,-0.184,0.001,-0.007,0.015,-0.2,-0.156,10,-10,1.5,1.5,0,0
4112120,-0.184,0.001,-0.019,0.016,-0.2,-0.142,10,-10,1.5,1.5,0,0
4112121,-0.184,0.001,-0.021,0.016,-0.2,-0.139,10,-10,1.5,1.5,0,0
4112122,-0.184,0.001,-0.027,0.015,-0.2,-0.135,10,-10,1.5,1.5,0,0
4112123,-0.184,0.001,-0.032,0.016,-0.2,-0.121,10,-10,1.5,1.5,0,0
4112124,-0.184,0.001,-0.036,0.016,-0.2,-0.115,10,-10,1.5,1.5,0,0
4112125,-0.178,0.001,-0.026,0.014,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112126,-0.184,0.001,-0.023,0.013,-0.2,-0.137,10,-10,1.5,1.5,0,0
4112127,-0.184,0.001,-0.032,0.012,-0.2,-0.123,10,-10,1.5,1.5,0,0
4112128,-0.184,0,-0.026,0.007,-0.2,-0.131,10,-10,1.5,1.5,0,0
4112129,-0.184,0.001,-0.033,0.005,-0.2,-0.11,10,-10,1.5,1.5,0,0
4112130,-0.184,0.001,-0.041,0.004,-0.2,-0.097,10,-10,1.5,1.5,0,0
4112131,-0.184,0,-0.04,0,-0.2,-0.1,10,-10,1.5,1.5,0,0
4112132,-0.184,0.001,-0.044,-0.001,-0.2,-0.085,10,-10,1.5,1.5,0,0
4112133,-0.184,0.001,-0.046,-0.001,-0.2,-0.082,10,-10,1.5,1.5,0,0
4112134,-0.184,0.001,-0.048,-0.003,-0.2,-0.076,10,-10,1.5,1.5,0,0
4112135,-0.178,0.001,-0.035,-0.004,-0.2,-0.156,10,-10,1.5,1.5,0,0
4112136,-0.178,0.001,-0.016,-0.004,-0.2,-0.185,10,-10,1.5,1.5,0,0
4112137,-0.178,0.001,-0.002,-0.005,-0.2,-0.204,10,-10,1.5,1.5,0,0
4112138,-0.178,0.001,0.021,-0.005,-0.2,-0.237,10,-10,1.5,1.5,0,0
4112139,-0.184,0,0.024,-0.007,-0.2,-0.185,10,-10,1.5,1.5,0,0
4112140,-0.178,0.001,0.029,-0.008,-0.2,-0.245,10,-10,1.5,1.5,0,0
4112141,-0.184,0,0.035,-0.009,-0.2,-0.197,10,-10,1.5,1.5,0,0
4112142,-0.184,0.001,0.018,-0.011,-0.2,-0.162,10,-10,1.5,1.5,0,0
4112143,-0.178,0.001,0.032,-0.01,-0.2,-0.247,10,-10,1.5,1.5,0,0
4112144,-0.184,0.001,0.032,-0.011,-0.2,-0.184,10,-10,1.5,1.5,0,0
4112145,-0.178,0.001,0.027,-0.01,-0.2,-0.239,10,-10,1.5,1.5,0,0
4112146,-0.184,0,0.04,-0.011,-0.2,-0.203,10,-10,1.5,1.5,0,0
4112147,-0.178,0.001,0.037,-0.012,-0.2,-0.251,10,-10,1.5,1.5,0,0
4112148,-0.184,0.001,0.04,-0.011,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112149,-0.184,0.001,0.027,-0.012,-0.2,-0.176,10,-10,1.5,1.5,0,0
4112150,-0.178,0.001,0.036,-0.011,-0.2,-0.252,10,-10,1.5,1.5,0,0
4112151,-0.184,0,0.036,-0.011,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112152,-0.184,0,0.016,-0.013,-0.2,-0.163,10,-10,1.5,1.5,0,0
4112153,-0.178,0.001,0.035,-0.013,-0.2,-0.247,10,-10,1.5,1.5,0,0
4112154,-0.184,0.001,0.029,-0.013,-0.2,-0.177,10,-10,1.5,1.5,0,0
4112155,-0.178,0.001,0.025,-0.013,-0.2,-0.232,10,-10,1.5,1.5,0,0
4112156,-0.184,0.001,0.037,-0.009,-0.2,-0.187,10,-10,1.5,1.5,0,0
4112157,-0.184,0.001,0.018,-0.008,-0.2,-0.168,10,-10,1.5,1.5,0,0
4112158,-0.184,0.001,0.014,-0.008,-0.2,-0.161,10,-10,1.5,1.5,0,0
4112159,-0.184,0.001,0.006,-0.006,-0.2,-0.153,10,-10,1.5,1.5,0,0
4112160,-0.184,0.001,-0.008,-0.004,-0.2,-0.128,10,-10,1.5,1.5,0,0
4112161,-0.178,0.001,0.004,-0.002,-0.2,-0.21,10,-10,1.5,1.5,0,0
4112162,-0.184,0.001,0.003,-0.001,-0.2,-0.155,10,-10,1.5,1.5,0,0
4112163,-0.184,0.001,-0.009,0.001,-0.2,-0.133,10,-10,1.5,1.5,0,0
4112164,-0.178,0.001,0.007,0.004,-0.2,-0.224,10,-10,1.5,1.5,0,0
4112165,-0.184,0.001,0.004,0.005,-0.2,-0.16,10,-10,1.5,1.5,0,0
4112166,-0.178,0.001,0.002,0.006,-0.2,-0.225,10,-10,1.5,1.5,0,0
4112167,-0.184,0.001,0.015,0.006,-0.2,-0.184,10,-10,1.5,1.5,0,0
4112168,-0.184,0.001,-0.002,0.005,-0.2,-0.158,10,-10,1.5,1.5,0,0
4112169,-0.184,0.001,-0.004,0.006,-0.2,-0.148,10,-10,1.5,1.5,0,0
4112170,-0.184,0.001,-0.01,0.006,-0.2,-0.146,10,-10,1.5,1.5,0,0
4112171,-0.184,0.001,-0.023,0.007,-0.2,-0.122,10,-10,1.5,1.5,0,0
4112172,-0.184,0.001,-0.024,0.008,-0.2,-0.128,10,-10,1.5,1.5,0,0
4112173,-0.178,0.001,-0.017,0.008,-0.2,-0.194,10,-10,1.5,1.5,0,0
4112174,-0.178,0.001,-0.001,0.01,-0.2,-0.221,10,-10,1.5,1.5,0,0
4112175,-0.184,0.001,-0.004,0.009,-0.2,-0.16,10,-10,1.5,1.5,0,0
4112176,-0.178,0.001,0.008,0.01,-0.2,-0.234,10,-10,1.5,1.5,0,0
4112177,-0.184,0.001,0.015,0.011,-0.2,-0.191,10,-10,1.5,1.5,0,0
4112178,-0.184,0.001,-0.005,0.01,-0.2,-0.152,10,-10,1.5,1.5,0,0
4112179,-0.184,0.001,-0.004,0.012,-0.2,-0.158,10,-10,1.5,1.5,0,0
4112180,-0.184,0.001,-0.01,0.011,-0.2,-0.153,10,-10,1.5,1.5,0,0
4112181,-0.184,0.001,-0.023,0.009,-0.2,-0.132,10,-10,1.5,1.5,0,0
4112182,-0.184,0.001,-0.024,0.009,-0.2,-0.13,10,-10,1.5,1.5,0,0
4112183,-0.184,0.001,-0.03,0.007,-0.2,-0.117,10,-10,1.5,1.5,0,0
4112184,-0.184,0.001,-0.035,0.006,-0.2,-0.109,10,-10,1.5,1.5,0,0
4112185,-0.184,0.001,-0.039,0.005,-0.2,-0.101,10,-10,1.5,1.5,0,0
4112186,-0.184,0.001,-0.042,0.005,-0.2,-0.09,10,-10,1.5,1.5,0,0
4112187,-0.184,0,-0.046,0.003,-0.2,-0.096,10,-10,1.5,1.5,0,0
4112188,-0.184,0,-0.048,0,-0.2,-0.086,10,-10,1.5,1.5,0,0
4112189,-0.178,0.001,-0.036,0,-0.2,-0.159,10,-10,1.5,1.5,0,0
4112190,-0.184,0,-0.032,-0.004,-0.2,-0.106,10,-10,1.5,1.5,0,0
4112191,-0.184,0.001,-0.039,-0.006,-0.2,-0.085,10,-10,1.5,1.5,0,0
4112192,-0.178,0.001,-0.018,-0.004,-0.2,-0.18,10,-10,1.5,1.5,0,0
4112193,-0.184,0,-0.017,-0.007,-0.2,-0.122,10,-10,1.5,1.5,0,0
4112194,-0.184,0,-0.03,-0.01,-0.2,-0.099,10,-10,1.5,1.5,0,0
4112195,-0.178,0,-0.006,-0.011,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112196,-0.184,0,-0.007,-0.014,-0.2,-0.128,10,-10,1.5,1.5,0,0
4112197,-0.184,0.001,-0.021,-0.014,-0.2,-0.1,10,-10,1.5,1.5,0,0
4112198,-0.184,0.001,-0.011,-0.013,-0.2,-0.116,10,-10,1.5,1.5,0,0
4112199,-0.178,0,-0.005,-0.015,-0.2,-0.191,10,-10,1.5,1.5,0,0
4112200,-0.178,0.001,0.007,-0.014,-0.2,-0.203,10,-10,1.5,1.5,0,0
4112201,-0.184,0,0.009,-0.014,-0.2,-0.151,10,-10,1.5,1.5,0,0
4112202,-0.184,0.001,0.007,-0.015,-0.2,-0.14,10,-10,1.5,1.5,0,0
4112203,-0.184,0,0.008,-0.015,-0.2,-0.148,10,-10,1.5,1.5,0,0
4112204,-0.184,0,-0.006,-0.017,-0.2,-0.125,10,-10,1.5,1.5,0,0
4112205,-0.184,0.001,-0.012,-0.016,-0.2,-0.111,10,-10,1.5,1.5,0,0
4112206,-0.184,0,-0.013,-0.016,-0.2,-0.115,10,-10,1.5,1.5,0,0
4112207,-0.178,0.001,-0.004,-0.017,-0.2,-0.182,10,-10,1.5,1.5,0,0
4112208,-0.178,0.001,0.012,-0.014,-0.2,-0.212,10,-10,1.5,1.5,0,0
4112209,-0.184,0.001,0.01,-0.013,-0.2,-0.147,10,-10,1.5,1.5,0,0
4112210,-0.178,0.001,0.023,-0.012,-0.2,-0.23,10,-10,1.5,1.5,0,0
4112211,-0.184,0,0.03,-0.012,-0.2,-0.187,10,-10,1.5,1.5,0,0
4112212,-0.178,0.001,0.024,-0.012,-0.2,-0.233,10,-10,1.5,1.5,0,0
4112213,-0.184,0.001,0.033,-0.01,-0.2,-0.188,10,-10,1.5,1.5,0,0
4112214,-0.184,0.001,0.021,-0.009,-0.2,-0.169,10,-10,1.5,1.5,0,0
4112215,-0.178,0.001,0.031,-0.006,-0.2,-0.244,10,-10,1.5,1.5,0,0
4112216,-0.184,0.001,0.031,-0.004,-0.2,-0.193,10,-10,1.5,1.5,0,0
4112217,-0.184,0.001,0.012,-0.004,-0.2,-0.165,10,-10,1.5,1.5,0,0
4112218,-0.184,0.001,0.019,-0.002,-0.2,-0.177,10,-10,1.5,1.5,0,0
4112219,-0.178,0.001,0.021,-0.002,-0.2,-0.243,10,-10,1.5,1.5,0,0
4112220,-0.178,0.001,0.03,0,-0.2,-0.253,10,-10,1.5,1.5,0,0
4112221,-0.184,0.001,0.029,0.002,-0.2,-0.199,10,-10,1.5,1.5,0,0
4112222,-0.184,0.001,0.024,0.003,-0.2,-0.187,10,-10,1.5,1.5,0,0
4112223,-0.178,0.001,0.036,0.007,-0.2,-0.272,10,-10,1.5,1.5,0,0
4112224,-0.184,0.001,0.027,0.007,-0.2,-0.203,10,-10,1.5,1.5,0,0
4112225,-0.178,0.001,0.027,0.009,-0.2,-0.26,10,-10,1.5,1.5,0,0
4112226,-0.184,0.001,0.038,0.012,-0.2,-0.22,10,-10,1.5,1.5,0,0
4112227,-0.184,0.001,0.02,0.012,-0.2,-0.194,10,-10,1.5,1.5,0,0
4112228,-0.184,0.001,0.015,0.015,-0.2,-0.19,10,-10,1.5,1.5,0,0
4112229,-0.178,0.001,0.022,0.015,-0.2,-0.27,10,-10,1.5,1.5,0,0
4112230,-0.184,0.001,0.015,0.014,-0.2,-0.195,10,-10,1.5,1.5,0,0
4112231,-0.178,0.001,0.02,0.015,-0.2,-0.26,10,-10,1.5,1.5,0,0
4112232,-0.184,0.001,0.027,0.014,-0.2,-0.215,10,-10,1.5,1.5,0,0
4112233,-0.178,0.001,0.025,0.014,-0.2,-0.265,10,-10,1.5,1.5,0,0
4112234,-0.184,0.001,0.027,0.015,-0.2,-0.216,10,-10,1.5,1.5,0,0
4112235,-0.184,0.001,0.014,0.014,-0.2,-0.189,10,-10,1.5,1.5,0,0
4112236,-0.184,0.001,0.009,0.015,-0.2,-0.188,10,-10,1.5,1.5,0,0
4112237,-0.184,0.001,0.002,0.013,-0.2,-0.174,10,-10,1.5,1.5,0,0
4112238,-0.184,0.001,-0.012,0.014,-0.2,-0.147,10,-10,1.5,1.5,0,0
4112239,-0.178,0.001,-0.001,0.013,-0.2,-0.232,10,-10,1.5,1.5,0,0
4112240,-0.184,0.001,-0.002,0.011,-0.2,-0.165,10,-10,1.5,1.5,0,0
4112241,-0.184,0.001,-0.014,0.011,-0.2,-0.148,10,-10,1.5,1.5,0,0
4112242,-0.184,0.001,-0.011,0.009,-0.2,-0.149,10,-10,1.5,1.5,0,0
4112243,-0.184,0.001,-0.021,0.007,-0.2,-0.132,10,-10,1.5,1.5,0,0
4112244,-0.184,0,-0.032,0.005,-0.2,-0.12,10,-10,1.5,1.5,0,0
4112245,-0.184,0,-0.033,0.002,-0.2,-0.113,10,-10,1.5,1.5,0,0
4112246,-0.178,0.001,-0.024,0.001,-0.2,-0.179,10,-10,1.5,1.5,0,0
4112247,-0.184,0,-0.022,-0.002,-0.2,-0.124,10,-10,1.5,1.5,0,0
4112248,-0.184,0.001,-0.031,-0.004,-0.2,-0.1,10,-10,1.5,1.5,0,0
4112249,-0.178,0,-0.012,-0.004,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112250,-0.184,0,-0.013,-0.008,-0.2,-0.128,10,-10,1.5,1.5,0,0
4112251,-0.178,0.001,-0.014,-0.008,-0.2,-0.181,10,-10,1.5,1.5,0,0
4112252,-0.184,0,0.001,-0.009,-0.2,-0.148,10,-10,1.5,1.5,0,0
4112253,-0.184,0.001,-0.013,-0.011,-0.2,-0.116,10,-10,1.5,1.5,0,0
4112254,-0.184,0.001,-0.015,-0.009,-0.2,-0.117,10,-10,1.5,1.5,0,0
4112255,-0.184,0,-0.019,-0.011,-0.2,-0.114,10,-10,1.5,1.5,0,0
4112256,-0.178,0.001,-0.016,-0.011,-0.2,-0.173,10,-10,1.5,1.5,0,0
4112257,-0.184,0,-0.01,-0.011,-0.2,-0.129,10,-10,1.5,1.5,0,0
4112258,-0.184,0,-0.021,-0.014,-0.2,-0.107,10,-10,1.5,1.5,0,0
4112259,-0.184,0.001,-0.016,-0.013,-0.2,-0.109,10,-10,1.5,1.5,0,0
4112260,-0.184,0,-0.024,-0.014,-0.2,-0.103,10,-10,1.5,1.5,0,0
4112261,-0.184,0.001,-0.033,-0.014,-0.2,-0.081,10,-10,1.5,1.5,0,0
4112262,-0.184,0,-0.033,-0.013,-0.2,-0.09,10,-10,1.5,1.5,0,0
4112263,-0.184,0.001,-0.038,-0.014,-0.2,-0.075,10,-10,1.5,1.5,0,0
4112264,-0.178,0.001,-0.026,-0.012,-0.2,-0.156,10,-10,1.5,1.5,0,0
4112265,-0.184,0,-0.023,-0.013,-0.2,-0.106,10,-10,1.5,1.5,0,0
4112266,-0.178,0.001,-0.017,-0.013,-0.2,-0.17,10,-10,1.5,1.5,0,0
4112267,-0.184,0,-0.004,-0.012,-0.2,-0.136,10,-10,1.5,1.5,0,0
4112268,-0.178,0.001,-0.002,-0.013,-0.2,-0.192,10,-10,1.5,1.5,0,0
4112269,-0.178,0.001,0.019,-0.01,-0.2,-0.227,10,-10,1.5,1.5,0,0
4112270,-0.184,0,0.017,-0.011,-0.2,-0.167,10,-10,1.5,1.5,0,0
4112271,-0.184,0.001,0.009,-0.011,-0.2,-0.149,10,-10,1.5,1.5,0,0
4112272,-0.178,0.001,0.027,-0.008,-0.2,-0.242,10,-10,1.5,1.5,0,0
4112273,-0.184,0.001,0.018,-0.008,-0.2,-0.167,10,-10,1.5,1.5,0,0
4112274,-0.178,0.001,0.02,-0.007,-0.2,-0.233,10,-10,1.5,1.5,0,0
4112275,-0.184,0.001,0.032,-0.005,-0.2,-0.193,10,-10,1.5,1.5,0,0
4112276,-0.178,0.001,0.029,-0.004,-0.2,-0.251,10,-10,1.5,1.5,0,0
4112277,-0.184,0.001,0.033,-0.003,-0.2,-0.197,10,-10,1.5,1.5,0,0
4112278,-0.184,0.001,0.021,-0.002,-0.2,-0.18,10,-10,1.5,1.5,0,0
4112279,-0.178,0.001,0.03,-0.002,-0.2,-0.257,10,-10,1.5,1.5,0,0
4112280,-0.184,0.001,0.03,-0.001,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112281,-0.184,0.001,0.01,0,-0.2,-0.168,10,-10,1.5,1.5,0,0
4112282,-0.178,0.001,0.03,0.001,-0.2,-0.26,10,-10,1.5,1.5,0,0
4112283,-0.184,0.001,0.025,0.001,-0.2,-0.191,10,-10,1.5,1.5,0,0
4112284,-0.178,0.001,0.021,0.003,-0.2,-0.243,10,-10,1.5,1.5,0,0
4112285,-0.184,0.001,0.033,0.005,-0.2,-0.209,10,-10,1.5,1.5,0,0
4112286,-0.184,0.001,0.015,0.006,-0.2,-0.177,10,-10,1.5,1.5,0,0
4112287,-0.184,0.001,0.011,0.008,-0.2,-0.181,10,-10,1.5,1.5,0,0
4112288,-0.184,0.001,0.004,0.007,-0.2,-0.169,10,-10,1.5,1.5,0,0
4112289,-0.178,0.001,0.004,0.008,-0.2,-0.232,10,-10,1.5,1.5,0,0
4112290,-0.184,0.001,0.008,0.008,-0.2,-0.176,10,-10,1.5,1.5,0,0
4112291,-0.184,0.001,-0.005,0.007,-0.2,-0.155,10,-10,1.5,1.5,0,0
4112292,-0.178,0.001,0.011,0.007,-0.2,-0.242,10,-10,1.5,1.5,0,0
4112293,-0.184,0.001,0.008,0.007,-0.2,-0.175,10,-10,1.5,1.5,0,0
4112294,-0.178,0.001,0.005,0.007,-0.2,-0.231,10,-10,1.5,1.5,0,0
4112295,-0.184,0.001,0.018,0.007,-0.2,-0.19,10,-10,1.5,1.5,0,0
4112296,-0.184,0,0.001,0.005,-0.2,-0.168,10,-10,1.5,1.5,0,0
4112297,-0.184,0.001,-0.002,0.004,-0.2,-0.155,10,-10,1.5,1.5,0,0
4112298,-0.184,0.001,-0.008,0.004,-0.2,-0.147,10,-10,1.5,1.5,0,0
4112299,-0.184,0.001,-0.021,0.003,-0.2,-0.126,10,-10,1.5,1.5,0,0
4112300,-0.178,0,-0.009,0.002,-0.2,-0.211,10,-10,1.5,1.5,0,0
4112301,-0.184,0,-0.009,0,-0.2,-0.147,10,-10,1.5,1.5,0,0
4112302,-0.184,0.001,-0.02,0,-0.2,-0.123,10,-10,1.5,1.5,0,0
4112303,-0.184,0,-0.016,-0.002,-0.2,-0.132,10,-10,1.5,1.5,0,0
4112304,-0.184,0.001,-0.025,-0.003,-0.2,-0.111,10,-10,1.5,1.5,0,0
4112305,-0.178,0.001,-0.021,-0.001,-0.2,-0.181,10,-10,1.5,1.5,0,0
4112306,-0.184,0,-0.014,-0.003,-0.2,-0.133,10,-10,1.5,1.5,0,0
4112307,-0.178,0,-0.011,-0.005,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112308,-0.184,0,0,-0.006,-0.2,-0.15,10,-10,1.5,1.5,0,0
4112309,-0.184,0,-0.014,-0.008,-0.2,-0.126,10,-10,1.5,1.5,0,0
4112310,-0.184,0,-0.015,-0.01,-0.2,-0.122,10,-10,1.5,1.5,0,0
4112311,-0.184,0,-0.02,-0.011,-0.2,-0.114,10,-10,1.5,1.5,0,0
4112312,-0.184,0,-0.031,-0.012,-0.2,-0.095,10,-10,1.5,1.5,0,0
4112313,-0.178,0,-0.017,-0.013,-0.2,-0.176,10,-10,1.5,1.5,0,0
4112314,-0.184,0,-0.015,-0.014,-0.2,-0.115,10,-10,1.5,1.5,0,0
4112315,-0.178,0,-0.011,-0.015,-0.2,-0.183,10,-10,1.5,1.5,0,0
4112316,-0.184,-0.001,0.001,-0.017,-0.2,-0.142,10,-10,1.5,1.5,0,0
4112317,-0.178,0,0.002,-0.018,-0.2,-0.196,10,-10,1.5,1.5,0,0
4112318,-0.184,0.001,0.007,-0.016,-0.2,-0.139,10,-10,1.5,1.5,0,0
4112319,-0.184,0.001,-0.003,-0.015,-0.2,-0.126,10,-10,1.5,1.5,0,0
4112320,-0.184,0,-0.006,-0.015,-0.2,-0.129,10,-10,1.5,1.5,0,0
4112321,-0.184,0,-0.01,-0.014,-0.2,-0.123,10,-10,1.5,1.5,0,0
4112322,-0.184,0,-0.022,-0.014,-0.2,-0.105,10,-10,1.5,1.5,0,0
4112323,-0.178,0.001,-0.008,-0.013,-0.2,-0.181,10,-10,1.5,1.5,0,0
4112324,-0.184,0,-0.008,-0.013,-0.2,-0.129,10,-10,1.5,1.5,0,0
4112325,-0.184,0,-0.018,-0.013,-0.2,-0.113,10,-10,1.5,1.5,0,0
4112326,-0.178,0.001,0.001,-0.011,-0.2,-0.199,10,-10,1.5,1.5,0,0
4112327,-0.19,0.001,-0.014,-0.009,-0.2,-0.056,10,-10,1.5,1.5,0,0
4112328,-0.178,0.001,-0.022,-0.008,-0.2,-0.169,10,-10,1.5,1.5,0,0
4112329,-0.184,0.001,-0.001,-0.005,-0.2,-0.143,10,-10,1.5,1.5,0,0
4112330,-0.184,0.001,-0.025,-0.003,-0.2,-0.111,10,-10,1.5,1.5,0,0
4112331,-0.184,0.001,-0.021,-0.002,-0.2,-0.118,10,-10,1.5,1.5,0,0
4112332,-0.178,0.001,-0.005,0,-0.2,-0.205,10,-10,1.5,1.5,0,0
4112333,-0.184,0.001,-0.013,0.001,-0.2,-0.135,10,-10,1.5,1.5,0,0
4112334,-0.184,0.001,-0.017,0.002,-0.2,-0.131,10,-10,1.5,1.5,0,0
4112335,-0.184,0,-0.013,0.002,-0.2,-0.143,10,-10,1.5,1.5,0,0
4112336,-0.184,0.001,-0.021,0.004,-0.2,-0.121,10,-10,1.5,1.5,0,0
4112337,-0.184,0.001,-0.03,0.006,-0.2,-0.118,10,-10,1.5,1.5,0,0
4112338,-0.184,0.001,-0.029,0.006,-0.2,-0.118,10,-10,1.5,1.5,0,0
4112339,-0.184,0.001,-0.033,0.009,-0.2,-0.11,10,-10,1.5,1.5,0,0
4112340,-0.184,0.001,-0.036,0.011,-0.2,-0.115,10,-10,1.5,1.5,0,0
4112341,-0.178,0.001,-0.024,0.01,-0.2,-0.192,10,-10,1.5,1.5,0,0
4112342,-0.184,0.001,-0.02,0.012,-0.2,-0.141,10,-10,1.5,1.5,0,0
4112343,-0.184,0.001,-0.027,0.012,-0.2,-0.129,10,-10,1.5,1.5,0,0
4112344,-0.178,0.001,-0.006,0.011,-0.2,-0.221,10,-10,1.5,1.5,0,0
4112345,-0.184,0.001,-0.006,0.012,-0.2,-0.161,10,-10,1.5,1.5,0,0
4112346,-0.184,0.001,-0.019,0.012,-0.2,-0.141,10,-10,1.5,1.5,0,0
4112347,-0.184,0.001,-0.009,0.013,-0.2,-0.152,10,-10,1.5,1.5,0,0
4112348,-0.184,0.001,-0.017,0.014,-0.2,-0.148,10,-10,1.5,1.5,0,0
4112349,-0.178,0.001,-0.011,0.013,-0.2,-0.217,10,-10,1.5,1.5,0,0
4112350,-0.184,0.001,-0.003,0.014,-0.2,-0.169,10,-10,1.5,1.5,0,0
