%Time (ms)	Hubangle(Theta in rad)	Tip Deflection(m)	Hub Angular Velocity (rads/s)	Tip Velocity (m/s)	Position Reference (rad)	Output Voltage (V)	K1 (Hub Prop)	K2 (Tip Prop)	K3 (Hub Deriv)	K4 (Tip Deriv)	%4/23/20193:07 PM
3921892.000	-0.172	-0.000	-0.014	0.000	-0.200	-1.390	50.000	0.000	1.500	0.000	0.000	0.000
3921893.000	-0.172	-0.000	-0.017	0.000	-0.200	-1.385	50.000	0.000	1.500	0.000	0.000	0.000
3921894.000	-0.172	-0.000	-0.019	0.000	-0.200	-1.381	50.000	0.000	1.500	0.000	0.000	0.000
3921895.000	-0.172	-0.000	-0.022	0.000	-0.200	-1.377	50.000	0.000	1.500	0.000	0.000	0.000
3921896.000	-0.166	0.000	-0.010	0.000	-0.200	-1.702	50.000	0.000	1.500	0.000	0.000	0.000
3921897.000	-0.172	0.000	-0.005	0.000	-0.200	-1.402	50.000	0.000	1.500	0.000	0.000	0.000
3921898.000	-0.172	-0.000	-0.013	0.000	-0.200	-1.390	50.000	0.000	1.500	0.000	0.000	0.000
3921899.000	-0.172	-0.000	-0.006	0.000	-0.200	-1.400	50.000	0.000	1.500	0.000	0.000	0.000
3921900.000	-0.172	-0.000	-0.012	0.000	-0.200	-1.391	50.000	0.000	1.500	0.000	0.000	0.000
3921901.000	-0.172	-0.000	-0.020	0.000	-0.200	-1.380	50.000	0.000	1.500	0.000	0.000	0.000
3921902.000	-0.172	-0.000	-0.018	0.000	-0.200	-1.383	50.000	0.000	1.500	0.000	0.000	0.000
3921903.000	-0.172	-0.000	-0.021	0.000	-0.200	-1.378	50.000	0.000	1.500	0.000	0.000	0.000
3921904.000	-0.172	-0.000	-0.023	0.000	-0.200	-1.375	50.000	0.000	1.500	0.000	0.000	0.000
3921905.000	-0.172	-0.000	-0.025	0.000	-0.200	-1.373	50.000	0.000	1.500	0.000	0.000	0.000
3921906.000	-0.172	-0.000	-0.026	0.000	-0.200	-1.371	50.000	0.000	1.500	0.000	0.000	0.000
