%Time (ms),Hubangle(Theta in rad),Tip Deflection(m),Hub Angular Velocity (rads/s),Tip Velocity (m/s),Position Reference (rad),Output Voltage (V),K1 (Hub Prop),K2 (Tip Prop),K3 (Hub Deriv),K4 (Tip Deriv),%4/30/20192:17 PM,
272522,-0.178,0,0.373,0,0.2,6.866,18,0,-0.17,0,0,0
272523,-0.178,0,0.413,0,0.2,6.873,18,0,-0.17,0,0,0
272524,-0.172,0,0.462,0,0.2,6.771,18,0,-0.17,0,0,0
272525,-0.178,0,0.501,0,0.2,6.888,18,0,-0.17,0,0,0
272526,-0.166,0,0.551,0,0.2,6.676,18,0,-0.17,0,0,0
272527,-0.166,0,0.624,0,0.2,6.688,18,0,-0.17,0,0,0
272528,-0.166,0,0.668,0,0.2,6.696,18,0,-0.17,0,0,0
272529,-0.16,0,0.736,0,0.2,6.597,18,0,-0.17,0,0,0
272530,-0.153,0,0.822,0,0.2,6.501,18,0,-0.17,0,0,0
272531,-0.153,0,0.887,0,0.2,6.512,18,0,-0.17,0,0,0
272532,-0.153,0,0.957,0,0.2,6.524,18,0,-0.17,0,0,0
272533,-0.147,0,1.037,0,0.2,6.427,18,0,-0.17,0,0,0
272534,-0.147,0,1.106,0,0.2,6.439,18,0,-0.17,0,0,0
272535,-0.141,0,1.175,0,0.2,6.34,18,0,-0.17,0,0,0
272536,-0.141,0,1.254,0,0.2,6.353,18,0,-0.17,0,0,0
272537,-0.135,0,1.328,0,0.2,6.256,18,0,-0.17,0,0,0
272538,-0.129,0,1.418,0,0.2,6.16,18,0,-0.17,0,0,0
272539,-0.129,0,1.5,0,0.2,6.174,18,0,-0.17,0,0,0
272540,-0.123,0,1.583,0,0.2,6.078,18,0,-0.17,0,0,0
272541,-0.123,0,1.672,0,0.2,6.093,18,0,-0.17,0,0,0
272542,-0.117,0,1.748,0,0.2,5.996,18,0,-0.17,0,0,0
272543,-0.117,0,1.829,0,0.2,6.009,18,0,-0.17,0,0,0
272544,-0.11,0,1.906,0,0.2,5.912,18,0,-0.17,0,0,0
272545,-0.104,0,1.995,0,0.2,5.817,18,0,-0.17,0,0,0
272546,-0.104,0,2.074,0,0.2,5.83,18,0,-0.17,0,0,0
272547,-0.098,0,2.153,0,0.2,5.733,18,0,-0.17,0,0,0
272548,-0.092,0,2.249,0,0.2,5.639,18,0,-0.17,0,0,0
272549,-0.092,0,2.325,0,0.2,5.652,18,0,-0.17,0,0,0
272550,-0.092,0,2.39,0,0.2,5.663,18,0,-0.17,0,0,0
272551,-0.092,0,2.45,0,0.2,5.673,18,0,-0.17,0,0,0
272552,-0.086,0,2.502,0,0.2,5.572,18,0,-0.17,0,0,0
272553,-0.08,0,2.562,0,0.2,5.471,18,0,-0.17,0,0,0
272554,-0.08,0,2.613,0,0.2,5.48,18,0,-0.17,0,0,0
272555,-0.074,0,2.669,0,0.2,5.379,18,0,-0.17,0,0,0
272556,-0.074,0,2.725,0,0.2,5.389,18,0,-0.17,0,0,0
272557,-0.074,0,2.754,0,0.2,5.393,18,0,-0.17,0,0,0
272558,-0.067,0,2.793,0,0.2,5.29,18,0,-0.17,0,0,0
272559,-0.061,0,2.841,0,0.2,5.187,18,0,-0.17,0,0,0
272560,-0.055,0,2.887,0,0.2,5.085,18,0,-0.17,0,0,0
272561,-0.049,0,2.949,0,0.2,4.985,18,0,-0.17,0,0,0
272562,-0.049,0,3.004,0,0.2,4.994,18,0,-0.17,0,0,0
272563,-0.049,0,3.042,0,0.2,5.001,18,0,-0.17,0,0,0
272564,-0.049,0,3.071,0,0.2,5.006,18,0,-0.17,0,0,0
272565,-0.043,0,3.096,0,0.2,4.899,18,0,-0.17,0,0,0
272566,-0.037,0,3.127,0,0.2,4.794,18,0,-0.17,0,0,0
272567,-0.037,0,3.151,0,0.2,4.798,18,0,-0.17,0,0,0
272568,-0.031,0,3.179,0,0.2,4.693,18,0,-0.17,0,0,0
272569,-0.031,0,3.208,0,0.2,4.698,18,0,-0.17,0,0,0
272570,-0.025,0,3.225,0,0.2,4.59,18,0,-0.17,0,0,0
272571,-0.025,0,3.245,0,0.2,4.593,18,0,-0.17,0,0,0
272572,-0.018,0,3.262,0,0.2,4.486,18,0,-0.17,0,0,0
272573,-0.012,0,3.29,0,0.2,4.38,18,0,-0.17,0,0,0
272574,-0.006,0,3.323,0,0.2,4.275,18,0,-0.17,0,0,0
272575,-0.006,0,3.349,0,0.2,4.28,18,0,-0.17,0,0,0
272576,0,0,3.38,0,0.2,4.175,18,0,-0.17,0,0,0
272577,0,0,3.406,0,0.2,4.179,18,0,-0.17,0,0,0
272578,0.006,0,3.423,0,0.2,4.071,18,0,-0.17,0,0,0
272579,0.012,0,3.455,0,0.2,3.966,18,0,-0.17,0,0,0
272580,0.012,0,3.476,0,0.2,3.97,18,0,-0.17,0,0,0
272581,0.025,0,3.51,0,0.2,3.755,18,0,-0.17,0,0,0
272582,0.018,0,3.54,0,0.2,3.87,18,0,-0.17,0,0,0
272583,0.025,0,3.545,0,0.2,3.761,18,0,-0.17,0,0,0
272584,0.031,0,3.58,0,0.2,3.656,18,0,-0.17,0,0,0
272585,0.031,0,3.59,0,0.2,3.658,18,0,-0.17,0,0,0
272586,0.037,0,3.598,0,0.2,3.549,18,0,-0.17,0,0,0
272587,0.037,0,3.619,0,0.2,3.553,18,0,-0.17,0,0,0
272588,0.049,0,3.636,0,0.2,3.334,18,0,-0.17,0,0,0
272589,0.043,0,3.649,0,0.2,3.447,18,0,-0.17,0,0,0
272590,0.055,0,3.659,0,0.2,3.228,18,0,-0.17,0,0,0
272591,0.055,0,3.688,0,0.2,3.233,18,0,-0.17,0,0,0
272592,0.061,0,3.697,0,0.2,3.124,18,0,-0.17,0,0,0
272593,0.061,0,3.709,0,0.2,3.126,18,0,-0.17,0,0,0
272594,0.067,0,3.724,0,0.2,3.018,18,0,-0.17,0,0,0
272595,0.067,0,3.726,0,0.2,3.018,18,0,-0.17,0,0,0
272596,0.074,0,3.729,0,0.2,2.909,18,0,-0.17,0,0,0
272597,0.074,0,3.73,0,0.2,2.909,18,0,-0.17,0,0,0
272598,0.08,0,3.727,0,0.2,2.798,18,0,-0.17,0,0,0
272599,0.08,0,3.723,0,0.2,2.797,18,0,-0.17,0,0,0
272600,0.086,0,3.716,0,0.2,2.685,18,0,-0.17,0,0,0
272601,0.086,0,3.707,0,0.2,2.684,18,0,-0.17,0,0,0
272602,0.092,0,3.697,0,0.2,2.572,18,0,-0.17,0,0,0
272603,0.092,0,3.685,0,0.2,2.57,18,0,-0.17,0,0,0
272604,0.098,0,3.672,0,0.2,2.457,18,0,-0.17,0,0,0
272605,0.098,0,3.658,0,0.2,2.455,18,0,-0.17,0,0,0
272606,0.104,0,3.642,0,0.2,2.342,18,0,-0.17,0,0,0
272607,0.104,0,3.626,0,0.2,2.339,18,0,-0.17,0,0,0
272608,0.11,0,3.609,0,0.2,2.226,18,0,-0.17,0,0,0
272609,0.11,0,3.592,0,0.2,2.223,18,0,-0.17,0,0,0
272610,0.117,0,3.574,0,0.2,2.109,18,0,-0.17,0,0,0
272611,0.11,0,3.541,0,0.2,2.214,18,0,-0.17,0,0,0
272612,0.11,0,3.488,0,0.2,2.205,18,0,-0.17,0,0,0
272613,0.123,0,3.462,0,0.2,1.979,18,0,-0.17,0,0,0
272614,0.117,0,3.418,0,0.2,2.083,18,0,-0.17,0,0,0
272615,0.117,0,3.346,0,0.2,2.07,18,0,-0.17,0,0,0
272616,0.123,0,3.314,0,0.2,1.954,18,0,-0.17,0,0,0
272617,0.129,0,3.274,0,0.2,1.837,18,0,-0.17,0,0,0
272618,0.129,0,3.224,0,0.2,1.829,18,0,-0.17,0,0,0
272619,0.135,0,3.197,0,0.2,1.714,18,0,-0.17,0,0,0
272620,0.129,0,3.156,0,0.2,1.817,18,0,-0.17,0,0,0
272621,0.135,0,3.102,0,0.2,1.697,18,0,-0.17,0,0,0
272622,0.141,0,3.075,0,0.2,1.582,18,0,-0.17,0,0,0
272623,0.141,0,3.034,0,0.2,1.576,18,0,-0.17,0,0,0
272624,0.141,0,2.988,0,0.2,1.568,18,0,-0.17,0,0,0
272625,0.153,0,2.978,0,0.2,1.345,18,0,-0.17,0,0,0
272626,0.141,0,2.933,0,0.2,1.558,18,0,-0.17,0,0,0
272627,0.147,0,2.871,0,0.2,1.437,18,0,-0.17,0,0,0
272628,0.147,0,2.841,0,0.2,1.432,18,0,-0.17,0,0,0
272629,0.147,0,2.774,0,0.2,1.421,18,0,-0.17,0,0,0
272630,0.153,0,2.722,0,0.2,1.302,18,0,-0.17,0,0,0
272631,0.16,0,2.701,0,0.2,1.187,18,0,-0.17,0,0,0
272632,0.16,0,2.66,0,0.2,1.181,18,0,-0.17,0,0,0
272633,0.16,0,2.625,0,0.2,1.175,18,0,-0.17,0,0,0
272634,0.166,0,2.602,0,0.2,1.06,18,0,-0.17,0,0,0
272635,0.166,0,2.572,0,0.2,1.055,18,0,-0.17,0,0,0
272636,0.16,0,2.516,0,0.2,1.156,18,0,-0.17,0,0,0
272637,0.172,0,2.488,0,0.2,0.93,18,0,-0.17,0,0,0
272638,0.172,0,2.47,0,0.2,0.927,18,0,-0.17,0,0,0
272639,0.178,0,2.435,0,0.2,0.811,18,0,-0.17,0,0,0
272640,0.172,0,2.414,0,0.2,0.918,18,0,-0.17,0,0,0
272641,0.178,0,2.386,0,0.2,0.803,18,0,-0.17,0,0,0
272642,0.184,0,2.373,0,0.2,0.69,18,0,-0.17,0,0,0
272643,0.184,0,2.354,0,0.2,0.687,18,0,-0.17,0,0,0
272644,0.178,0,2.314,0,0.2,0.79,18,0,-0.17,0,0,0
272645,0.184,0,2.291,0,0.2,0.676,18,0,-0.17,0,0,0
272646,0.19,0,2.275,0,0.2,0.563,18,0,-0.17,0,0,0
272647,0.19,0,2.246,0,0.2,0.558,18,0,-0.17,0,0,0
272648,0.196,0,2.237,0,0.2,0.446,18,0,-0.17,0,0,0
272649,0.19,0,2.224,0,0.2,0.554,18,0,-0.17,0,0,0
272650,0.196,0,2.195,0,0.2,0.439,18,0,-0.17,0,0,0
272651,0.196,0,2.181,0,0.2,0.436,18,0,-0.17,0,0,0
272652,0.196,0,2.148,0,0.2,0.431,18,0,-0.17,0,0,0
272653,0.196,0,2.115,0,0.2,0.425,18,0,-0.17,0,0,0
272654,0.196,0,2.084,0,0.2,0.42,18,0,-0.17,0,0,0
272655,0.202,0,2.052,0,0.2,0.304,18,0,-0.17,0,0,0
272656,0.202,0,2.027,0,0.2,0.3,18,0,-0.17,0,0,0
272657,0.202,0,1.992,0,0.2,0.294,18,0,-0.17,0,0,0
272658,0.209,0,1.976,0,0.2,0.181,18,0,-0.17,0,0,0
272659,0.202,0,1.945,0,0.2,0.286,18,0,-0.17,0,0,0
272660,0.202,0,1.893,0,0.2,0.277,18,0,-0.17,0,0,0
272661,0.209,0,1.87,0,0.2,0.163,18,0,-0.17,0,0,0
272662,0.215,0,1.85,0,0.2,0.049,18,0,-0.17,0,0,0
272663,0.215,0,1.827,0,0.2,0.045,18,0,-0.17,0,0,0
272664,0.215,0,1.813,0,0.2,0.043,18,0,-0.17,0,0,0
272665,0.209,0,1.782,0,0.2,0.148,18,0,-0.17,0,0,0
272666,0.209,0,1.732,0,0.2,0.139,18,0,-0.17,0,0,0
272667,0.215,0,1.697,0,0.2,0.023,18,0,-0.17,0,0,0
272668,0.215,0,1.66,0,0.2,0.017,18,0,-0.17,0,0,0
272669,0.215,0,1.618,0,0.2,0.009,18,0,-0.17,0,0,0
272670,0.221,0,1.601,0,0.2,-0.104,18,0,-0.17,0,0,0
272671,0.221,0,1.581,0,0.2,-0.107,18,0,-0.17,0,0,0
272672,0.215,0,1.535,0,0.2,-0.005,18,0,-0.17,0,0,0
272673,0.221,0,1.507,0,0.2,-0.12,18,0,-0.17,0,0,0
272674,0.227,0,1.498,0,0.2,-0.232,18,0,-0.17,0,0,0
272675,0.221,0,1.459,0,0.2,-0.128,18,0,-0.17,0,0,0
272676,0.221,0,1.423,0,0.2,-0.134,18,0,-0.17,0,0,0
272677,0.221,0,1.399,0,0.2,-0.138,18,0,-0.17,0,0,0
272678,0.221,0,1.35,0,0.2,-0.147,18,0,-0.17,0,0,0
272679,0.227,0,1.318,0,0.2,-0.262,18,0,-0.17,0,0,0
272680,0.227,0,1.3,0,0.2,-0.266,18,0,-0.17,0,0,0
272681,0.227,0,1.269,0,0.2,-0.271,18,0,-0.17,0,0,0
272682,0.227,0,1.246,0,0.2,-0.275,18,0,-0.17,0,0,0
272683,0.227,0,1.218,0,0.2,-0.28,18,0,-0.17,0,0,0
272684,0.227,0,1.182,0,0.2,-0.286,18,0,-0.17,0,0,0
272685,0.221,0,1.136,0,0.2,-0.183,18,0,-0.17,0,0,0
272686,0.221,0,1.08,0,0.2,-0.193,18,0,-0.17,0,0,0
272687,0.227,0,1.043,0,0.2,-0.309,18,0,-0.17,0,0,0
272688,0.221,0,0.989,0,0.2,-0.208,18,0,-0.17,0,0,0
272689,0.227,0,0.941,0,0.2,-0.327,18,0,-0.17,0,0,0
272690,0.227,0,0.92,0,0.2,-0.33,18,0,-0.17,0,0,0
272691,0.227,0,0.877,0,0.2,-0.337,18,0,-0.17,0,0,0
272692,0.227,0,0.843,0,0.2,-0.343,18,0,-0.17,0,0,0
272693,0.227,0,0.814,0,0.2,-0.348,18,0,-0.17,0,0,0
272694,0.227,0,0.775,0,0.2,-0.355,18,0,-0.17,0,0,0
272695,0.227,0,0.742,0,0.2,-0.361,18,0,-0.17,0,0,0
272696,0.221,0,0.693,0,0.2,-0.258,18,0,-0.17,0,0,0
272697,0.227,0,0.652,0,0.2,-0.376,18,0,-0.17,0,0,0
272698,0.227,0,0.624,0,0.2,-0.38,18,0,-0.17,0,0,0
272699,0.227,0,0.583,0,0.2,-0.387,18,0,-0.17,0,0,0
272700,0.227,0,0.555,0,0.2,-0.392,18,0,-0.17,0,0,0
272701,0.221,0,0.515,0,0.2,-0.289,18,0,-0.17,0,0,0
272702,0.227,0,0.474,0,0.2,-0.406,18,0,-0.17,0,0,0
272703,0.227,0,0.452,0,0.2,-0.41,18,0,-0.17,0,0,0
272704,0.227,0,0.416,0,0.2,-0.416,18,0,-0.17,0,0,0
272705,0.227,0,0.393,0,0.2,-0.42,18,0,-0.17,0,0,0
272706,0.227,0,0.373,0,0.2,-0.423,18,0,-0.17,0,0,0
272707,0.227,0,0.344,0,0.2,-0.428,18,0,-0.17,0,0,0
272708,0.227,0,0.321,0,0.2,-0.432,18,0,-0.17,0,0,0
272709,0.221,0,0.284,0,0.2,-0.328,18,0,-0.17,0,0,0
272710,0.221,0,0.241,0,0.2,-0.335,18,0,-0.17,0,0,0
272711,0.227,0,0.219,0,0.2,-0.449,18,0,-0.17,0,0,0
272712,0.221,0,0.183,0,0.2,-0.345,18,0,-0.17,0,0,0
272713,0.227,0,0.154,0,0.2,-0.46,18,0,-0.17,0,0,0
272714,0.221,0,0.138,0,0.2,-0.353,18,0,-0.17,0,0,0
272715,0.221,0,0.095,0,0.2,-0.36,18,0,-0.17,0,0,0
272716,0.227,0,0.082,0,0.2,-0.473,18,0,-0.17,0,0,0
272717,0.221,0,0.061,0,0.2,-0.366,18,0,-0.17,0,0,0
272718,0.221,0,0.022,0,0.2,-0.372,18,0,-0.17,0,0,0
272719,0.221,0,0.009,0,0.2,-0.375,18,0,-0.17,0,0,0
272720,0.221,0,-0.02,0,0.2,-0.379,18,0,-0.17,0,0,0
272721,0.221,0,-0.047,0,0.2,-0.384,18,0,-0.17,0,0,0
272722,0.221,0,-0.063,0,0.2,-0.387,18,0,-0.17,0,0,0
272723,0.221,0,-0.083,0,0.2,-0.39,18,0,-0.17,0,0,0
272724,0.221,0,-0.099,0,0.2,-0.393,18,0,-0.17,0,0,0
272725,0.221,0,-0.114,0,0.2,-0.395,18,0,-0.17,0,0,0
272726,0.221,0,-0.127,0,0.2,-0.398,18,0,-0.17,0,0,0
272727,0.221,0,-0.138,0,0.2,-0.4,18,0,-0.17,0,0,0
272728,0.221,0,-0.148,0,0.2,-0.401,18,0,-0.17,0,0,0
272729,0.221,0,-0.157,0,0.2,-0.403,18,0,-0.17,0,0,0
272730,0.221,0,-0.164,0,0.2,-0.404,18,0,-0.17,0,0,0
272731,0.221,0,-0.17,0,0.2,-0.405,18,0,-0.17,0,0,0
272732,0.227,0,-0.161,0,0.2,-0.514,18,0,-0.17,0,0,0
272733,0.227,0,-0.144,0,0.2,-0.511,18,0,-0.17,0,0,0
272734,0.221,0,-0.146,0,0.2,-0.401,18,0,-0.17,0,0,0
272735,0.221,0,-0.146,0,0.2,-0.401,18,0,-0.17,0,0,0
